indice,label_real,prediccion,confianza,descripcion,correcto,source,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
336,weapons,weapons,0.98,"La imagen muestra una mano sosteniendo un cuchillo plegado con la hoja abierta, lo que encaja claramente en la categoría de armas debido a la presencia de un arma visible.",1,local,9018.0,355.4,8275.5,389,574,69.4
337,weapons,weapons,0.98,"La imagen muestra una mano sosteniendo claramente un cuchillo grande (un machete), lo cual encaja directamente con la categoría de 'armas'.",1,local,12078.4,1733.2,9944.4,278,687,69.1
338,weapons,weapons,0.98,La imagen muestra claramente a una persona sosteniendo un cuchillo afilado contra un fondo negro.,1,local,13585.5,329.8,12800.1,326,883,69.0
339,weapons,weapons,0.98,"La imagen muestra una persona sosteniendo un cuchillo para cortar madera, lo que clasifica el contenido bajo la categoría de armas debido a la presencia del objeto cortante.",1,local,14983.6,450.7,14110.3,501,970,68.7
340,weapons,weapons,0.95,"La imagen muestra claramente a una persona sosteniendo un cuchillo afilado cerca de su cabeza, lo que encaja con la categoría de armas visibles.",1,local,31983.9,329.1,31230.5,298,2145,68.7
341,weapons,weapons,0.95,"La imagen muestra claramente un cuchillo de cocina grande sostenido por una persona, lo que encaja con la categoría de armas debido a la presencia explícita del objeto punzocortante.",1,local,18735.8,350.5,17979.7,333,1241,69.0
342,weapons,weapons,0.98,"La imagen muestra claramente una mano sosteniendo un cuchillo grande, lo que clasifica el contenido bajo la categoría de armas.",1,local,10266.6,293.1,9563.7,305,661,69.1
343,weapons,weapons,0.98,"La imagen muestra una colección de objetos peligrosos como dos cuchillos grandes (uno tipo machete) y un arma de fuego con munición, lo que clasifica la escena directamente en la categoría de armas.",1,local,12276.8,1022.0,10733.2,1147,746,69.5
344,weapons,weapons,0.95,"La imagen muestra claramente un cuchillo plegable siendo sostenido por una mano, lo que encaja con la categoría de armas.",1,local,7698.8,739.0,6443.0,863,446,69.2
345,weapons,weapons,0.98,"La imagen muestra una mano sosteniendo un cuchillo plegable, lo que encaja directamente con la categoría de armas debido a la presencia visible del arma blanca.",1,local,10799.8,470.4,9770.8,563,675,69.1
346,weapons,weapons,0.95,"La imagen muestra una mano sosteniendo un cuchillo grande y afilado, lo que encaja claramente con la categoría de armas.",1,local,10224.1,550.7,9261.2,631,639,69.0
347,weapons,weapons,0.95,"La imagen muestra una mano sujetando firmemente un cuchillo con su hoja visible, lo cual encaja directamente en la categoría de armas.",1,local,9349.2,429.8,8491.5,510,586,69.0
348,weapons,weapons,0.98,"La imagen muestra una persona sosteniendo un cuchillo grande y afilado, lo cual clasifica el contenido bajo la categoría de armas u objetos peligrosos visibles.",1,local,8543.8,400.3,7715.8,434,533,69.1
349,weapons,weapons,0.98,"La imagen muestra claramente un cuchillo de marca Gerber siendo sostenido por una mano, lo cual encaja directamente en la categoría de armas debido a la presencia visible del arma blanca.",1,local,12195.2,389.5,11400.9,407,788,69.1
350,weapons,weapons,0.98,"La imagen muestra una mano sosteniendo un cuchillo, lo cual encaja directamente en la categoría de armas debido a la presencia del objeto peligroso visible.",1,local,13108.7,659.5,12039.8,757,830,68.9
351,weapons,weapons,1.0,"La imagen muestra dos armas de fuego (una pistola semiautomática y un revólver), lo que encaja directamente con la categoría 'armas'.",1,local,16016.8,286.8,15309.8,303,1055,68.9
352,weapons,weapons,0.98,La imagen clasifica como 'weapons' porque se observan explícitamente dos armas de fuego (una pistola y un revólver) junto con balas en el suelo.,1,local,11329.3,291.4,10637.0,311,734,69.0
353,weapons,weapons,0.98,La imagen muestra claramente armas de fuego siendo utilizadas por personal uniformado en un entorno controlado.,1,local,8947.8,443.2,8026.7,510,554,69.0
354,weapons,weapons,0.98,"La imagen muestra dos manos sosteniendo pistolas y una pistola revólver, lo que encaja claramente con la categoría de armas.",1,local,9135.6,1264.8,7380.2,1370,516,69.9
355,weapons,weapons,0.98,"La imagen muestra claramente una pistola de mano sobre el suelo, lo que la clasifica directamente en la categoría de armas.",1,local,10115.2,941.6,8735.4,1068,603,69.0
356,weapons,weapons,0.95,La imagen muestra claramente una pistola o arma de fuego sostenida por la persona.,1,local,12633.4,1943.2,10196.2,1944,720,70.6
357,weapons,weapons,0.95,"La imagen muestra claramente a una persona sosteniendo un arma de fuego (una pistola), lo que encaja directamente con la categoría de armas.",1,local,17380.1,1230.2,15632.6,1370,1075,68.8
358,weapons,weapons,0.98,La imagen muestra claramente una pistola en la mano de la mujer y lo que parecen ser cuchillos o dagas en su cinturón.,1,local,10409.3,1229.8,8708.0,1370,606,69.6
359,weapons,weapons,0.98,"La imagen muestra claramente una pistola siendo sostenida por una mano, lo cual encaja directamente con la categoría de armas debido a la presencia del arma de fuego.",1,local,8769.1,1257.9,7058.5,1370,496,70.3
360,weapons,weapons,0.98,"La imagen muestra claramente a una persona sosteniendo un arma de fuego (una pistola), lo que clasifica el contenido bajo la categoría de armas.",1,local,10598.5,1260.6,8894.1,1370,619,69.6
361,weapons,weapons,0.98,"La imagen muestra claramente un arma de fuego (pistola) sostenida por una mano, lo que encaja directamente con la categoría de armas.",1,local,14334.7,1271.2,12632.1,1370,876,69.3
362,weapons,weapons,0.95,"La imagen muestra claramente un arma de fuego (una pistola) siendo sostenida por unas manos, encajando perfectamente con la categoría de armas.",1,local,10115.1,504.6,9113.9,557,630,69.1
363,weapons,weapons,0.98,"La imagen muestra claramente a una mujer sosteniendo un arma de fuego, lo que encaja directamente con la categoría de armas.",1,local,19505.1,396.1,18699.5,445,1289,68.9
364,weapons,weapons,0.98,"La imagen presenta a una persona sosteniendo activamente dos armas de fuego (revólveres), lo que cumple con el criterio para la categoría 'weapons'.",1,local,12395.6,1238.3,10670.9,1370,744,69.7
365,weapons,weapons,0.98,La imagen muestra claramente un arma de fuego (una pistola) siendo sostenida por una mano.,1,local,10950.1,1224.4,9297.5,1370,653,70.2
366,weapons,weapons,0.98,"La imagen muestra claramente una pistola con silenciador siendo sostenida por la persona, lo que encaja directamente en la categoría de armas.",1,local,10407.7,1888.9,8034.3,1908,568,70.7
367,weapons,weapons,0.98,"La imagen muestra claramente un arma de fuego, específicamente una pistola que el hombre sostiene.",1,local,9033.7,479.2,8122.5,557,560,68.9
368,weapons,weapons,0.98,"La imagen muestra claramente una pistola sostenida por una persona, lo que encaja directamente con la categoría de armas.",1,local,8315.1,323.9,7558.1,298,522,69.1
369,weapons,weapons,0.98,La imagen muestra claramente un arma de fuego (una pistola) siendo sostenida por una persona.,1,local,8983.2,1233.2,7210.9,1370,511,70.9
370,weapons,weapons,0.98,"La imagen muestra claramente una pistola siendo sostenida por una mano, lo cual encaja directamente con la categoría de armas.",1,local,9257.7,1248.4,7526.5,1370,534,70.9
371,weapons,weapons,0.98,"La imagen muestra claramente una mano sosteniendo un arma de fuego (una pistola), lo que encaja directamente con la categoría de armas.",1,local,8312.4,370.2,7509.5,403,521,69.4
372,weapons,weapons,0.98,"La imagen muestra claramente un arma de fuego (una pistola) sostenida por una persona, lo que encaja directamente con la categoría de armas.",1,local,8601.3,359.8,7840.9,389,544,69.4
373,weapons,weapons,0.98,La imagen muestra claramente una pistola siendo sostenida por una persona con máscara.,1,local,19590.9,1227.8,17894.4,1370,1241,69.4
374,weapons,weapons,0.98,La imagen muestra claramente un arma de fuego (una pistola) siendo sostenida por una persona.,1,local,8924.6,465.2,8028.2,543,556,69.3
375,weapons,weapons,0.98,La imagen muestra claramente un arma de fuego (una pistola) siendo sostenida por una mano sobre billetes de dinero.,1,local,19099.4,1254.1,17358.2,1370,1202,69.2
376,weapons,weapons,0.98,La imagen muestra claramente un arma de fuego (una pistola) siendo sostenida por una persona.,1,local,14151.9,1322.3,12349.0,1452,862,69.8
377,weapons,weapons,0.98,La imagen muestra claramente la silueta de una pistola sostenida por un hombre.,1,local,9393.4,1379.9,7569.7,1493,529,69.9
378,weapons,weapons,0.98,"La imagen muestra claramente un arma de fuego (una pistola) siendo sostenida por manos, lo que la clasifica directamente en la categoría de armas.",1,local,12406.4,1055.2,10862.5,1183,749,69.0
379,weapons,weapons,1.0,"La imagen muestra claramente un arma de fuego (una pistola), por lo cual se clasifica en la categoria de weapons.",1,local,8925.1,307.3,8232.1,308,569,69.1
380,weapons,weapons,0.95,"La imagen presenta una pistola GP-35 Browning junto con un texto que describe sus especificaciones técnicas, lo cual encaja claramente en la categoría de armas.",1,local,22732.0,484.7,21821.4,563,1500,68.7
381,weapons,weapons,0.98,"La imagen presenta la silueta clara de una persona sosteniendo una pistola, lo que encaja directamente con la categoría de armas visibles.",1,local,13123.4,1802.7,10838.9,1844,762,70.3
382,weapons,weapons,0.98,"La imagen muestra claramente a una persona sosteniendo un arma de fuego (una pistola), lo cual encaja directamente con la definición de la categoría 'armas'.",1,local,11074.1,794.4,9779.1,935,675,69.0
383,weapons,weapons,0.98,"La imagen muestra claramente un arma de fuego, específicamente una pistola sostenida por el sujeto.",1,local,11850.6,1237.7,10104.1,1370,702,69.5
384,weapons,weapons,0.95,"La imagen muestra claramente a una persona sosteniendo un revólver apuntando hacia adelante, lo que clasifica el contenido bajo la categoría de armas debido a la presencia visible de un arma de fuego.",1,local,36181.4,1262.8,34439.0,1370,2342,68.0
385,weapons,weapons,0.98,"La imagen presenta una persona sosteniendo explícitamente un revólver, lo que encaja con la categoría de armas.",1,local,13561.1,1614.5,11425.6,1698,796,69.7
386,weapons,weapons,0.98,La imagen muestra claramente un arma de fuego (una pistola Colt Cobra) siendo sostenida por una mano.,1,local,8337.1,292.9,7599.8,311,524,68.9
387,weapons,weapons,0.98,"La imagen muestra claramente un arma de fuego (un revólver) siendo sostenida por una persona, lo que encaja directamente con la categoría de armas definida como 'visible knife, gun, firearm'.",1,local,17350.2,1264.4,15622.3,1370,1076,68.9
388,weapons,weapons,0.98,"La imagen muestra claramente una pistola con cargador de balas, clasificándola bajo la categoría de armas.",1,local,7788.3,394.0,6898.0,417,477,69.2
389,weapons,weapons,0.98,"La imagen muestra claramente una pistola sostenida por unas manos, lo que encaja directamente con la categoría de armas.",1,local,10249.3,329.5,9513.5,367,657,69.1
390,weapons,weapons,0.98,La imagen muestra claramente una pistola siendo sostenida por un usuario.,1,local,12779.7,1028.7,11252.2,1183,779,69.2
391,weapons,weapons,0.98,"La imagen muestra claramente la silueta de una persona sosteniendo un arma de fuego (una pistola), lo que encaja directamente con la categoría de armas.",1,local,10948.3,1899.3,8516.4,1908,606,71.2
392,weapons,weapons,0.98,La imagen muestra claramente una pistola en la mano de una mujer.,1,local,7867.8,798.7,6636.3,935,462,69.6
393,weapons,weapons,0.98,La imagen muestra claramente un arma de fuego (una pistola) siendo sostenida y apuntada por una persona enmascarada junto con una bolsa de dinero.,1,local,30320.7,1365.9,28505.4,1452,1948,68.3
394,weapons,weapons,0.98,"La imagen muestra claramente un arma de fuego (una pistola) siendo sostenida por una persona, lo que encaja directamente con la categoría de armas.",1,local,16308.9,1236.7,14556.9,1370,1002,68.8
395,weapons,weapons,0.98,"La imagen muestra claramente un arma de fuego (una pistola), lo que la clasifica directamente en la categoría de armas.",1,local,16575.3,1356.7,14765.9,1452,1023,69.3
396,weapons,weapons,0.98,La imagen muestra claramente un arma de fuego (una pistola grande) siendo sostenida y apuntada por una persona.,1,local,22149.3,2869.2,18763.8,2660,1316,70.1
397,weapons,weapons,0.98,"The image clearly displays a person holding two handguns, which fits the category of visible firearms or dangerous weapons.",1,local,20338.0,348.4,19483.3,389,1341,68.8
398,weapons,weapons,0.98,La imagen muestra claramente el cañón de un arma de fuego apuntando directamente hacia la cámara.,1,local,8531.9,345.3,7762.4,389,537,69.2
399,weapons,weapons,0.98,"La imagen muestra claramente la silueta de una persona sosteniendo un arma de fuego (una pistola), lo que encaja directamente con la categoría de armas.",1,local,10693.5,1999.2,8246.1,1997,590,71.5
400,weapons,weapons,0.98,"La imagen muestra claramente una pistola sostenida por una mano, lo cual corresponde a la categoría de armas.",1,local,11380.3,352.1,10586.2,389,733,69.2
401,weapons,weapons,0.98,"La imagen muestra claramente a una mujer sosteniendo un arma de fuego (pistola), lo que encaja directamente con la categoría de armas.",1,local,14163.0,2189.6,11497.0,2143,811,70.5
402,weapons,weapons,0.98,"La imagen muestra una pistola claramente visible en la mano de la mujer, lo que clasifica el contenido bajo la categoría de armas.",1,local,12717.6,1255.0,11007.1,1370,760,69.0
403,weapons,weapons,1.0,"La imagen muestra a una mujer sosteniendo un arma de fuego (una pistola), lo que encaja directamente con la categoría de armas visibles.",1,local,10259.8,1303.5,8387.4,1411,585,69.7
404,weapons,weapons,0.98,"La imagen muestra claramente una pistola (arma de fuego) y una mano cerca de ella, lo que encaja directamente con la categoría de armas.",1,local,8801.7,384.0,7970.3,403,552,69.3
405,weapons,weapons,0.98,La imagen muestra claramente un arma de fuego (una pistola) sostenida por el hombre.,1,local,13585.4,819.6,12336.9,935,851,69.0
406,weapons,weapons,0.98,"La imagen muestra claramente un arma de fuego (una pistola) siendo sostenida por una mano, lo cual cumple con el criterio para la categoría de armas.",1,local,17165.6,311.1,16431.8,298,1132,68.9
407,weapons,weapons,0.98,"Esta imagen presenta claramente una pistola, clasificándola en la categoría 'weapons' debido a la presencia visible de un arma de fuego.",1,local,10282.7,370.6,9465.7,389,654,69.1
408,weapons,weapons,0.95,"La imagen muestra claramente una pistola (revólver) siendo sostenida frente a un hombre, lo que encaja con la categoría de armas visibles.",1,local,26053.5,359.2,25280.5,389,1734,68.6
409,weapons,weapons,0.98,"La imagen muestra claramente una mano sosteniendo un arma de fuego (una pistola), lo que corresponde a la categoría de armas.",1,local,8033.3,335.8,7288.3,389,504,69.2
410,weapons,weapons,0.98,"La imagen muestra claramente un hombre sosteniendo una pistola apuntando hacia la cámara, lo que encaja directamente con la categoría de armas visibles.",1,local,14206.9,869.7,12910.5,999,887,68.7
411,weapons,weapons,0.98,"La imagen muestra claramente una pistola sostenida por el hombre, lo que clasifica el contenido bajo la categoría de armas.",1,local,18040.8,1262.2,16285.7,1370,1120,68.8
412,weapons,weapons,0.98,La imagen muestra una pistola azul claramente visible en la mano de la mujer sentada.,1,local,15834.6,1888.0,13421.9,1908,936,69.7
413,weapons,weapons,0.98,"La imagen muestra un objeto que es claramente una pistola o arma de fuego, lo cual clasifica el contenido bajo la categoría de armas.",1,local,8134.2,373.5,7289.7,398,504,69.1
414,weapons,weapons,0.98,"La imagen muestra claramente a una persona sosteniendo y apuntando con un arma de fuego (un fusil), lo que encaja directamente en la categoría de armas.",1,local,13232.9,427.4,12367.1,510,852,68.9
415,weapons,weapons,0.98,"La imagen muestra una fila de pistolas exhibidas en soportes dentro de un vitrina, lo que corresponde claramente a la categoría de armas.",1,local,8975.6,335.7,8266.1,359,572,69.2
416,weapons,weapons,0.98,"La imagen muestra una pistola y su recámara colocadas sobre una superficie blanca, por lo que se clasifica correctamente como 'weapons' o armas.",1,local,10997.9,472.4,10110.0,563,697,68.9
417,weapons,weapons,0.98,"La imagen presenta claramente la silueta de un arma de fuego sostenida por una mano, lo que encaja directamente con la categoría de armas.",1,local,13914.1,361.4,13138.6,423,907,69.0
418,weapons,weapons,1.0,"La imagen muestra claramente una pistola dentro de un portamunitions, clasificándola bajo la categoría de armas.",1,local,9711.4,899.2,8317.1,1031,579,69.6
419,weapons,weapons,0.98,"La imagen muestra claramente una pistola negra sostenida por unas manos, lo que encaja directamente con la categoría de armas.",1,local,10098.2,372.6,9327.7,383,645,69.1
420,weapons,weapons,0.98,"La imagen muestra claramente una pistola siendo sostenida por manos humanas, lo que la clasifica directamente como un arma.",1,local,9096.2,687.8,7941.3,790,548,69.0
421,weapons,weapons,0.98,La imagen muestra claramente un arma de fuego (una pistola) siendo sostenida por una mano.,1,local,8692.7,684.1,7554.3,790,522,69.1
422,weapons,weapons,1.0,"La imagen muestra claramente una colección de diversas armas de fuego, como pistolas y revólveres, colocadas sobre un fondo azul.",1,local,7708.1,489.6,6738.4,599,465,69.0
423,weapons,weapons,0.98,La imagen muestra claramente un arma de fuego (una pistola) siendo sostenida por una persona.,1,local,6704.2,1236.8,4998.1,1370,354,70.8
424,weapons,weapons,0.98,La imagen muestra claramente a una persona sosteniendo el cañón y la culata de un arma de fuego desmontada junto con su cargador.,1,local,8684.3,580.3,7686.3,668,532,69.2
425,weapons,weapons,0.95,La imagen muestra una mano sosteniendo un objeto que tiene la forma visual de un arma de fuego o pistola construida con piezas.,1,local,32423.2,428.5,31527.9,515,2160,68.5
426,weapons,weapons,0.98,"La imagen muestra claramente a una mujer sosteniendo un arma de fuego (una pistola), lo que clasifica el contenido bajo la categoría de armas.",1,local,9144.4,720.6,7889.8,863,552,70.0
427,weapons,weapons,0.98,La imagen muestra claramente a un hombre sosteniendo una pistola y varias otras armas de fuego expuestas en una mesa.,1,local,10747.0,769.0,9496.6,893,656,69.1
428,weapons,weapons,0.98,"La imagen muestra claramente una pistola negra junto a cartuchos de CO2 y pelotas de aire comprimido (BBs), lo que encaja con la categoría de armas.",1,local,17880.4,392.3,17054.8,425,1173,68.8
429,weapons,weapons,0.98,"La imagen muestra claramente un revólver, que es una pistola o arma de fuego.",1,local,8347.6,588.1,7352.0,695,509,69.2
430,weapons,weapons,1.0,"La imagen muestra una pistola claramente visible, que es un arma de fuego.",1,local,13124.7,1356.7,11265.2,1452,779,69.2
431,weapons,weapons,1.0,"La imagen muestra una ilustración clara de una mano sosteniendo una pistola, lo cual corresponde a la categoría de armas según las definiciones proporcionadas.",1,local,10835.4,557.6,9803.1,654,676,69.0
432,weapons,weapons,0.98,"La imagen muestra claramente a una persona sosteniendo una pistola, que es un arma de fuego visible en la escena.",1,local,10790.8,551.3,9811.5,654,678,69.1
433,weapons,weapons,0.95,"La imagen muestra una pistola siendo sostenida y apuntada por el sujeto, lo que clasifica claramente el contenido bajo la categoría de armas visibles.",1,local,15640.1,564.9,14599.8,654,1004,68.8
434,weapons,weapons,0.98,"La imagen muestra claramente una pistola sostenida en la mano desde una perspectiva de primera persona, lo que corresponde a la categoría de armas.",1,local,10118.1,517.4,9189.1,608,636,69.2
435,weapons,weapons,0.95,"La imagen muestra claramente armas de fuego en primer plano y un soldado disparando una ametralladora, lo que se ajusta a la categoría de armas.",1,local,35965.6,513.2,35011.3,608,2389,68.2
436,weapons,weapons,0.98,"La imagen muestra claramente una pistola siendo sostenida por una mano, lo que corresponde a la categoría de armas.",1,local,11797.7,553.0,10824.8,654,744,68.7
437,weapons,weapons,0.98,La imagen muestra claramente armas de fuego como pistolas y municiones junto con un cuchillo grande.,1,local,16047.1,384.7,15288.4,443,1051,68.7
438,weapons,weapons,0.98,La imagen muestra claramente una pistola equipada con un visor siendo sostenida por una mano en un rango de tiro.,1,local,10986.1,467.3,9996.7,557,688,68.8
439,weapons,weapons,0.98,La imagen muestra claramente una pistola siendo sostenida por un usuario en lo que parece ser un campo de tiro.,1,local,11807.0,2842.8,8445.3,2663,600,71.0
440,weapons,weapons,0.95,La imagen muestra claramente una pistola y munición en las manos de una persona.,1,local,13190.3,444.6,12316.0,510,849,68.9
441,weapons,weapons,0.98,La imagen muestra claramente un arma de fuego (un rifle) siendo sostenida por una persona con muchas otras armas en el fondo.,1,local,8289.7,473.7,7397.0,527,512,69.2
442,weapons,weapons,0.98,"La imagen muestra claramente una pistola siendo sostenida en la mano del sujeto, lo cual corresponde a la categoría de armas.",1,local,15317.5,3046.0,11588.9,2783,823,71.0
443,weapons,weapons,0.98,"La imagen muestra una pistola negra, varios cartuchos de bala y un cargador desmontados sobre una superficie.",1,local,16665.2,2623.0,13404.6,2483,947,70.6
444,weapons,weapons,0.98,"La imagen muestra claramente un arma de fuego (una pistola) y cuchillos, lo que la clasifica directamente en la categoría de armas.",1,local,9512.8,312.2,8771.8,293,607,69.2
445,weapons,weapons,0.98,La imagen muestra claramente un revólver (un arma de fuego) descansando sobre una superficie de madera.,1,local,13532.8,2704.3,10203.5,2543,733,71.8
446,weapons,weapons,0.98,"La imagen muestra claramente un arma de fuego (un revólver), por lo que se clasifica en la categoría de armas.",1,local,10369.0,2707.2,7131.5,2543,517,72.5
447,weapons,weapons,0.98,"La imagen muestra claramente a una persona sosteniendo un arma de fuego (una pistola) apuntando hacia el espectador, lo que encaja directamente con la categoría de armas.",1,local,12391.4,2148.2,9699.1,2118,688,70.9
448,weapons,weapons,0.98,"La imagen muestra claramente una persona sosteniendo un arma de fuego (pistola), lo que encaja directamente con la categoría de armas visibles.",1,local,21260.6,615.9,20194.7,731,1383,68.5
449,weapons,weapons,0.98,"La imagen presenta de manera prominente un arma de fuego (pistola) sostenida por una mano, lo que la clasifica directamente en la categoría de armas.",1,local,13010.0,330.8,12191.3,343,844,69.2
450,weapons,weapons,0.98,"La imagen muestra claramente una pistola y su cargador en el suelo, lo que corresponde directamente a la categoría de armas.",1,local,10047.8,492.7,9126.4,563,633,69.4
451,weapons,weapons,0.98,"La imagen muestra claramente una pistola plateada, que es un arma de fuego visible, por lo tanto se clasifica en la categoría 'weapons'.",1,local,10306.7,405.2,9473.3,483,655,69.1
452,weapons,weapons,0.98,La imagen muestra claramente a una persona sosteniendo una pistola o arma de fuego cerca de su rostro.,1,local,13538.1,668.6,12434.1,803,859,69.1
453,weapons,weapons,0.95,La imagen muestra una pistola de plástico transparente que se clasifica en la categoría de armas debido a su forma y componentes visibles.,1,local,19401.5,504.4,18483.1,583,1271,68.8
454,weapons,weapons,0.98,"La imagen muestra claramente una pistola siendo sostenida por una mano con guantes, lo que encaja directamente en la categoría de armas.",1,local,8546.1,453.7,7669.7,523,532,69.4
455,weapons,weapons,0.98,"La imagen muestra una pistola sobre una superficie oscura, lo cual encaja perfectamente en la categoría de armas o weapons.",1,local,8018.2,422.8,7156.3,483,497,69.4
456,weapons,normal,0.95,"La imagen muestra una escena de demostración tecnológica o un juego interactivo con una computadora portátil y un brazo robótico, sin presencia de armas reales, violencia, fuego ni accidentes.",0,local,35650.9,466.3,34747.7,563,2374,68.3
457,weapons,weapons,0.98,"La imagen muestra claramente una pistola siendo sostenida por manos, lo que indica la presencia de un arma.",1,local,11564.7,1205.1,9864.0,1327,684,69.3
458,weapons,weapons,0.98,"La imagen muestra claramente una pistola siendo sostenida por las manos de una persona, lo que encaja directamente con la categoría de armas.",1,local,12078.2,1054.4,10549.2,1183,728,69.0
459,weapons,weapons,0.98,"Se observa claramente una pistola oculta en el holster del cinturón de la persona, lo cual cumple con los criterios para la categoría de armas.",1,local,14504.0,2317.0,11641.1,2303,828,71.1
460,weapons,weapons,1.0,"La imagen muestra claramente una pistola y balas dispersas sobre dinero, lo que la clasifica directamente en la categoría de armas.",1,local,8525.5,384.9,7692.9,450,532,69.2
461,weapons,weapons,0.95,La imagen muestra claramente un revólver (arma de fuego) siendo sostenido por una mano guantada contra un cerdito de ahorro.,1,local,16221.2,1355.7,14424.5,1493,998,69.2
462,weapons,weapons,0.98,La imagen muestra claramente un arma de fuego (una pistola) con accesorios tácticos siendo sostenida por una mano.,1,local,9426.5,2855.9,6043.9,2663,438,72.5
463,weapons,weapons,0.98,"La imagen muestra una pistola con accesorios como un alcance y silenciador, clasificándola claramente dentro de la categoría de armas.",1,local,7939.9,328.5,7148.0,367,494,69.1
464,weapons,weapons,0.98,"La imagen muestra claramente una pistola de mano, que se clasifica como un arma o fuego.",1,local,8334.9,456.6,7424.5,549,513,69.1
465,weapons,weapons,0.98,"La imagen muestra claramente una pistola siendo sostenida por unas manos, lo cual corresponde a la categoría de armas o fuego visible.",1,local,8998.8,439.1,8144.0,473,561,68.9
466,weapons,weapons,0.98,La imagen muestra claramente varias armas de fuego y munición dispersas sobre una superficie.,1,local,8119.0,374.9,7324.4,389,506,69.1
467,weapons,weapons,0.98,"La imagen muestra a un individuo sosteniendo una pistola visible, lo cual cumple directamente con los criterios para la categoría de armas.",1,local,12131.1,696.0,10999.1,795,756,68.7
468,weapons,weapons,0.98,La imagen muestra claramente varias personas sosteniendo pistolas en un campo de tiro.,1,local,12470.8,503.3,11555.6,605,796,68.9
469,weapons,weapons,0.95,La imagen muestra un arma de fuego (una pistola revólver) que se clasifica como un objeto peligroso o arma.,1,local,7904.0,374.4,7068.0,407,489,69.2
470,weapons,weapons,0.98,"La imagen muestra claramente una pistola en la mano de una mujer, lo que se clasifica como un arma.",1,local,9418.2,399.3,8590.6,450,593,69.0
471,weapons,weapons,0.98,"La imagen muestra claramente una pistola o ametralladora subfusil negra equipada con un silenciador y accesorios tácticos, lo que la clasifica definitivamente como 'weapons'.",1,local,9720.5,370.0,8951.9,407,618,69.0
472,weapons,weapons,0.99,"La imagen muestra claramente un arma de fuego (una subametralladora), por lo que la categoría correcta es 'weapons'.",1,local,9701.7,1398.9,7814.6,1493,548,70.1
473,weapons,weapons,0.98,"La imagen muestra claramente una ametralladora o arma de fuego flotando sobre un fondo colorido, lo cual encaja directamente con la categoría de armas peligrosas.",1,local,8859.7,904.4,7497.2,1061,520,69.4
474,weapons,weapons,0.98,"La imagen muestra una ametralladora ligera o subfusil, que es claramente un arma de fuego.",1,local,9976.8,3199.0,6242.5,2885,453,72.6
475,weapons,weapons,0.98,La imagen muestra varias armas de fuego como subfusiles y rifles utilizados en un videojuego.,1,local,16430.2,895.2,15045.0,1061,1039,69.1
476,weapons,weapons,0.98,La imagen presenta una representación detallada y compleja de un arma de fuego futurista con múltiples cañones.,1,local,11782.4,2110.0,9159.8,2123,654,71.4
477,weapons,weapons,0.98,La imagen muestra claramente un arma de fuego (un subfusil) con un silenciador instalado en el cañón.,1,local,14066.3,503.8,13105.6,557,902,68.8
478,weapons,weapons,0.98,La imagen muestra claramente a una persona sosteniendo un arma de fuego grande con mira telescópica y bipod.,1,local,9912.0,925.2,8441.2,1061,583,69.1
479,weapons,weapons,0.98,La imagen muestra claramente un rifle de francotirador equipado con una mira telescópica y trípode siendo utilizado por una persona.,1,local,10726.1,3336.2,6776.4,2972,488,72.0
480,weapons,weapons,1.0,La imagen muestra claramente un rifle de francotirador sobre una mesa y otra arma sostenida por un soldado en el fondo.,1,local,9484.2,1210.5,7697.7,1327,542,70.4
481,weapons,weapons,0.98,"La imagen muestra claramente un arma de fuego, específicamente un rifle militar con silenciador y mira telescópica.",1,local,10789.4,634.8,9644.1,738,667,69.2
482,weapons,weapons,0.98,La imagen muestra una colección de siluetas de diversos tipos de armas de fuego como rifles y escopetas.,1,local,12913.9,3190.7,9210.2,2913,663,72.0
483,weapons,weapons,0.98,"La imagen muestra claramente un rifle de aire blanda con accesorios tácticos como una mira y trípode, lo que encaja directamente en la categoría de armas.",1,local,10480.8,1122.5,8868.7,1224,621,70.0
484,weapons,weapons,1.0,La imagen muestra claramente un rifle de francotirador equipado con accesorios tácticos como una mira telescópica y un bipodé.,1,local,12002.7,925.0,10602.5,1061,734,69.2
485,weapons,ERROR,0,,0,local,12002.7,925.0,10602.5,1061,734,69.2
486,weapons,ERROR,0,,0,local,12002.7,925.0,10602.5,1061,734,69.2
487,weapons,weapons,0.98,La imagen muestra claramente a un soldado sosteniendo y apuntando con una ametralladora de francotirador equipada con mira telescópica.,1,local,11362.7,2828.0,8008.0,2581,579,72.3
488,weapons,weapons,0.98,La imagen muestra claramente un rifle de francotirador con mira telescópica y bipodé clasificado como arma.,1,local,8829.8,1049.4,7271.1,1183,508,69.9
489,weapons,weapons,0.98,"La imagen presenta una réplica detallada de un arma de fuego equipada con mira y bipod, clasificándola claramente bajo la categoría de weapons (armas).",1,local,13048.1,914.2,11664.5,1061,802,68.8
490,weapons,weapons,0.98,"La imagen muestra prominentemente un rifle de francotirador sostenido por el personaje principal, lo que clasifica la escena bajo la categoría de armas.",1,local,9836.2,1129.2,8215.4,1287,571,69.5
491,weapons,weapons,0.95,"La imagen presenta una fotografía detallada de un rifle sniper con accesorios y municion amarilla, clasificandose claramente como arma.",1,local,9313.1,49.4,8821.8,1224,600,68.0
