indice,label_real,prediccion,confianza,descripcion,correcto,source,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
495,armas,armas,0.95,"La imagen muestra un rifle de caza con una munición en el cargador, lo que indica la presencia de armas peligrosas. La posición del rifle y su accesoría sugieren que es un arma de fuego, lo que se clasifica como 'armas'.",1,local,1520.2,229.2,1173.6,990,115,98.0
496,armas,armas,0.95,"La imagen muestra dos armas de cuchillo con manos que las sostienen, lo que sugiere una situación de violencia o agresión.",1,local,1182.4,228.4,834.4,990,82,98.3
497,armas,armas,1.0,"La imagen muestra un cuchillo de metal con una mancha roja en el fondo, lo que sugiere que es una arma peligrosa. La presencia del cuchillo es la característica más prominente y relevante en esta imagen.",1,local,1609.8,229.4,1036.5,990,102,98.4
498,armas,armas,1.0,"La imagen muestra un cuchillo con una mata de cuerda y un manchete, lo que sugiere que es una arma peligrosa. La presencia del cuchillo en la imagen es el elemento principal que clasifica como 'armas'.",1,local,1379.3,229.8,1061.1,990,104,98.0
499,armas,armas,1.0,"La imagen muestra un arma de combate, específicamente una espada con un diseño intrincado en su mango y una hoja con un patrón de cuchillos. Esta es una representación común de armas de combate y no se considera violencia, accidente ni gráfico.",1,local,1487.9,229.4,1163.3,990,114,98.0
500,armas,armas,1.0,"La imagen muestra una espada con un diseño decorativo y un mango de oro en la parte superior. La espada es una arma peligrosa y se encuentra en un entorno que parece ser un lugar de exhibición o almacén, lo que sugiere que podría estar en un contexto de seguridad o colección de armas.",1,local,1688.3,228.9,1266.8,990,124,97.9
501,fuego,fuego,1.0,"La imagen muestra un incendio con humo y llamas visibles, lo que indica una situación de emergencia en la que se requiere extinguir el fuego para evitar daños o accidentes.",1,local,1274.8,228.1,939.3,990,92,97.9
502,fuego,fuego,1.0,"La imagen muestra un incendio con humo y llamas visibles, lo que sugiere que la categoría correcta es 'fuego'.",1,local,1110.1,227.8,769.9,990,76,98.7
503,fuego,fuego,1.0,"La imagen muestra un incendio con humo y llamas visibles, lo que indica una situación de emergencia en la que se está combatiendo un fuego. La presencia de las llamas y el humo son los elementos principales que permiten clasificar la imagen como 'fuego'.",1,local,1506.6,230.3,1165.1,990,114,97.8
504,fuego,fuego,1.0,"La imagen muestra un incendio con humo y llamas visibles, lo que indica una situación de emergencia y peligro para la seguridad de las personas y el medio ambiente.",1,local,1236.3,229.1,896.5,990,88,98.2
505,fuego,fuego,1.0,"La imagen muestra un incendio con humo y llamas visibles, lo que sugiere que la categoría correcta es 'fuego'.",1,local,1116.0,227.8,774.7,990,76,98.1
506,fuego,fuego,1.0,"La imagen muestra un incendio con humo y llamas visibles, lo que sugiere que la categoría correcta es 'fuego'.",1,local,1110.9,229.7,774.1,990,76,98.2
507,fuego,fuego,1.0,"La imagen muestra un incendio con humo y llamas visibles, lo que sugiere que la categoría correcta es 'fuego'.",1,local,1103.5,227.7,773.5,990,76,98.2
508,fuego,fuego,1.0,"La imagen muestra un incendio en una estructura, con humo y llamas visibles. Esto sugiere que la categoría correcta es 'fuego'.",1,local,1174.7,228.9,836.1,990,82,98.1
509,fuego,fuego,0.95,"La imagen muestra un incendio en una estructura, con humo y llamas visibles. La situación parece ser peligrosa y requiere de intervención para extinguir el fuego.",1,local,1275.5,229.8,939.8,990,92,97.9
510,fuego,fuego,0.95,"La imagen muestra un incendio en una estructura, con humo y llamas visibles. La situación parece ser peligrosa y requiere de intervención para extinguir el fuego.",1,local,1270.2,230.1,938.1,990,92,98.1
511,fuego,fuego,1.0,"La imagen muestra un paisaje con una serie de incendios forestales en el fondo, lo que sugiere que la categoría correcta es 'fuego'. La presencia de humo y llamas en el horizonte indica que se está enfrentando a un evento natural de incendio. Además, hay estructuras que parecen estar siendo afectadas por el fuego, lo que reforza la categoría 'fuego'.",1,local,1804.0,230.0,1472.1,990,144,97.8
512,fuego,fuego,0.95,"La imagen muestra un incendio forestal con humo y llamas visibles en el fondo. La presencia de una torre de control de incendios y la actividad de los bomberos en el lugar sugiere que se está luchando contra el fuego. El resto del contenido parece ser normal, sin ninguna otra categoría relevante.",1,local,1621.1,229.4,1287.5,990,126,97.9
513,fuego,fuego,1.0,"La imagen muestra un incendio en una zona rural o semi-urbana. La presencia de humo y llamas rojas indica que se está produciendo un incendio. El contexto no permite determinar si es violencia, armas, accidente o gráfico, por lo tanto, la categoría correcta es 'fuego'.",1,local,1577.1,229.1,1246.5,990,122,97.9
514,fuego,fuego,1.0,"La imagen muestra un incendio en una zona rural o montañosa, con humo y llamas visibles. La presencia de la luz roja del fuego y el contraste entre la luz artificial y la oscuridad nocturna sugiere que es una emergencia relacionada con un incendio en curso.",1,local,1544.5,229.5,1210.9,990,119,98.3
515,fuego,fuego,1.0,"La imagen muestra un incendio en una zona rural o forestal, con humo y llamas visibles. La presencia de la luz artificial y el contraste entre la luz del fuego y la oscuridad nocturna sugiere que se está intentando controlar o extinguir el incendio.",1,local,1491.8,229.1,1166.7,990,115,98.6
516,fuego,fuego,1.0,"La imagen muestra un incendio en una zona rural o montañosa, con humo y llamas visibles. La presencia de la luz roja y el humo sugiere que se está combatiendo el fuego, lo que podría ser una emergencia o una situación de seguridad pública.",1,local,1480.8,228.9,1156.5,990,114,98.6
517,fuego,fuego,0.95,"La imagen muestra un incendio en una zona rural o montañosa, con humo y llamas visibles. La presencia de la luz artificial y la estructura que parece ser parte de una infraestructura eléctrica o telefónica sugiere que la situación puede ser peligrosa para los habitantes cercanos al incendio, así como para la propia infraestructura. La categoría correcta es 'fuego'.",1,local,1837.6,229.3,1515.1,990,149,98.3
518,fuego,fuego,1.0,"La imagen muestra un incendio en el horizonte con humo y llamas visibles, lo que indica una situación de emergencia debido al fuego.",1,local,1131.3,228.8,807.6,990,80,99.1
519,fuego,fuego,1.0,"La imagen muestra un incendio en el horizonte, con humo y llamas visibles. La situación parece peligrosa y requiere atención inmediata para extinguir el fuego.",1,local,1241.0,228.1,920.5,990,91,98.9
520,fuego,fuego,0.95,"La imagen muestra un incendio en una estructura, con humo y llamas visibles. La situación parece peligrosa y requiere atención inmediata para extinguir el fuego.",1,local,1250.6,229.7,929.5,990,92,99.0
521,fuego,fuego,1.0,La imagen muestra un incendio forestal con humo y llamas visibles en el fondo. La categoría correcta es 'fuego'.,1,local,1101.2,229.5,769.6,990,76,98.8
522,fuego,fuego,1.0,La imagen muestra un incendio forestal con humo y llamas visibles en el fondo. La categoría correcta es 'fuego'.,1,local,1102.9,229.9,767.9,990,76,99.0
523,fuego,fuego,1.0,"La imagen muestra un incendio forestal en el fondo, con humo y llamas visibles. La categoría correcta es 'fuego'.",1,local,1104.0,229.5,777.9,990,77,99.0
524,fuego,fuego,1.0,"La imagen muestra un paisaje natural con humo y llamas visibles en el fondo, lo que indica una situación de incendio forestal. La categoría correcta es 'fuego'.",1,local,1231.7,230.9,902.2,990,89,98.6
525,fuego,fuego,1.0,"La imagen muestra un incendio forestal en una montaña, con humo y llamas visibles. La situación es peligrosa y requiere de intervención para controlar el fuego.",1,local,1225.6,229.7,902.1,990,89,98.7
526,fuego,fuego,1.0,La imagen muestra un incendio forestal con humo y llamas visibles en la montaña. La categoría correcta es 'fuego'.,1,local,1091.6,230.0,769.1,990,76,98.8
527,fuego,fuego,1.0,La imagen muestra un incendio forestal con humo y llamas visibles en el fondo. La situación parece peligrosa y requiere de intervención para evitar daños a la naturaleza y posible riesgo para la seguridad de las personas y la propiedad.,1,local,1449.1,228.5,1127.8,990,111,98.4
528,fuego,fuego,1.0,"La imagen muestra un incendio forestal en el fondo, con humo y llamas visibles. La situación parece peligrosa y requiere atención inmediata para extinguir el fuego.",1,local,1274.7,229.8,943.9,990,93,98.5
529,fuego,fuego,1.0,"La imagen muestra un incendio forestal en una montaña, con humo y llamas visibles. La presencia de las fuerzas del bien está presente para controlar el fuego, lo que indica que la situación es una emergencia y no una violencia o accidente.",1,local,1413.1,229.4,1085.1,990,107,98.6
530,fuego,fuego,1.0,"La imagen muestra un incendio forestal en el fondo, con humo y llamas visibles. La categoría correcta es 'fuego'.",1,local,1102.9,228.9,778.2,990,77,98.9
531,fuego,fuego,0.95,"La imagen muestra un incendio en una habitación, con humo y llamas visibles. La presencia de la llama y el humo son los elementos más claros que indican que la categoría correcta es 'fuego'.",1,local,1295.9,228.5,981.8,990,97,98.8
532,fuego,fuego,1.0,"La imagen muestra un incendio en una casa rural, con humo y llamas visibles. La estructura está en llamas y hay una serie de árboles alrededor que también están en llamas.",1,local,1281.8,229.1,942.5,990,93,98.7
533,fuego,fuego,1.0,"La imagen muestra un incendio en una casa, con humo y llamas visibles. La escena sugiere que es un accidente de fuego, lo que se clasifica como 'fuego'.",1,local,1231.0,230.3,903.7,990,89,98.5
534,fuego,fuego,1.0,"La imagen muestra un incendio en una habitación, con humo y llamas visibles. La categoría correcta es 'fuego'.",1,local,1093.8,230.2,757.5,990,75,99.0
535,fuego,fuego,1.0,"La imagen muestra un incendio en una casa, lo que sugiere que la categoría correcta es 'fuego'.",1,local,1039.7,229.7,716.5,990,71,99.1
536,fuego,fuego,1.0,"La imagen muestra un incendio con llamas y humo que se extienden por una habitación. La presencia de una cama y una mesa en la que se encuentra el fuego indica que es un espacio residencial. No hay evidencia de violencia, armas, accidentes o gráficos en la imagen.",1,local,1534.6,227.6,1208.1,990,119,98.5
537,fuego,fuego,1.0,"La imagen muestra un incendio en un contenedor de madera, lo que indica una situación de emergencia y peligro. La presencia del fuego es la característica más prominente en la imagen, por lo tanto, se clasifica como 'fuego'.",1,local,1442.6,229.2,1094.4,990,108,98.7
538,fuego,fuego,1.0,"La imagen muestra un incendio en una zona rural, con humo y llamas visibles. La presencia de un vehículo incendiado y la actividad del fuego indican que se está tratando de un accidente o una violencia relacionada con el fuego.",1,local,1440.2,229.4,1083.4,990,107,98.8
539,fuego,fuego,1.0,"La imagen muestra un incendio en una habitación con muebles y objetos en llamas, lo que indica una situación de emergencia y peligro.",1,local,1145.2,229.0,818.9,990,81,98.9
540,fuego,fuego,1.0,"La imagen muestra un incendio en una casa, con humo y llamas visibles. La categoría correcta es 'fuego'.",1,local,1113.6,228.2,747.2,990,74,99.0
541,fuego,fuego,1.0,"La imagen muestra un incendio con llamas y humo visibles, lo que indica una situación de emergencia y peligro para los ocupantes del lugar.",1,local,1152.7,229.8,818.4,990,81,99.0
542,fuego,fuego,1.0,"La imagen muestra un incendio forestal con humo y llamas visibles. La vegetación alrededor está en llamas, lo que indica una situación de emergencia debido a un incendio forestal. No hay evidencia de violencia, armas, accidentes o gráficos en la imagen.",1,local,1544.0,229.1,1198.1,990,118,98.5
543,fuego,fuego,1.0,La imagen muestra un incendio forestal con humo y llamas visibles en el fondo. La categoría correcta es 'fuego'.,1,local,1108.6,228.7,766.4,990,76,99.2
544,fuego,fuego,1.0,"La imagen muestra un incendio en una casa, con humo y llamas visibles. La categoría correcta es 'fuego'.",1,local,1092.0,229.2,748.5,990,74,98.9
545,fuego,fuego,1.0,La imagen muestra un incendio en una sala con muebles y personas intentando sofocar el fuego.,1,local,1040.3,229.5,706.8,990,70,99.0
546,fuego,fuego,1.0,"La imagen muestra un incendio en una habitación, con humo y llamas visibles. La categoría correcta es 'fuego'.",1,local,1086.1,229.7,756.7,990,75,99.1
547,fuego,fuego,1.0,"La imagen muestra un incendio en una casa, con humo y llamas visibles. La situación es peligrosa y requiere inmediato atención para evitar daños a la propiedad y garantizar la seguridad de los ocupantes.",1,local,1363.3,229.3,1035.1,990,102,98.5
548,fuego,fuego,1.0,"La imagen muestra un fuego en una chimenea o hogar de leña, lo que sugiere que la categoría correcta es 'fuego'. La descripción detrás del razonamiento podría ser: 'El elemento central de la imagen es un fuego en una chimenea, lo que indica que la categoría correcta es 'fuego'.' ¡Por supuesto, si hay algún otro objeto o acción relacionada con el fuego, como por ejemplo un arma peligrosa o una violencia, entonces la categoría podría cambiar. Sin embargo, en este caso, la imagen muestra solo un fuego y no hay ninguna otra acción o objeto que pueda afectar la categoría.",1,local,2549.1,229.9,2212.3,990,218,98.5
549,fuego,fuego,1.0,"La imagen muestra un incendio en una casa, con llamas visibles y humo que indica la presencia de fuego. La estructura del edificio está en llamas, lo que sugiere que el incendio es intenso y puede haber causado daños significativos a la propiedad.",1,local,1472.1,228.7,1134.8,990,112,98.7
550,fuego,fuego,1.0,"La imagen muestra un incendio en una casa, con humo y llamas visibles. Los bomberos están trabajando para extinguir el fuego.",1,local,1149.7,229.4,806.5,990,80,99.2
551,fuego,fuego,1.0,"La imagen muestra un incendio controlado con una pala y una hozca, lo que indica que se está manejando el fuego de manera segura y no hay peligro inmediato para las personas presentes en la escena. La persona parece estar supervisando el incendio o apagándolo.",1,local,1509.8,229.5,1175.3,990,116,98.7
552,fuego,fuego,1.0,"La imagen muestra un incendio forestal con humo y llamas visibles en el bosque. La presencia de las llamas y el humo son indicativos del fuego, por lo tanto, la categoría correcta es 'fuego'.",1,local,1335.5,229.7,1001.5,990,99,98.8
553,fuego,fuego,1.0,"La imagen muestra un incendio en una casa, con humo y llamas visibles. La situación parece ser una emergencia de seguridad debido al fuego.",1,local,1159.7,229.6,837.2,990,83,99.1
554,fuego,fuego,1.0,"La imagen muestra un incendio en una casa, con humo y llamas visibles. La categoría correcta es 'fuego'.",1,local,1087.4,228.1,744.8,990,74,99.4
555,fuego,fuego,1.0,"La imagen muestra un incendio en una estructura que parece ser un edificio de seguridad o investigación, como un centro de investigación de incendios (NIST Fire Research Laboratory). La fuente del fuego es visible y está consumiendo parte de la estructura. Esto sugiere que la categoría correcta para esta imagen es 'fuego'.",1,local,1623.8,229.8,1296.6,990,128,98.7
556,fuego,fuego,1.0,"La imagen muestra un incendio en una casa, con humo y llamas visibles. La categoría correcta es 'fuego'.",1,local,1092.8,229.4,748.0,990,74,98.9
557,fuego,fuego,1.0,La imagen muestra un edificio en llamas con humo y llamas visibles. Esto indica que la categoría correcta es 'fuego'.,1,local,1108.9,229.3,777.3,990,77,99.1
558,fuego,fuego,1.0,"La imagen muestra un incendio forestal con humo y llamas visibles, lo que sugiere una categoría de 'fuego'.",1,local,1095.9,228.0,758.3,990,75,98.9
559,fuego,fuego,1.0,"La imagen muestra un incendio controlado en una zona rural. Se puede ver humo y llamas que se encuentran cerca de un camión. La situación parece ser segura y no hay evidencia de violencia o armas peligrosas, ni accidentes visibles.",1,local,1395.8,228.2,1074.5,990,106,98.6
560,fuego,fuego,1.0,"La imagen muestra un incendio en una estructura, lo que sugiere que la categoría correcta es 'fuego'. La confianza es alta debido a la presencia de llamas y humo, así como el contexto de una estructura en llamas. El resto de las opciones no se ve en la imagen.",1,local,1561.8,229.0,1236.1,990,122,98.7
561,fuego,fuego,0.95,"La imagen muestra un incendio en una zona rural, con un camión de bomberos y personal de emergencia trabajando para extinguir el fuego. El fuego ha causado daño a la vegetación y está siendo controlado por los bomberos.",1,local,1379.8,228.7,1043.7,990,103,98.7
562,fuego,fuego,0.95,"La imagen muestra un incendio en una estructura, con humo y llamas visibles. El contexto de la imagen no permite identificar a personas o objetos peligrosos, por lo que no se puede determinar si hay violencia, armas o accidentes. La descripción del incendio es el único elemento relevante para la categoría predicha.",1,local,1668.9,229.8,1337.6,990,132,98.7
563,fuego,fuego,1.0,"La imagen muestra un incendio forestal con humo y llamas visibles, lo que sugiere que la categoría correcta es 'fuego'.",1,local,1145.7,230.0,786.9,990,78,99.1
564,fuego,fuego,1.0,"La imagen muestra un incendio forestal con humo y llamas visibles en el bosque. La presencia de las llamas y el humo son indicativos del fuego, por lo tanto, la categoría correcta es 'fuego'.",1,local,1387.1,229.5,1001.0,990,99,98.9
565,fuego,fuego,1.0,"La imagen muestra un incendio forestal con humo y llamas visibles, lo que sugiere una categoría de 'fuego'.",1,local,1078.7,229.0,757.0,990,75,99.1
566,fuego,fuego,1.0,"La imagen muestra un incendio en una parcela de tierra, con humo y llamas visibles. Esto sugiere que la categoría correcta es 'fuego'.",1,local,1207.7,230.7,859.9,990,85,98.9
567,fuego,fuego,1.0,"La imagen muestra un incendio forestal con humo y llamas visibles, lo que indica una situación de emergencia y peligro para la seguridad de las personas y el medio ambiente.",1,local,1259.9,228.9,910.6,990,90,98.8
568,fuego,fuego,1.0,"La imagen muestra un incendio forestal con humo y llamas visibles, lo que indica una situación de emergencia relacionada con el fuego.",1,local,1236.0,228.6,808.7,990,80,98.9
569,fuego,fuego,1.0,"La imagen muestra un incendio forestal con humo y llamas visibles, lo que indica una situación de emergencia y peligro para la seguridad de las personas y el medio ambiente.",1,local,1244.0,228.7,912.0,990,90,98.7
570,fuego,fuego,1.0,"La imagen muestra un incendio forestal con humo y llamas visibles, lo que indica una situación de emergencia y peligro para la seguridad de las personas y el medio ambiente.",1,local,1242.9,228.1,910.4,990,90,98.9
571,fuego,fuego,1.0,"La imagen muestra un incendio forestal con humo y llamas visibles en el fondo, lo que sugiere que la categoría correcta es 'fuego'.",1,local,1160.5,229.3,829.1,990,82,98.9
572,fuego,fuego,1.0,La imagen muestra un incendio forestal con humo y llamas visibles en el fondo de la fotografía. La presencia de las llamas y el humo son indicativos de una situación de emergencia que requiere atención inmediata para evitar su propagación y daños a la vegetación y al medio ambiente.,1,local,1549.8,228.8,1216.6,990,120,98.6
573,fuego,fuego,1.0,"La imagen muestra un incendio forestal con humo y llamas visibles en el fondo, lo que indica una situación de emergencia y peligro para la seguridad de las personas y el medio ambiente.",1,local,1280.1,227.6,950.7,990,94,98.9
574,fuego,fuego,1.0,"La imagen muestra un incendio forestal con humo y llamas visibles, lo que indica una situación de emergencia debido al fuego.",1,local,1155.1,229.8,787.7,990,78,99.0
575,fuego,fuego,1.0,"La imagen muestra un incendio con llamas y humo visibles, lo que indica una situación de emergencia y peligro.",1,local,1079.6,229.5,756.5,990,75,99.1
576,fuego,fuego,1.0,"La imagen muestra un incendio forestal con humo y llamas visibles en la noche. La presencia de una fuente de luz artificial en la parte inferior de la imagen indica que el incendio está siendo monitoreado o controlado por las autoridades. Sin embargo, la situación puede ser peligrosa para los habitantes cercanos al incendio y a la fauna silvestre. Es importante que se tomen medidas de seguridad y prevenir el incendio de extenderse más.",1,local,1973.9,227.9,1644.5,990,162,98.5
577,fuego,fuego,0.95,La imagen muestra un incendio forestal con humo y llamas visibles en la parte superior derecha de la fotografía. La presencia de estos elementos es típica de una situación de incendio y se considera como una categoría de seguridad.,1,local,1399.6,230.4,1062.4,990,105,98.8
578,fuego,fuego,1.0,"La imagen muestra un incendio en el fondo, con humo y llamas visibles. La categoría correcta es 'fuego'.",1,local,1091.7,229.4,757.5,990,75,99.0
579,fuego,normal,1.0,"La imagen muestra una escena tranquila y festiva de un árbol navideño decorado con ornamentos y luces en el interior de una casa. No hay elementos que indiquen violencia, armas, fuego, accidente o gráfico.",0,local,1366.0,229.6,1032.9,990,102,98.8
580,fuego,fuego,1.0,La imagen muestra un incendio forestal con humo y llamas visibles en el fondo. La categoría correcta es 'fuego'.,1,local,1081.8,228.9,765.7,990,76,99.3
581,fuego,fuego,1.0,"La imagen muestra un incendio en el fondo, con humo y llamas visibles. Esto sugiere que la categoría correcta es 'fuego'.",1,local,1154.9,229.8,818.5,990,81,99.0
582,fuego,fuego,1.0,"La imagen muestra un incendio en el cielo, lo que sugiere que la categoría correcta es 'fuego'. La descripción de la imagen incluye una persona con una máscara de gas mascarado y un texto que dice 'ATENCIA: 100%', lo que indica que se está alertando a los ciudadanos sobre el incendio. Además, hay un gráfico en la parte superior derecha de la imagen que muestra datos sobre el incendio, lo que reforza la categoría 'fuego'.",1,local,2122.0,228.4,1776.0,990,175,98.5
583,fuego,fuego,1.0,"La imagen muestra un incendio en el cielo con humo y llamas visibles, lo que sugiere que la categoría correcta es 'fuego'. La descripción de la imagen incluye una persona que parece estar observando el incendio, pero no hay armas o violencia visible en la imagen. Además, no se pueden identificar accidentes o gráficos en la imagen proporcionada.",1,local,1808.5,227.4,1460.1,990,144,98.6
584,fuego,fuego,1.0,"La imagen muestra una serie de llamas que se extienden a lo largo de un objeto, lo que sugiere que es un incendio o un fuego en el lugar donde se encuentra.",1,local,1209.6,228.9,880.1,990,87,98.9
585,fuego,fuego,1.0,"La imagen muestra un incendio forestal con humo y llamas visibles, lo que indica una situación de emergencia debido al fuego. La descripción detallada del contenido de la imagen no es posible, pero se puede deducir que el contenido principal de la imagen es un incendio forestal en curso.",1,local,1580.4,227.1,1258.0,990,124,98.6
586,fuego,fuego,1.0,"La imagen muestra un incendio en el campo, con humo y llamas visibles. La categoría correcta es 'fuego'.",1,local,1075.5,228.2,746.5,990,74,99.1
587,fuego,fuego,1.0,"La imagen muestra un incendio en una estructura, lo que sugiere que la categoría correcta es 'fuego'. La confianza es alta debido a la presencia de llamas y humo, así como la estructura en llamas. El resto del contenido no proporciona información relevante para determinar si hay violencia, armas, accidentes o gráficos.",1,local,1705.6,230.4,1378.3,990,136,98.7
588,fuego,fuego,1.0,"La imagen muestra un incendio forestal con humo y llamas visibles, lo que sugiere que la categoría correcta es 'fuego'.",1,local,1117.7,227.7,787.1,990,78,99.1
589,fuego,fuego,1.0,"La imagen muestra un incendio forestal con humo y llamas visibles, lo que sugiere que la categoría correcta es 'fuego'.",1,local,1120.2,229.1,786.4,990,78,99.2
590,fuego,fuego,1.0,"La imagen muestra un incendio forestal con humo y llamas visibles, lo que sugiere una categoría de 'fuego'.",1,local,1105.8,229.7,758.3,990,75,98.9
591,fuego,fuego,0.95,"La imagen muestra un incendio forestal con humo y llamas visibles, lo que sugiere que la categoría correcta es 'fuego'.",1,local,1129.6,228.0,787.2,990,78,99.1
592,fuego,fuego,0.95,"La imagen muestra un incendio forestal con humo y llamas visibles, lo que sugiere una categoría de 'fuego'.",1,local,1096.0,228.6,757.6,990,75,99.0
593,fuego,fuego,0.95,"La imagen muestra un incendio forestal con humo y llamas visibles en el fondo, lo que sugiere una categoría de 'fuego'.",1,local,1140.0,230.5,799.1,990,79,98.9
594,fuego,fuego,1.0,"La imagen muestra un incendio en una estructura, lo que sugiere que la categoría correcta es 'fuego'.",1,local,1057.8,228.5,735.9,990,73,99.2
595,fuego,fuego,1.0,"La imagen muestra un incendio en una casa, con humo y llamas visibles. La categoría correcta es 'fuego'.",1,local,1075.0,229.4,748.2,990,74,98.9
596,fuego,fuego,1.0,"La imagen muestra un incendio en una casa, lo que sugiere que la categoría correcta es 'fuego'.",1,local,1036.4,229.7,716.4,990,71,99.1
597,fuego,fuego,0.95,"La imagen muestra un edificio en llamas durante la noche, lo que sugiere una situación de incendio. La ausencia de personas y vehículos en el área, así como la falta de otros elementos que pudieran indicar una violencia o accidente, hace que esta categoría sea la más adecuada para describir la escena.",1,local,1609.2,228.6,1267.1,990,125,98.7
598,fuego,fuego,1.0,"La imagen muestra un incendio en una estructura, con humo y llamas visibles. La situación parece ser peligrosa y requiere de intervención para extinguir el fuego.",1,local,1266.0,229.7,930.6,990,92,98.9
599,fuego,fuego,1.0,"La imagen muestra un incendio en una estructura, lo que sugiere que la categoría correcta es 'fuego'. La confianza es alta (1.00) debido a la presencia de humo y llamas visibles en el edificio.",1,local,1383.0,229.8,1054.4,990,104,98.6
600,fuego,fuego,1.0,"La imagen muestra un incendio en una instalación industrial, con humo y llamas visibles. La situación es peligrosa y requiere atención inmediata para extinguir el fuego y evitar cualquier accidente o daño a la infraestructura.",1,local,1465.3,228.8,1104.8,990,109,98.7
601,fuego,fuego,1.0,"La imagen muestra un incendio en una instalación industrial. La fuente del fuego es visible y está siendo extinguida por los bomberos. El resto de la escena parece estar bajo control, pero el incendio es el elemento principal de la imagen.",1,local,1455.5,228.0,1074.3,990,106,98.7
602,fuego,fuego,1.0,"La imagen muestra un incendio en una estructura que parece ser un silo de petróleos o un tanque de combustibles líquidos. La fuente del fuego no es visible en la imagen, pero se puede deducir que el fuego está causando daño a la estructura y que podría ser una emergencia para los propietarios y autoridades locales.",1,local,1705.3,228.5,1348.6,990,133,98.6
603,fuego,fuego,1.0,"La imagen muestra un incendio en una zona boscosa, con humo y llamas visibles. La presencia de un incendio es la categoría más adecuada para esta descripción.",1,local,1274.8,228.0,912.3,990,90,98.6
604,fuego,fuego,1.0,"La imagen muestra un incendio en una zona boscosa, con humo y llamas visibles. La presencia de un incendio es la categoría más adecuada para esta imágen.",1,local,1260.6,229.4,902.8,990,89,98.6
605,fuego,fuego,1.0,"La imagen muestra un incendio en el bosque, con humo y llamas visibles. La presencia de una bomba incendiaria en el bosque también indica que se está luchando contra el fuego.",1,local,1311.9,229.6,942.8,990,93,98.6
606,fuego,fuego,1.0,"La imagen muestra un incendio en una zona boscosa, con humo y llamas visibles. La categoría correcta es 'fuego'.",1,local,1146.2,228.9,779.1,990,77,98.8
607,fuego,fuego,1.0,"La imagen muestra un incendio forestal con humo y llamas visibles, lo que sugiere que la categoría correcta es 'fuego'.",1,local,1160.8,229.6,788.4,990,78,98.9
608,fuego,fuego,1.0,"La imagen muestra un incendio en una casa, con humo y llamas visibles. La situación parece ser un accidente de gas o electricidad que ha causado un incendio en la vivienda. No hay evidencia de violencia, armas, accidentes o gráficos en la imagen.",1,local,1517.9,228.2,1166.2,990,115,98.6
609,fuego,fuego,1.0,"La imagen muestra un incendio en una casa, con humo y llamas visibles. La situación parece ser una emergencia de seguridad debido al fuego.",1,local,1203.0,229.2,840.8,990,83,98.7
610,fuego,fuego,1.0,"La imagen muestra un incendio en una casa, con humo y llamas visibles. La situación parece ser peligrosa y requiere atención inmediata para extinguir el fuego.",1,local,1295.0,229.0,922.4,990,91,98.7
611,fuego,fuego,0.95,"La imagen muestra una escena nocturna con humo y llamas visibles en la parte superior derecha. Esto sugiere que el evento capturado es un incendio o un fuego en una estructura cercana a la ciudad. La presencia de humo y llamas indica que hay un evento de emergencia, lo que podría ser considerado como una situación de violencia o accidente si se considera el impacto potencial del incendio en la comunidad. Sin embargo, la categoría más adecuada para esta imagen es 'fuego' debido a la presencia de humo y llamas.",1,local,2262.0,228.8,1928.7,990,190,98.5
612,fuego,fuego,0.95,"La imagen muestra un incendio en una ciudad, con humo y llamas visibles. La presencia de vehículos y personas en la zona afectada sugiere que es un evento de emergencia.",1,local,1264.1,228.8,923.9,990,91,98.5
613,fuego,fuego,1.0,"La imagen muestra un incendio forestal con humo y llamas visibles, lo que sugiere que la categoría correcta es 'fuego'.",1,local,1111.6,229.8,787.0,990,78,99.1
614,fuego,fuego,1.0,"La imagen muestra un fuego que ha sido encendido con una mecha en una superficie de cartón. La presencia del fuego y la mecha son los elementos principales de la escena, lo que sugiere que la categoría correcta es 'fuego'.",1,local,1397.7,228.6,1064.1,990,105,98.7
615,fuego,fuego,0.95,"La imagen muestra un incendio en una ciudad, con humo y llamas visibles. La presencia de vehículos y personas en la zona afectada sugiere que es un evento de emergencia.",1,local,1263.1,229.4,920.9,990,91,98.8
616,fuego,fuego,1.0,"La imagen muestra un incendio en una zona residencial, con humo y llamas visibles. La presencia de la policía y la actividad de los residentes sugieren que se está intentando controlar o extinguir el fuego.",1,local,1346.7,229.4,1002.0,990,99,98.8
617,fuego,fuego,1.0,"La imagen muestra un incendio en una zona residencial, con humo y llamas visibles. La presencia de edificios en llamas indica que se trata de un evento de emergencia relacionado con el fuego.",1,local,1319.4,229.4,971.9,990,96,98.8
618,fuego,fuego,0.95,"La imagen muestra un incendio en una estructura, con humo y llamas visibles. Esto indica que la categoría correcta es 'fuego'.",1,local,1164.5,229.0,819.3,990,81,98.9
619,fuego,fuego,1.0,"La imagen muestra un incendio en una estructura, con humo y llamas visibles. La categoría correcta es 'fuego'.",1,local,1117.9,229.5,767.3,990,76,99.0
