indice,label_real,prediccion,confianza,descripcion,correcto,source,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
358,armas,armas,0.99,"La mujer en la imagen sostiene un arma de fuego, lo que la clasifica como una categoria de armas.",1,local,5044.0,0,5044.0,3204,60,11.9
359,armas,armas,0.99,"La imagen muestra un arma de fuego, específicamente una pistola, sostenida por una mano. La mano está posicionada de manera que sugiere que la persona está lista para disparar o está en proceso de disparar.",1,local,6170.5,0,6170.5,3204,83,13.5
360,armas,armas,0.99,"La mujer en la imagen está sosteniendo un arma de fuego, lo que la clasifica como una categoría de armas.",1,local,5181.2,0,5181.2,3204,62,12.0
361,armas,armas,0.99,"El hombre está sosteniendo un arma de fuego, que es una categoría de armas",1,local,4838.0,0,4838.0,3204,55,11.4
362,armas,armas,0.99,"La imagen muestra un primer plano de una mano sosteniendo un arma de fuego, lo que la clasifica claramente como una imagen de armas.",1,local,5335.6,0,5335.6,3204,66,12.4
363,armas,armas,0.99,"La mujer sostiene un arma de fuego, lo que indica claramente que la categoria es 'armas'.",1,local,4981.7,0,4981.7,3204,58,11.6
364,armas,armas,0.99,"La mujer en la imagen está sosteniendo dos armas de fuego, lo que la clasifica como una categoría de armas.",1,local,5205.6,0,5205.6,3204,62,11.9
365,armas,armas,0.99,"La imagen muestra un arma de fuego, específicamente una pistola, sostenida por una mano. La mano está posicionada de manera que sugiere que la persona está lista para disparar.",1,local,5865.3,0,5865.3,3204,76,13.0
366,armas,armas,0.99,"La mujer en la imagen está sosteniendo un arma de fuego, lo que la clasifica como una categoría de armas.",1,local,5229.5,0,5229.5,3204,62,11.9
367,armas,armas,0.99,"El hombre está sosteniendo un arma de fuego, que es una arma de fuego visible",1,local,4929.2,0,4929.2,3204,56,11.4
368,armas,armas,0.99,"La mujer está sosteniendo un arma de fuego, que es una categoría de armas",1,local,4844.7,0,4844.7,3204,55,11.4
369,armas,armas,0.99,"La mujer está sosteniendo un arma de fuego, lo que la clasifica como una categoría de armas.",1,local,5065.0,0,5065.0,3204,59,11.6
370,armas,armas,0.99,"La imagen muestra un arma de fuego, específicamente una pistola, sostenida por una mano. La mano está posicionada de tal manera que sugiere que la persona está lista para usar el arma, lo que se clasifica como una categoría de armas.",1,local,6479.4,0,6479.4,3204,89,13.7
371,armas,armas,0.99,"El hombre está sosteniendo un arma de fuego, que es una categoría de armas",1,local,4821.7,0,4821.7,3204,55,11.4
372,armas,armas,0.99,"El hombre está sosteniendo un arma de fuego, que es una categoría de armas",1,local,4854.9,0,4854.9,3204,55,11.3
373,armas,armas,0.99,"El hombre en la imagen está sosteniendo un arma de fuego, lo que lo clasifica como una categoría de armas.",1,local,5177.2,0,5177.2,3204,62,12.0
374,armas,armas,0.99,"El enfoque principal de la imagen es un arma de fuego, específicamente una pistola, sostenida por una persona. La imagen está tomada de cerca y muestra detalles como el gatillo y el cañón del arma. La persona que sostiene el arma está en primer plano, y el fondo está borroso, lo que indica que el enfoque está en el arma y no en el entorno circundante.",1,local,7840.6,0,7840.6,3204,118,15.0
375,armas,armas,0.99,"La imagen muestra un arma de fuego sostenida por una mano sobre una mesa con dinero en efectivo, lo que indica un posible uso ilegal o inapropiado de armas de fuego.",1,local,5828.8,0,5828.8,3204,75,12.9
376,armas,armas,0.99,"La mujer en la imagen está sosteniendo un arma de fuego, lo que la clasifica como una categoría de armas.",1,local,5137.1,0,5137.1,3204,62,12.1
377,armas,armas,0.99,"El hombre sostiene un arma de fuego, lo que indica que la categoria es armas.",1,local,4847.0,0,4847.0,3204,55,11.3
378,armas,armas,0.99,"Se está manipulando un arma de fuego, lo que implica un alto riesgo de accidentes o uso indebido de armas de fuego",1,local,5289.6,0,5289.6,3204,64,12.1
379,armas,armas,0.99,"La imagen muestra un arma de fuego, específicamente una pistola, que es una arma de fuego",1,local,4998.7,0,4998.7,3204,58,11.6
380,armas,armas,0.99,"La imagen muestra un arma de fuego, específicamente una pistola Browning GP-35",1,local,4885.6,0,4885.6,3204,57,11.7
381,armas,armas,0.99,"La imagen muestra a un hombre sosteniendo un arma de fuego, lo que la clasifica claramente como una imagen de armas.",1,local,5269.7,0,5269.7,3204,63,12.0
382,armas,armas,0.99,"El hombre está sosteniendo un arma de fuego, lo que indica que la categoría es armas.",1,local,4902.5,0,4902.5,3204,57,11.6
383,armas,armas,0.99,"El sujeto está sosteniendo un arma de fuego, lo que indica un alto nivel de confianza en la presencia de armas en la imagen.",1,local,5283.4,0,5283.4,3204,65,12.3
384,armas,armas,0.99,"El hombre está sosteniendo un arma de fuego, lo que lo clasifica como una categoría de armas.",1,local,5004.9,0,5004.9,3204,59,11.8
385,armas,armas,0.99,"El hombre está sosteniendo un arma de fuego, lo que lo clasifica como una categoría de armas.",1,local,5074.1,0,5074.1,3204,59,11.6
386,armas,armas,0.99,"Se está mostrando un arma de fuego, que es una pistola",1,local,4623.3,0,4623.3,3204,51,11.0
387,armas,armas,0.99,"El hombre está sosteniendo un arma de fuego, que es una arma de fuego real y potencialmente peligrosa",1,local,5190.3,0,5190.3,3204,61,11.8
388,armas,armas,0.99,"La imagen muestra un arma de fuego con un cargador de munición, lo que la clasifica como una arma",1,local,5233.4,0,5233.4,3204,62,11.8
389,armas,armas,0.99,"La imagen muestra a una mujer sosteniendo un arma de fuego, lo que la clasifica como una imagen de armas.",1,local,5223.5,0,5223.5,3204,62,11.9
390,armas,armas,0.99,"La mujer está sosteniendo un arma de fuego, que es una arma de fuego visible",1,local,4964.2,0,4964.2,3204,56,11.3
391,armas,armas,0.99,"El hombre sostiene un arma de fuego, lo que indica que la categoria es armas.",1,local,4845.4,0,4845.4,3204,55,11.4
392,armas,armas,0.99,"La mujer en la imagen está sosteniendo un arma de fuego, lo que la clasifica como una categoría de armas.",1,local,5153.6,0,5153.6,3204,62,12.0
393,armas,armas,0.99,"El individuo en la imagen está sosteniendo un arma de fuego, lo que lo clasifica como una categoría de armas.",1,local,5180.9,0,5180.9,3204,62,12.0
394,armas,armas,0.99,"El hombre está sosteniendo un arma de fuego, que es una categoría de armas",1,local,4835.6,0,4835.6,3204,55,11.4
395,armas,armas,0.99,"La imagen muestra un arma de fuego, específicamente una pistola, que es un objeto peligroso y potencialmente mortal.",1,local,5159.0,0,5159.0,3204,62,12.0
396,armas,armas,0.99,"El hombre está sosteniendo un arma de fuego, lo que indica que la categoría es armas.",1,local,4947.3,0,4947.3,3204,57,11.5
397,armas,armas,0.99,"El hombre está sosteniendo dos pistolas, lo que indica un alto nivel de confianza en la presencia de armas en la imagen.",1,local,5342.7,0,5342.7,3204,64,12.0
398,armas,armas,0.99,"La imagen muestra un arma de fuego, específicamente una pistola, apuntando hacia el espectador",1,local,4921.7,0,4921.7,3204,57,11.6
399,armas,armas,0.99,"El hombre en la imagen está sosteniendo un arma de fuego, lo que lo clasifica como una categoría de armas.",1,local,5195.4,0,5195.4,3204,62,11.9
400,armas,armas,0.99,"La imagen muestra un arma de fuego, específicamente una pistola, sostenida por una mano sobre una superficie de madera",1,local,5182.9,0,5182.9,3204,62,12.0
401,armas,armas,0.99,"La mujer en la imagen está sosteniendo un arma de fuego, lo que la clasifica como una categoría de armas.",1,local,5157.9,0,5157.9,3204,62,12.0
402,armas,armas,0.99,"La mujer sostiene un arma de fuego, lo que indica un alto nivel de confianza en la presencia de armas en la imagen.",1,local,5203.8,0,5203.8,3204,63,12.1
403,armas,armas,0.99,"La mujer en la imagen está sosteniendo un arma de fuego, lo que la clasifica como una categoría de armas.",1,local,5168.9,0,5168.9,3204,62,12.0
404,armas,armas,0.99,"La imagen muestra un arma de fuego, específicamente una pistola, sostenida por una mano. Esto se clasifica como la categoría de armas.",1,local,5428.8,0,5428.8,3204,67,12.3
405,armas,armas,0.95,"El hombre lleva una pistola en su mano izquierda, lo que indica que tiene acceso a armas de fuego.",1,local,5032.3,0,5032.3,3204,59,11.7
406,armas,armas,0.99,Se puede ver un arma de fuego en la imagen,1,local,4578.2,0,4578.2,3204,49,10.7
407,armas,armas,0.99,"La imagen muestra un arma de fuego, que es una categoría de armas",1,local,4782.3,0,4782.3,3204,53,11.1
408,armas,armas,0.99,"La imagen muestra a una persona siendo amenazada con un arma de fuego, lo que se clasifica como una amenaza con armas",1,local,5278.1,0,5278.1,3204,64,12.1
409,armas,armas,0.99,"La imagen muestra un arma de fuego sostenida por una mano, apuntando hacia la cámara",1,local,4906.0,0,4906.0,3204,57,11.6
410,armas,armas,0.99,"El hombre está sosteniendo un arma de fuego, lo que indica que la categoría es armas.",1,local,4930.7,0,4930.7,3204,57,11.6
411,armas,armas,0.99,"El hombre sostiene un arma de fuego, lo que indica que la categoria es armas.",1,local,4845.2,0,4845.2,3204,55,11.4
412,armas,armas,0.95,"La mujer en la imagen está sosteniendo un arma de fuego, lo que la clasifica como una categoría de armas.",1,local,5180.1,0,5180.1,3204,62,12.0
413,armas,armas,0.99,"El objeto en la imagen es un arma de fuego, específicamente una pistola de asalto, que es un tipo de arma de fuego",1,local,5399.3,0,5399.3,3204,66,12.2
414,armas,armas,0.99,"El hombre está sosteniendo un arma de fuego, que es una arma de fuego",1,local,4834.0,0,4834.0,3204,55,11.4
415,armas,armas,0.99,"La imagen muestra varias armas de fuego en exhibición, lo que la clasifica como una imagen de armas.",1,local,5079.1,0,5079.1,3204,59,11.6
416,armas,armas,0.99,"La imagen muestra un arma de fuego, específicamente una pistola, que es un objeto peligroso y está relacionada con la categoría de armas",1,local,5386.3,0,5386.3,3204,66,12.3
417,armas,armas,0.99,"La imagen muestra un silencio de un arma de fuego sostenida por una mano, lo que la clasifica claramente como una categoria de armas.",1,local,5478.4,0,5478.4,3204,68,12.4
418,armas,armas,0.99,"La imagen muestra un arma de fuego, específicamente un arma de calibre 9, que es un arma de fuego visible y real.",1,local,5364.0,0,5364.0,3204,66,12.3
419,armas,armas,0.99,"Se está mostrando un arma de fuego, que es una categoría de armas",1,local,4749.9,0,4749.9,3204,53,11.2
420,armas,armas,0.99,Se puede ver un arma de fuego en la imagen,1,local,4550.0,0,4550.0,3204,49,10.8
421,armas,armas,0.99,"La imagen muestra un arma de fuego, específicamente una pistola, que es una arma de fuego",1,local,4979.4,0,4979.4,3204,58,11.6
422,armas,armas,0.99,"La imagen muestra una gran variedad de armas de fuego, incluyendo diferentes tipos de pistolas y revólvers, dispuestas sobre una superficie azul. Esto se clasifica claramente como la categoría de armas.",1,local,5978.6,0,5978.6,3204,78,13.0
423,armas,armas,0.99,"El hombre en la imagen está sosteniendo un arma de fuego, lo que lo clasifica como una categoría de armas.",1,local,5177.5,0,5177.5,3204,62,12.0
424,armas,armas,0.99,"El hombre está manipulando una pistola, que es un arma de fuego",1,local,4760.3,0,4760.3,3204,53,11.1
425,armas,armas,0.99,"El objeto que se sostiene en la imagen es un arma de fuego, que se asemeja a una pistola de juguete o una réplica de una pistola real, pero no es un arma real y no representa ningún riesgo de seguridad.",1,local,6345.9,0,6345.9,3204,86,13.6
426,armas,armas,0.99,"La mujer está sosteniendo un arma de fuego, lo que la clasifica como una categoría de armas",1,local,5029.8,0,5029.8,3204,59,11.7
427,armas,armas,0.95,"La imagen muestra a un hombre sosteniendo un arma de fuego, lo que la clasifica como una categoria de armas.",1,local,5184.6,0,5184.6,3204,62,12.0
428,armas,armas,0.99,"La imagen muestra un arma de fuego real, que es una categoría de armas",1,local,4767.1,0,4767.1,3204,54,11.3
429,armas,armas,0.99,"Se trata de una pistola de juguete, no de un arma de fuego real",1,local,4813.3,0,4813.3,3204,55,11.4
430,armas,armas,0.99,"La imagen muestra un arma de fuego, específicamente una pistola, que es una arma de fuego",1,local,4959.1,0,4959.1,3204,58,11.7
431,armas,armas,0.99,"La imagen muestra un dibujo de un arma de fuego, que es una categoría de armas",1,local,4919.0,0,4919.0,3204,57,11.6
432,armas,armas,0.99,"La imagen muestra un arma de fuego, que es una categoría de armas",1,local,4712.6,0,4712.6,3204,53,11.2
433,armas,armas,0.99,"El hombre está sosteniendo un arma de fuego, que es una arma de fuego",1,local,4878.2,0,4878.2,3204,55,11.3
434,armas,armas,0.99,"La persona en la imagen está sosteniendo un arma de fuego, que es una arma de fuego visible",1,local,5065.1,0,5065.1,3204,59,11.6
435,armas,grafico,0.0,"La imagen muestra un primer plano de un arma de fuego, lo que la clasifica como una imagen que contiene un gráfico.",0,local,5212.3,0,5212.3,3204,63,12.1
436,armas,armas,0.99,"La imagen muestra a una persona sosteniendo un arma de fuego, lo que la clasifica como una imagen relacionada con armas",1,local,5250.1,0,5250.1,3204,63,12.0
437,armas,armas,0.99,"La imagen contiene un arma de fuego y varios objetos relacionados con armas, como un cuchillo y una pistola de airsoft",1,local,5260.7,0,5260.7,3204,64,12.2
438,armas,armas,0.99,"La persona está sosteniendo un arma de fuego con un accesorio de puntero, lo que indica que está familiarizada con el uso de armas y podría estar preparándose para disparar.",1,local,5833.1,0,5833.1,3204,76,13.0
439,armas,armas,0.99,"El hombre está sosteniendo un arma de fuego, que es una categoría de armas",1,local,4837.3,0,4837.3,3204,55,11.4
440,armas,armas,0.99,"La persona en la imagen está sosteniendo un arma de fuego, lo que la clasifica como una categoría de armas.",1,local,5162.0,0,5162.0,3204,62,12.0
441,armas,armas,0.99,"La imagen muestra a una persona sosteniendo un arma de fuego, lo que la clasifica como una categoria de armas.",1,local,5209.1,0,5209.1,3204,62,11.9
442,armas,armas,0.99,"El hombre está sosteniendo un arma de fuego, que es una categoría de armas",1,local,4850.7,0,4850.7,3204,55,11.3
443,armas,armas,0.99,"La imagen contiene un arma de fuego, específicamente una pistola, junto con una serie de cartuchos de bala y un cargador. Estos objetos están dispuestos en una caja de cartón, lo que sugiere que podrían estar relacionados con un caso de armas o un evento criminal.",1,local,6802.4,0,6802.4,3204,96,14.1
444,armas,armas,0.99,"La imagen muestra un arma de fuego, específicamente una pistola, sobre un fondo oscuro con un cuchillo cruzado sobre ella.",1,local,5351.1,0,5351.1,3204,66,12.3
445,armas,armas,0.99,"La imagen muestra un arma de fuego, específicamente una pistola, sobre una superficie de madera",1,local,4935.4,0,4935.4,3204,57,11.5
446,armas,armas,0.99,"La imagen muestra un arma de fuego, específicamente una pistola, que es una arma de fuego",1,local,5009.6,0,5009.6,3204,58,11.6
447,armas,armas,0.99,"El hombre en la imagen está sosteniendo un arma de fuego, lo que lo clasifica como una categoría de armas.",1,local,5154.1,0,5154.1,3204,62,12.0
448,armas,armas,0.99,"El hombre en la imagen está sosteniendo un arma de fuego, lo que lo clasifica como una categoría de armas.",1,local,5160.5,0,5160.5,3204,62,12.0
449,armas,armas,0.99,Se puede ver un arma de fuego en la imagen,1,local,4566.8,0,4566.8,3204,49,10.7
450,armas,armas,0.99,"Se trata de un arma de fuego, que es una arma de fuego",1,local,4714.1,0,4714.1,3204,53,11.2
451,armas,armas,0.99,"La imagen muestra un arma de fuego, específicamente una pistola, que es una arma de fuego",1,local,5041.9,0,5041.9,3204,58,11.5
452,armas,armas,0.99,"El hombre está sosteniendo un arma de fuego, que es una categoría de armas",1,local,4892.7,0,4892.7,3204,55,11.2
453,armas,armas,0.99,"La mujer está sosteniendo un arma de fuego transparente, lo que la clasifica como arma",1,local,4983.9,0,4983.9,3204,57,11.4
454,armas,armas,0.99,"La imagen muestra un arma de fuego, específicamente una pistola, sostenida por una mano con un guante de cuero",1,local,5331.0,0,5331.0,3204,64,12.0
455,armas,armas,0.99,"La imagen muestra un arma de fuego, específicamente una pistola, que es una arma de fuego",1,local,5044.0,0,5044.0,3204,58,11.5
456,armas,armas,0.95,Se puede ver un cuchillo en la imagen,1,local,4579.4,0,4579.4,3204,49,10.7
457,armas,armas,0.99,Se puede ver un arma de fuego en la imagen,1,local,4581.3,0,4581.3,3204,49,10.7
458,armas,armas,0.99,"La persona está sosteniendo un arma de fuego, que es una categoría de armas",1,local,4870.5,0,4870.5,3204,55,11.3
459,armas,armas,0.99,"La persona lleva un arma de fuego en su cintura, lo que indica que está familiarizado con su uso y almacenamiento.",1,local,5382.6,0,5382.6,3204,62,11.5
460,armas,armas,0.95,"La imagen contiene un arma de fuego, específicamente una pistola, que es una arma de fuego visible",1,local,5058.8,0,5058.8,3204,59,11.7
461,armas,armas,0.99,"La imagen muestra un arma de fuego apuntando a un objeto inanimado, lo que la clasifica como una categoría de armas.",1,local,5312.8,0,5312.8,3204,65,12.2
462,armas,armas,0.99,Se está mostrando un arma de fuego con una luz de señalización,1,local,4736.4,0,4736.4,3204,52,11.0
463,armas,armas,0.99,"El objeto en la imagen es una pistola con un accesorio de mirilla, que se utiliza para mejorar la precisión en el disparo.",1,local,5405.5,0,5405.5,3204,66,12.2
464,armas,armas,0.99,"La imagen muestra un arma de fuego, específicamente una pistola compacta, que se utiliza para disparar munición.",1,local,5147.9,0,5147.9,3204,62,12.0
465,armas,armas,0.99,"El individuo está sosteniendo un arma de fuego, específicamente una pistola, con ambas manos en una posición de disparo.",1,local,5340.2,0,5340.2,3204,63,11.8
466,armas,armas,0.99,"La imagen contiene varias armas de fuego, incluyendo una pistola y un rifle, así como cartuchos y munición",1,local,5278.5,0,5278.5,3204,63,11.9
467,armas,armas,0.95,"El individuo en la imagen está sosteniendo un arma de fuego, lo que lo clasifica como una categoría de armas.",1,local,5145.4,0,5145.4,3204,62,12.0
468,armas,armas,0.95,"La imagen muestra a tres personas sosteniendo armas de fuego, lo que la clasifica como una categoria de armas.",1,local,5117.2,0,5117.2,3204,61,11.9
469,armas,armas,0.99,"La imagen muestra un arma de fuego, específicamente una pistola, que es una categoría de armas",1,local,4982.4,0,4982.4,3204,58,11.6
470,armas,armas,0.99,"La mujer sostiene un arma de fuego, lo que indica que la categoria es armas.",1,local,4814.0,0,4814.0,3204,55,11.4
471,armas,armas,0.99,"El objeto en la imagen es un arma de fuego, específicamente un arma de asalto, que es un tipo de arma de fuego diseñada para disparar múltiples cartuchos de munición en un corto período de tiempo.",1,local,6228.0,0,6228.0,3204,84,13.5
472,armas,armas,0.99,"El objeto en la imagen es un arma de fuego, específicamente un rifle de asalto, que es una arma de fuego visible y peligrosa.",1,local,5504.6,0,5504.6,3204,69,12.5
473,armas,armas,0.99,"El objeto en la imagen es un arma de fuego, específicamente un rifle de asalto con una gran cantidad de munición en su cargador",1,local,5479.6,0,5479.6,3204,69,12.6
474,armas,armas,0.99,"El objeto en la imagen es un arma de fuego, específicamente un rifle de asalto",1,local,4947.6,0,4947.6,3204,58,11.7
475,armas,armas,0.99,"La imagen muestra diferentes armas de fuego, incluyendo un rifle de asalto y un rifle de disparo rápido, lo que la clasifica como una imagen relacionada con armas.",1,local,5756.0,0,5756.0,3204,74,12.9
476,armas,armas,0.95,"El objeto en la imagen es un arma de fuego, específicamente un rifle de asalto con un cañón de gran calibre y un sistema de retroceso visible.",1,local,5683.1,0,5683.1,3204,73,12.8
477,armas,armas,0.99,"El objeto en la imagen es un arma de fuego, específicamente un rifle de asalto con una culata larga y un cañón visible.",1,local,5465.8,0,5465.8,3204,68,12.4
478,armas,armas,0.99,"El individuo en la imagen está equipado con un rifle de asalto, que es un arma de fuego",1,local,5118.6,0,5118.6,3204,61,11.9
479,armas,armas,0.99,"El hombre está sosteniendo un rifle con un cañón de gran calibre, que es una arma de fuego",1,local,5157.1,0,5157.1,3204,62,12.0
480,armas,armas,0.99,"El hombre está sosteniendo un arma de fuego, que es una categoría de armas",1,local,4863.7,0,4863.7,3204,55,11.3
481,armas,armas,0.99,"El hombre lleva un rifle de asalto, que es un arma de fuego",1,local,4829.8,0,4829.8,3204,55,11.4
482,armas,armas,0.99,"La imagen contiene una variedad de armas de fuego, incluyendo rifles, pistolas y escopetas, que son consideradas armas",1,local,5263.1,0,5263.1,3204,64,12.2
483,armas,armas,0.99,"La imagen muestra un rifle de asalto con munición, que es un arma de fuego",1,local,5028.5,0,5028.5,3204,58,11.5
484,armas,armas,0.99,"El rifle de asalto con un cañón extendido y un sistema de puntero de precisión es un arma de fuego, que está diseñada para disparar munición de alta precisión a largas distancias.",1,local,6091.9,0,6091.9,3204,81,13.3
485,armas,armas,0.99,"Ambas armas de la imagen son armas de fuego, que son consideradas armas",1,local,4791.6,0,4791.6,3204,54,11.3
486,armas,armas,0.99,"El hombre está sosteniendo un rifle con un cañón de gran calibre y un visor de alta precisión, lo que indica que está familiarizado con armas de fuego y su uso.",1,local,5936.6,0,5936.6,3204,77,13.0
487,armas,armas,0.99,"El soldado está sosteniendo un rifle de asalto, que es un arma de fuego",1,local,4951.8,0,4951.8,3204,57,11.5
488,armas,armas,0.99,"La imagen muestra un rifle de asalto con un cañón largo y un sistema de silenciador, que son características típicas de armas de fuego",1,local,5516.1,0,5516.1,3204,69,12.5
489,armas,armas,0.99,"El rifle de asalto con un cañón extendido y un sistema de puntero de precisión es un arma de fuego, que está diseñada para disparar munición de alta precisión a largas distancias.",1,local,6113.2,0,6113.2,3204,81,13.2
490,armas,grafico,0.0,"La imagen contiene un logotipo de un águila, que es un símbolo comúnmente asociado con la Italia en la Segunda Guerra Mundial, y representa a la Italia en la guerra contra los Aliados.",0,local,5917.1,0,5917.1,3204,78,13.2
491,armas,armas,0.99,"La imagen muestra un rifle de asalto con munición, que es un arma de fuego",1,local,5000.8,0,5000.8,3204,58,11.6
492,armas,armas,0.99,"La imagen muestra dos rifles de caza con munición, lo que indica que se trata de armas",1,local,5073.7,0,5073.7,3204,59,11.6
493,armas,armas,0.99,"La imagen muestra un rifle de asalto con un cañón largo y un visor, que es un tipo de arma de fuego.",1,local,5347.2,0,5347.2,3204,66,12.3
494,armas,grafico,0.0,"La imagen contiene un gráfico con el texto 'FRANCE' y un logo de un avión de guerra, lo que indica que se trata de un juego de disparos con temática militar.",0,local,5802.0,0,5802.0,3204,75,12.9
495,armas,armas,0.99,"El objeto en la imagen es un rifle de asalto, que es un arma de fuego",1,local,4988.0,0,4988.0,3204,58,11.6
496,armas,armas,0.99,"La imagen muestra una espada de estilo indio con una empuñadura decorativa y una hoja larga y curvada, que se considera una arma",1,local,5473.0,0,5473.0,3204,69,12.6
497,armas,armas,0.99,"La imagen muestra una espada larga y afilada, que es un objeto peligroso y se clasifica como arma",1,local,5162.2,0,5162.2,3204,62,12.0
498,armas,armas,0.99,"La imagen muestra una espada larga y afilada, que es un objeto peligroso y se clasifica como arma",1,local,5153.6,0,5153.6,3204,62,12.0
499,armas,armas,0.99,"La imagen muestra una espada larga y ornamentada con un diseño único en su empuñadura, que podría considerarse como una arma",1,local,5324.7,0,5324.7,3204,65,12.2
500,armas,armas,0.99,"La imagen muestra una espada decorativa con una empuñadura dorada y una vaina roja, que se considera una arma",1,local,5283.8,0,5283.8,3204,65,12.3
501,fuego,grafico,0.0,"La imagen no contiene ningún gráfico, diagrama o visualización de datos. La imagen muestra un incendio en la noche con llamas y humo, pero no hay ningún gráfico o visualización de datos visible.",0,local,5984.8,0,5984.8,3204,79,13.2
502,fuego,fuego,0.99,"La imagen muestra un gran incendio con llamas y humo, lo que indica claramente que la categoria es 'fuego'.",1,local,5259.3,0,5259.3,3204,63,12.0
503,fuego,fuego,0.99,"La imagen muestra un gran incendio con llamas y humo, lo que indica claramente que la categoria es 'fuego'.",1,local,5224.8,0,5224.8,3204,63,12.1
504,fuego,fuego,0.99,"La imagen muestra un gran incendio con llamas y humo, lo que indica claramente que la categoria es 'fuego'.",1,local,5235.1,0,5235.1,3204,63,12.0
505,fuego,fuego,0.99,"La imagen muestra un gran incendio con llamas y humo, lo que indica claramente que la categoria es 'fuego'.",1,local,5252.0,0,5252.0,3204,63,12.0
506,fuego,fuego,0.99,"La imagen muestra un gran incendio con llamas y humo, lo que indica claramente que la categoria es 'fuego'.",1,local,5228.9,0,5228.9,3204,63,12.0
507,fuego,fuego,0.99,"La imagen muestra un gran incendio con llamas y humo, lo que indica claramente que la categoria es 'fuego'.",1,local,5259.8,0,5259.8,3204,63,12.0
508,fuego,fuego,0.95,"La imagen muestra un gran incendio con llamas y humo, lo que indica claramente que la categoria es 'fuego'.",1,local,5262.5,0,5262.5,3204,63,12.0
509,fuego,fuego,0.99,"La imagen muestra un gran incendio con llamas y humo, lo que indica claramente que la categoria es 'fuego'.",1,local,5221.5,0,5221.5,3204,63,12.1
510,fuego,fuego,0.99,"La imagen muestra un gran incendio con llamas y humo, lo que indica claramente que la categoria es 'fuego'.",1,local,5211.0,0,5211.0,3204,63,12.1
511,fuego,grafico,0.0,"La imagen muestra un paisaje con una gran cantidad de cables eléctricos y estructuras metálicas, lo que sugiere que la categoría podría ser grafico.",0,local,5478.7,0,5478.7,3204,67,12.2
512,fuego,grafico,0.0,"La imagen muestra un volcán en erupción con una gran cantidad de humo y llamas, lo que la clasifica como una imagen de fuego.",0,local,5535.2,0,5535.2,3204,69,12.5
513,fuego,fuego,0.99,"La imagen muestra un gran incendio con llamas y humo, lo que indica claramente que la categoria es 'fuego'.",1,local,5212.8,0,5212.8,3204,63,12.1
514,fuego,fuego,0.99,"La imagen muestra un gran incendio con llamas rojas y naranjas que iluminan el cielo nocturno. El fuego parece estar consumido por un bosque o una zona boscosa, y se pueden ver árboles y vegetación en el fondo. La intensidad del fuego sugiere que podría ser un incendio forestal o un gran incendio en un área boscosa.",1,local,7535.0,0,7535.0,3204,109,14.5
515,fuego,fuego,0.99,"La imagen muestra un incendio con llamas y humo visibles en la distancia, lo que indica claramente que la categoria es 'fuego'.",1,local,5375.7,0,5375.7,3204,66,12.3
516,fuego,grafico,0.0,"La imagen no contiene ningún gráfico, diagrama o visualización de datos que requieran una clasificación específica.",0,local,4988.3,0,4988.3,3204,58,11.6
517,fuego,fuego,0.99,"La imagen muestra un gran incendio con llamas y humo en una zona boscosa, lo que indica claramente que la categoria es 'fuego'.",1,local,5479.4,0,5479.4,3204,68,12.4
518,fuego,grafico,0.0,"La imagen no contiene ningún gráfico, diagrama o visualización de datos",0,local,4673.5,0,4673.5,3204,52,11.1
519,fuego,grafico,0.0,"La imagen no contiene ningún gráfico, diagrama o visualización de datos que requieran una clasificación en esa categoría.",0,local,5113.5,0,5113.5,3204,60,11.7
520,fuego,grafico,0.0,"La imagen no contiene ningún gráfico, diagrama o visualización de datos que requieran una clasificación en esa categoría.",0,local,5124.0,0,5124.0,3204,60,11.7
521,fuego,grafico,0.0,"La imagen muestra una gran columna de humo y llamas, lo que indica un accidente o incendio. No hay armas, fuego o accidentes visibles en la imagen.",0,local,5661.4,0,5661.4,3204,71,12.5
522,fuego,grafico,0.0,"La imagen muestra un gran humo y llamas, lo que indica un accidente o incendio. Sin embargo, no hay armas, fuego o violencia visible en la imagen.",0,local,5619.2,0,5619.2,3204,72,12.8
523,fuego,grafico,0.0,"La imagen muestra una gran columna de humo que se eleva en el cielo, lo que indica un accidente o un incendio. Sin embargo, no hay señales de fuego visible en la imagen, lo que sugiere que el humo podría ser el resultado de un accidente o un incendio en lugar de un fuego real.",0,local,7068.9,0,7068.9,3204,102,14.4
524,fuego,grafico,0.0,"La imagen muestra un gran incendio en una zona montañosa con una gran columna de humo que se eleva hacia el cielo. La vista es desde un punto de vista elevado, posiblemente desde un edificio o una torre de observación. La imagen no contiene ningún gráfico, armas, fuego, accidente o violencia visible.",0,local,7039.2,0,7039.2,3204,100,14.2
525,fuego,grafico,0.0,"La imagen muestra un gran humo que sale de un lugar, pero no hay indicios de fuego visible ni de armas en la escena.",0,local,5383.6,0,5383.6,3204,66,12.3
526,fuego,grafico,0.0,"La imagen no contiene ningún gráfico, diagrama o visualización de datos que requieran una clasificación en esa categoría.",0,local,5083.5,0,5083.5,3204,60,11.8
527,fuego,grafico,0.0,"La imagen muestra un gran incendio con humo y llamas en un área montañosa, lo que podría ser un accidente o un incidente de fuego. Sin embargo, no hay armas, fuego real o violencia visible en la imagen.",0,local,6305.3,0,6305.3,3204,85,13.5
