indice,video_id,label_real,prediccion,confianza,descripcion,correcto,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
60,001352,accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico que ocurre en una intersección nocturna. Se observan varios vehículos y se pueden identificar los siguientes elementos:
    1. Un vehículo que se despliega hacia la izquierda, posiblemente debido a un impacto con otro vehículo.
    2. Otro vehículo que se ve en el primer fotograma y luego se despliega hacia la derecha, lo que sugiere que ha sido involucrado en el accidente.
    3. Un tercer vehículo que se observa en el último fotograma, posiblemente debido a un impacto con uno de los otros vehículos.
    4. La intersección nocturna, donde se produce el accidente, y la calle principal donde se despliega el vehículo que ha sido involucrado en el accidente.
    5. El tiempo de exposición de las fotogramas es muy corto, lo que sugiere que se han tomado con una cámara de alta velocidad o que la secuencia fue capturada por un dispositivo de seguridad vial.
    6. La calidad de las imágenes es baja debido a la calidad del sensor de la cámara y a la exposición nocturna, lo que dificulta la identificación de los vehículos y sus licencias.
}",1,5090.5,521.0,4373.0,927,392,89.6
61,001488,no_accidente,no_accidente,0.95,"La secuencia de fotogramas muestra a un grupo de personas caminando en una calle de la ciudad durante una noche lluviosa. La gente está protegida por paraguas y parece estar disfrutando de su tiempo juntos. No hay evidencia de un accidente de tráfico en esta secuencia, ya que no se observan impactos o colisiones repentinas entre vehículos, ni despliegues de airbag o cristales rotos. La gente está caminando normalmente y no hay paradas bruscas o movimientos erráticos entre fotogramas. Además, los vehículos están a una distancia razonable y no se observan escombros o daños visibles en fotogramas posteriores. La secuencia muestra un momento de tranquilidad y socialización en la ciudad.",1,3535.1,582.1,2746.3,927,249,90.7
62,000353,accidente,accidente,0.95,"La secuencia de fotogramas muestra un vehículo que se despliega en la carretera después de un impacto con otro vehículo. Se observan los siguientes elementos indicativos de un accidente:
    1. El vehículo principal se despliega en la carretera, lo que indica una fuerte colisión.
    2. La posición del vehículo en la carretera cambia drásticamente entre fotogramas, lo que sugiere un movimiento errático o de impacto.
    3. El vehículo se eleva en el aire en algunos fotogramas, lo que es una indicación clara de que ha sufrido un impacto fuerte.
    4. La posición del vehículo en la carretera cambia drásticamente entre fotogramas, lo que sugiere un movimiento errático o de impacto.
    5. El vehículo se eleva en el aire en algunos fotogramas, lo que es una indicación clara de que ha sufrido un impacto fuerte.
    6. La posición del vehículo en la carretera cambia drásticamente entre fotogramas, lo que sugiere un movimiento errático o de impacto.
    7. El vehículo se eleva en el aire en algunos fotogramas, lo que es una indicación clara de que ha sufrido un impacto fuerte.
    8. La posición del vehículo en la carretera cambia drásticamente entre fotogramas, lo que sugiere un movimiento errático o de impacto.
    9. El vehículo se eleva en el aire en algunos fotogramas, lo que es una indicación clara de que ha sufrido un impacto fuerte.
    10. La posición del vehículo en la carretera cambia drásticamente entre fotogramas, lo que sugiere un movimiento errático o de impacto.
    11. El vehículo se eleva en el aire en algunos fotogramas, lo que es una indicación clara de que ha sufrido un impacto fuerte.
    12. La posición del vehículo en la carretera cambia drásticamente entre fotogramas, lo que sugiere un movimiento errático o de impacto.
    13. El vehículo se eleva en el aire en algunos fotogramas, lo que es una indicación clara de que ha sufrido un impacto fuerte.
    14. La posición del vehículo en la carretera cambia drásticamente entre fotogramas, lo que sugiere un movimiento errático o de impacto.
    15. El vehículo se eleva en el aire en algunos fotogramas, lo que es una indicación clara de que ha sufrido un impacto fuerte.
    16. La posición del vehículo en la carretera cambia drásticamente entre fotogramas, lo que sugiere un movimiento errático o de impacto.
    17. El vehículo se eleva en el aire en algunos fotogramas, lo que es una indicación clara de que ha sufrido un impacto fuerte.
    18. La posición del vehículo en la carretera cambia drásticamente entre fotogramas, lo que sugiere un movimiento errático o de impacto.
    19. El vehículo se eleva en el aire en algunos fotogramas, lo que es una indicación clara de que ha sufrido un impacto fuerte.
    20. La posición del vehículo en la carretera cambia drásticamente entre fotogramas, lo que sugiere un movimiento errático o de impacto.
    21. El vehículo se eleva en el aire en algunos fotogramas, lo que es una indicación clara de que ha sufrido un impacto fuerte.
    22. La posición del vehículo en la carretera cambia drásticamente entre fotogramas, lo que sugiere un movimiento errát",1,12313.2,560.4,11566.9,927,1024,88.5
63,000907,no_accidente,accidente,0.95,"La secuencia de fotogramas muestra un vehículo que se despliega y se vuelca en el último fotograma, lo que indica un accidente de tráfico. La serie de imágenes muestra la progresión del impacto entre dos vehículos, con la pérdida de control del vehículo que se despliega y su rotación en el último fotograma. También se observan los escombros y daños visibles en las imágenes posteriores, lo que confirma la ocurrencia de un accidente.",0,2748.8,511.4,2033.7,927,185,91.0
64,002657,no_accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico nocturno. Inicialmente, se observan dos vehículos con sus frenos activos y una serie de impactos sucesivos que indican la colisión entre ellos. Posteriormente, se puede ver el despliegue de airbags y cristales rotos en uno de los vehículos, así como la parada brusca del otro. La secuencia final muestra los vehículos demasiado cerca, lo que sugiere que han colisionado. El análisis de seguridad vial puede concluir que se ha producido un accidente de tráfico nocturno.",0,3031.7,604.0,2278.5,927,207,90.9
65,001348,accidente,no_accidente,0.95,"La imagen muestra una serie de fotogramas que muestran un vehículo en movimiento por una calle. No hay evidencia de un accidente en la secuencia de imágenes. La confianza es alta debido a la ausencia de cualquier indicador de un evento de tráfico negativo, como impactos, despliegues de airbag o cristales rotos, paradas bruscas o movimientos erráticos entre fotogramas, escombros o daños visibles en fotogramas posteriores ni vehículos demasiado cerca que aparezcan repentinamente en el mismo fotograma.",0,2906.6,592.7,2150.4,927,198,92.1
66,000252,accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico en una calle estrecha. El primer vehículo se despliega de la carretera y colisiona con el segundo, que sale de la carretera hacia la izquierda. La fuerza del impacto es evidente en los fotogramas posteriores, donde se observan daños en ambos vehículos, así como un despliegue de airbag en uno de ellos. El tercer vehículo, que estaba detrás del segundo, también se ve afectado por el accidente, aunque no es visible en los fotogramas posteriores. La secuencia muestra la progresión de los eventos y cómo se produce un accidente de tráfico en una calle estrecha.",1,3246.2,590.1,2502.1,927,227,90.7
67,002216,no_accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico en una intersección urbana. Los vehículos se colisionan repentinamente, con uno que sale de la carretera y otro que vuelca. La fuerza del impacto es evidente en los cristales rotos y el despliegue de airbag. El tiempo transcurrido entre fotogramas es muy corto, lo que indica una secuencia rápida de eventos. Los vehículos demasiado cerca se ven repentinamente en el mismo fotograma, lo que sugiere un accidente de tráfico.",0,2825.3,600.7,2078.7,927,191,91.9
68,001444,no_accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico nocturno en una intersección. Se observan varios vehículos que se encuentran en la carretera y algunos que salen de ella. La luz artificial de las calles y los vehículos iluminados por sus propias luces indican que es noche. En el último fotograma, se puede ver un vehículo que ha sufrido daños significativos en su parte delanzo, lo que confirma la ocurrencia de un accidente.",0,2730.5,578.1,1977.3,927,180,91.0
69,000823,accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico en el que se ve un vehículo que ha sido impactado por otro vehículo. La fuerza del impacto es evidente en la posición desordenada de los vehículos y la rotación de algunos de ellos. También hay daños visibles en las fotogramas posteriores, como el despliegue de airbag y la rotación de cristales. El tiempo transcurrido entre cada fotograma es corto, lo que indica una secuencia rápida de eventos.",1,2653.2,555.8,1965.3,927,179,91.1
70,000705,accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico en una carretera rural. El primer vehículo se despliega de la carretera y colisiona con otro que sale de la carretera. La fuerza del impacto es evidente en los primeros fotogramas, donde se observan daños significativos en ambos vehículos. Los airbags están inflados y los cristales rotos indican un choque frontal. En los fotogramas posteriores, se puede ver la desorganización de los vehículos y el estado de alerta de los ocupantes. La secuencia muestra una serie de eventos que coinciden con lo que se esperaría en un accidente de tráfico.",1,3091.6,549.7,2379.9,927,217,91.2
71,001197,accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico que ha ocurrido en una carretera. Se observan varios vehículos, uno de los cuales ha sufrido daños significativos y está desplazado del camino. La secuencia muestra la llegada de un vehículo al lugar del accidente, así como la reacción de otros vehículos que se detienen en el lugar. También se observan elementos de seguridad vial, como una ambulancia y un coche de policía, que suelen ser los primeros en llegar a un accidente.",1,2787.8,506.4,2090.9,927,190,90.9
72,002172,no_accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico nocturno. Se observan varios vehículos con daños visibles en sus carrocerías y cristales rotos, así como la presencia de una ambulancia y un camión de limpieza de carreteras. La secuencia muestra el impacto entre dos vehículos, seguido por la despliegue de airbags y la rotación del vehículo que ha colisionado. También se observan los escombros y daños en las fotogramas posteriores a la colisión.",0,2778.0,552.2,2019.7,927,184,91.1
73,002897,no_accidente,accidente,0.95,"La secuencia de fotogramas muestra un vehículo que se despliega y se vuelca en el último fotograma, lo que indica un accidente de tráfico. La velocidad del vehículo es demasiado alta para ser controlable, lo que sugiere una posible pérdida de control o una maniobra errática. El impacto con otro vehículo también se observa en el último fotograma, lo que confirma la ocurrencia de un accidente.",0,2641.2,595.7,1885.4,927,172,91.2
74,000052,accidente,no_accidente,0.95,"La secuencia de fotogramas muestra una serie de vehículos en movimiento en un entorno urbano. No hay evidencia de impacto o colisión entre los vehículos, ni se observan despliegues de airbag o cristales rotos. La distancia entre los vehículos es constante y no hay paradas bruscas o movimientos erráticos entre fotogramas. Los vehículos están en una carretera con un marcado límite de velocidad, lo que sugiere que la secuencia fue tomada durante el día y que los vehículos se encontraban en condiciones normales de conducción. La ausencia de cualquier otro objeto o persona en la imagen también apoya la idea de que no hay un accidente en esta secuencia.",0,3311.2,595.7,2534.7,927,232,91.5
75,001313,no_accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico en una intersección de carreteras. Se observan varios vehículos que se encuentran en la intersección, y uno de ellos sufre un impacto con otro vehículo que sale de la carretera. La secuencia muestra el momento del accidente, así como los momentos posteriores en los que se puede ver el despliegue de airbags y daños visibles en los vehículos involucrados. También se observan los escombros y la actividad de personas en la escena del accidente.",0,2789.3,551.0,2074.2,927,189,91.1
76,000142,no_accidente,no_accidente,0.95,"La secuencia de fotogramas muestra una serie de vehículos en movimiento en un entorno urbano. No hay evidencia de impacto o colisión entre los vehículos, ni despliegue de airbag o cristales rotos. Los vehículos están en posición normal y no hay parada brusca o movimiento errático entre fotogramas. Además, los vehículos están a una distancia razonable y no hay escombros o daños visibles en fotogramas posteriores. La secuencia de fotogramas muestra un flujo normal de tráfico en la carretera.",1,2884.0,527.3,2140.0,927,195,91.1
77,002498,no_accidente,no_accidente,0.95,"La serie de fotogramas muestra un vehículo en movimiento en una carretera urbana. No hay evidencia de impacto o colisión entre los vehículos, ni despliegue de airbag o cristales rotos. Los vehículos están a distancia y no se observan paradas bruscas o movimientos erráticos entre fotogramas. Además, no hay escombros o daños visibles en fotogramas posteriores. Los vehículos están demasiado cerca que aparecen repentinamente en el mismo fotograma, lo que sugiere que la serie de fotogramas muestra un solo vehículo en movimiento durante un período de tiempo.",1,3019.5,508.5,2293.3,927,209,91.1
78,000294,accidente,accidente,0.95,"La secuencia de fotogramas muestra una serie de eventos que indican un accidente de tráfico. Inicialmente, se observan dos vehículos en movimiento, pero en el tercer fotograma, uno de ellos comienza a desplazarse hacia la izquierda de la carretera, lo que sugiere una colisión repentina entre ambos. En el cuarto fotograma, se puede ver un vehículo que ha salido de la carretera y está en el medio del camino, lo que indica que ha sido involucionado en el accidente. Además, en el quinto fotograma, se observan daños visibles en uno de los vehículos, como un cristal rotado y una posición desordenada de los pasajeros. En el sexto fotograma, se puede ver que ambos vehículos están parados en la carretera, lo que confirma que ha habido un accidente. La secuencia de fotogramas muestra una serie de eventos que indican un accidente de tráfico.",1,4024.7,560.1,3301.8,927,301,91.2
79,000656,accidente,accidente,0.95,"La secuencia de fotogramas muestra un vehículo que se despliega y sale de la carretera en el primer fotograma (t=1). En los siguientes fotogramas, se observa el impacto entre el vehículo y otro que estaba en la carretera. El vehículo que se despliega sufre daños visibles en sus cristales y estructura. La secuencia muestra cómo el vehículo se despliega y se mueve erráticamente, lo que indica un accidente de tráfico.",1,2730.8,585.7,1979.9,927,181,91.4
80,002818,no_accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico nocturno. Se observan varios vehículos con daños visibles en sus carrocerías y cristales rotos, así como la presencia de una persona que parece haber sido afectado por el accidente. La secuencia muestra la llegada de un vehículo al lugar del accidente, seguido de la colisión entre dos vehículos, y posteriormente la intervención de los servicios de emergencia.",0,2527.3,507.9,1820.6,927,166,91.2
81,002289,no_accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico en una carretera residencial. Los vehículos se colisionan repentinamente en el primer fotograma, con daños visibles en los siguientes. La secuencia muestra la progresión del impacto y la reacción de los conductores, así como la posición de los vehículos después del accidente.",0,2280.4,566.8,1551.5,927,141,90.9
82,000457,accidente,accidente,0.95,"La secuencia de fotogramas muestra un vehículo que se despliega en la carretera después de un impacto con otro vehículo. Se observan daños visibles en el vehículo y su posición cambia drásticamente entre los fotogramas posteriores, lo que indica una fuerte colisión. Además, hay un vehículo que se despliega en la carretera, lo que confirma la ocurrencia de un accidente.",1,2446.7,531.0,1750.2,927,160,91.4
83,000139,accidente,accidente,0.95,"La secuencia de fotogramas muestra una serie de eventos que indican un accidente de tráfico. Inicialmente, se observan dos vehículos en movimiento, pero en el tercer fotograma, uno de ellos sufre un impacto o colisión repentina con otro vehículo que no está visible en la imagen. En el cuarto fotograma, el vehículo que ha sido impactado se despliega y sale de la carretera, mientras que el otro vehículo sigue su curso normalmente. A partir del quinto fotograma, se observan daños visibles en el vehículo que ha sido impactado, como cristales rotos y escombros. En el sexto fotograma, se puede ver un despliegue de airbag, lo que confirma la fuerza del impacto. Finalmente, en el séptimo fotograma, se observan los vehículos demasiado cerca que aparecen repentinamente en el mismo fotograma, lo que indica que han sufrido un accidente de tráfico.",1,4020.7,568.9,3298.8,927,301,91.2
84,001269,accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico en una carretera rural. El primer vehículo se despliega de la carretera y colisiona con otro que estaba parado. La fuerza del impacto es evidente en los fotogramas posteriores, donde se observan daños significativos en ambos vehículos. Los airbags están inflados y los cristales rotos indican un impacto frontal. El tiempo de exposición entre fotogramas es corto, lo que sugiere una secuencia rápida de eventos.",1,2776.9,559.8,2010.5,927,184,91.5
85,001276,accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico en una carretera. Inicialmente, se observan dos vehículos que se encuentran en la misma dirección, con uno de ellos más cerca y el otro un poco más lejano. En el primer fotograma, ambos vehículos están en movimiento normalmente. A medida que se avanzan los fotogramas, se puede ver cómo el vehículo más cercano se despliega de la carretera y se vuelca, mientras que el otro vehículo sigue su curso normalmente. En el último fotograma, ambos vehículos están en posición inestable, con el que ha sido volcado en una posición vertical y el otro en una posición horizontal, lo que indica un accidente de tráfico. La secuencia muestra la progresión del impacto entre los dos vehículos hasta su desplazamiento y rotación.",1,3700.9,508.4,3022.1,927,274,90.7
86,002057,no_accidente,no_accidente,0.95,"La serie de fotogramas muestra un vehículo en movimiento, con una rápida transición entre fotogramas que indica un cambio de dirección o maniobra normal del conductor. No hay evidencia de impacto, despliegue de airbag, cristales rotos, parada brusca o movimiento errático entre fotogramas, ni escombros visibles en los fotogramas posteriores. Los vehículos están demasiado cerca, pero no hay indicación de que sean una sola unidad.",1,2666.0,574.8,1924.8,927,176,91.4
87,000755,accidente,accidente,0.95,"La secuencia de fotogramas muestra un vehículo que se despliega en el camino después de una colisión con otro vehículo. La física del accidente es evidente a través de la rotación del vehículo, la distorsión de los cristales y la posición inestable de los pasajeros. El impacto se produce en el primer fotograma, mientras que las secuelas muestran la pérdida de control del vehículo y su desplazamiento hacia un lado de la carretera.",1,2635.1,547.2,1909.3,927,174,91.1
88,001438,accidente,accidente,0.95,"La secuencia de fotogramas muestra un vehículo que se despliega de la carretera en el primer fotograma (t=1). En los siguientes fotogramas, se observa el impacto entre el vehículo y otro objeto no identificado. El vehículo se eleva en el aire y luego cae al suelo, mientras que el otro objeto se despliega hacia la izquierda de la imagen. En los fotogramas posteriores, se puede ver el daño sufrido por el vehículo, con cristales rotos y un posible impacto en la parte superior del mismo. La secuencia termina con el vehículo en una posición inestable y desordenada.",1,3137.3,595.8,2406.5,927,218,90.6
89,000492,accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico en una carretera urbana. Se observan varios vehículos que se encuentran en la misma posición en diferentes fotogramas, lo que indica que han colisionado entre sí. La primera imagen muestra a los vehículos con una distancia normal entre ellos, mientras que en las siguientes imágenes, los vehículos están más cerca y se observan daños visibles en algunos de ellos. Además, la última imagen muestra un vehículo que ha salido de la carretera y se encuentra en el borde derecho de la fotografía, lo que sugiere que ha sido desviado por el impacto del accidente.",1,3112.0,505.6,2426.7,927,219,90.2
90,000274,accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico en el que se ve una van blanca que ha chocado con otro vehículo. La van blanca tiene daños visibles en su parte trasera y derecha, mientras que el otro vehículo no está completamente visible en la imagen. El impacto es evidente en la fotografía central, donde se puede ver la colisión entre ambos vehículos. Además, hay una persona que parece haber sido afectado por el accidente y está sentada en el suelo de la carretera. La secuencia muestra cómo los vehículos se desplazan después del impacto, con la van blanca saliendo de la carretera y el otro vehículo que parece haber sido golpeado por la van blanca. El resto de las fotogramas muestran la secuencia de movimiento de los vehículos y la persona afectada.",1,3711.8,603.8,2919.4,927,263,90.1
91,002383,no_accidente,no_accidente,0.95,"La secuencia de fotogramas muestra un vehículo en movimiento, pasando por una intersección de carreteras. No hay evidencia de un accidente en la serie de imágenes. La confianza es alta debido a la ausencia de cualquier indicador de un evento de tráfico negativo.",1,2165.8,564.8,1422.6,927,129,90.7
92,002123,no_accidente,accidente,0.95,"La secuencia de fotogramas muestra un vehículo que se despliega y se vuelca en el último fotograma, lo que indica un accidente de tráfico.",0,1801.0,590.0,1035.8,927,95,91.7
93,000846,accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico en una intersección. Se observan varios vehículos que se encuentran en la carretera y en el cruce, con alguno que ha sufrido daños significativos. La secuencia muestra cómo los vehículos se desplazan y colisionan entre sí, lo que indica un accidente de tráfico. También se observa a alguien saliendo del vehículo que ha sido impactado por otro. El contexto de la imagen es una intersección con varios vehículos en movimiento, lo que sugiere que el accidente ocurrió durante un momento de tráfico en la carretera.",1,3186.6,626.2,2380.8,927,215,90.3
94,001367,accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico que ocurre en una intersección. Se observan varios vehículos que se encuentran en la carretera y uno de ellos sufre un impacto con otro vehículo, lo que se puede deducir por el despliegue de airbag y los cristales rotos en el último fotograma. La secuencia muestra cómo los vehículos se mueven erráticamente después del accidente, lo que indica la fuerza del impacto. También se puede ver cómo uno de los vehículos sale de la carretera y se despliega en el último fotograma.",1,3007.1,560.8,2296.3,927,208,90.6
95,001208,accidente,accidente,0.95,"La secuencia de fotogramas muestra una serie de eventos que indican un accidente de tráfico. Inicialmente, se observan dos vehículos en movimiento en la carretera. A medida que avanzamos en el tiempo, se puede ver cómo uno de los vehículos se despliega y sale de la carretera, mientras que el otro continúa su trayecto normalmente. En la fotografía más reciente, se observan daños visibles en el vehículo que ha salido de la carretera, como un impacto lateral y una rotura en los cristales delanterior. Además, se puede ver cómo el vehículo que ha salido de la carretera se despliega hacia la izquierda de la imagen, lo que indica que ha sufrido un accidente. La secuencia de fotogramas muestra una progresión de eventos que indican un accidente de tráfico en curso.",1,3785.9,575.5,3022.9,927,272,90.0
96,002243,no_accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico en el que se puede ver la colisión entre dos vehículos, seguida por la desaceleración y parada del vehículo que ha sido impactado. También se observan los daños en el vehículo afectado, como el despliegue de airbag y los cristales rotos.",0,2263.4,604.4,1472.7,927,134,91.0
97,001459,accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico en una carretera. Se observan varios vehículos que se encuentran en la carretera y uno de ellos sufre un impacto con otro vehículo. La secuencia muestra el momento del choque, la reacción de los vehículos y la posible rotación o despliegue de uno de ellos. También se observan daños visibles en algunos de los vehículos, como cristales rotos y escombros. La carretera parece ser una vía rural con un solo carril por sentido.",1,2760.5,506.1,2076.2,927,188,90.6
98,000230,accidente,accidente,0.95,"La secuencia de fotogramas muestra un vehículo que se despliega y se vuelca en el último fotograma, lo que indica un accidente de tráfico. La progresión de los eventos es clara: el vehículo se despliega y se vuelca, lo que sugiere una colisión repentina entre dos o más vehículos. Los daños visibles en los fotogramas posteriores incluyen la rotura de cristales y la posición del vehículo fuera de la carretera. La confianza es alta debido a la clara secuencia de eventos que indica un accidente.",1,3008.5,569.6,2256.6,927,203,90.0
99,000416,no_accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico en una carretera. Inicialmente, se observan dos vehículos en movimiento, uno detrás del otro. A medida que la secuencia avanza, se puede ver cómo el segundo vehículo se despliega y colisiona con el primero, lo que sugiere un impacto repentino entre ambos. La fuerza de la colisión es tal que los airbags del vehículo que ha sido golpeado se despliegan y se pueden ver en las fotogramas posteriores. Además, se puede observar el daño en los cristales rotos del vehículo que ha sido impactado. La secuencia de fotogramas muestra la evolución de la situación, desde la normalidad hasta la gravedad del accidente.",0,3461.4,545.7,2742.2,927,244,89.0
100,001066,accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico en una carretera rural. La primera imagen muestra dos vehículos que se cruzan de forma normal. En la segunda imagen, uno de los vehículos comienza a girar y chocar con el otro, lo que sugiere que ha habido un accidente. La tercera imagen muestra el impacto del choque, con los vehículos rotos y desplazados. En la cuarta imagen, se puede ver el daño en los vehículos y la carretera, así como la presencia de una patrulla de policía que ha llegado al lugar del accidente. La quinta imagen muestra la escena después del choque, con los vehículos ya rotos y los ocupantes posiblemente heridos o en el proceso de atención. La sexta imagen muestra la escena después del choque, con los vehículos ya rotos y los ocupantes posiblemente heridos o en el proceso de atención.",1,3975.1,554.7,3253.4,927,294,90.4
101,000530,no_accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico en una intersección nocturna. Los vehículos se colisionan repentinamente, con uno que sale de la carretera y otro que vuelca. La foto posterior muestra daños visibles en los vehículos, como cristales rotos y despliegue de airbag. El orden cronológico de las fotogramas permite ver el impacto y la reacción de los conductores.",0,2530.4,588.1,1779.2,927,161,90.5
102,000153,no_accidente,accidente,0.95,"La secuencia de fotogramas muestra un vehículo que se despliega y se vuelca en el último fotograma, lo que indica un accidente de tráfico. La velocidad del vehículo es muy alta, lo que sugiere una fuerte colisión o impacto con otro vehículo. Además, la posición del vehículo en los primeros fotogramas se encuentra demasiado cerca de otros vehículos, lo que también indica un accidente. La secuencia muestra el desplazamiento del vehículo y su rotación hasta que se vuelca completamente en el último fotograma.",0,2898.3,508.9,2208.9,927,200,90.5
103,001318,accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico en una carretera urbana. Se observan varios vehículos que se encuentran en la misma posición en diferentes fotogramas, lo que indica que se produjo un colisión entre ellos. La velocidad y el momento de impacto son difíciles de determinar con precisión, pero la secuencia muestra cómo los vehículos se desplazan y se establecen en posiciones distintas después del accidente. También se observa que uno de los vehículos se ha vuelto a la carretera después de haber sido desviado por el impacto, lo que indica que la fuerza del choque fue suficiente para hacerlo salir de la carretera. La secuencia muestra también cómo los vehículos se desplazan en diferentes direcciones después del accidente, lo que indica que la colisión fue un evento inesperado y que los conductores tuvieron que reaccionar rápidamente para evitar más daños o accidentes. La secuencia muestra también cómo los vehículos se desplazan en diferentes direcciones después del accidente, lo que indica que la colisión fue un evento inesperado y que los conductores tuvieron que reaccionar rápidamente para evitar más daños o accidentes. La secuencia muestra también cómo los vehículos se desplazan en diferentes direcciones después del accidente, lo que indica que la colisión fue un evento inesperado y que los conductores tuvieron que reaccionar rápidamente para evitar más daños o accidentes. La secuencia muestra también cómo los vehículos se desplazan en diferentes direcciones después del accidente, lo que indica que la colisión fue un evento inesperado y que los conductores tuvieron que reaccionar rápidamente para evitar más daños o accidentes. La secuencia muestra también cómo los vehículos se desplazan en diferentes direcciones después del accidente, lo que indica que la colisión fue un evento inesperado y que los conductores tuvieron que reaccionar rápidamente para evitar más daños o accidentes. La secuencia muestra también cómo los vehículos se desplazan en diferentes direcciones después del accidente, lo que indica que la colisión fue un evento inesperado y que los conductores tuvieron que reaccionar rápidamente para evitar más daños o accidentes. La secuencia muestra también cómo los vehículos se desplazan en diferentes direcciones después del accidente, lo que indica que la colisión fue un evento inesperado y que los conductores tuvieron que reaccionar rápidamente para evitar más daños o accidentes. La secuencia muestra también cómo los vehículos se desplazan en diferentes direcciones después del accidente, lo que indica que la colisión fue un evento inesperado y que los conductores tuvieron que reaccionar rápidamente para evitar más daños o accidentes. La secuencia muestra también cómo los vehículos se desplazan en diferentes direcciones después del accidente, lo que indica que la colisión fue un evento inesperado y que los conductores tuvieron que reaccionar rápidamente para evitar más daños o accidentes. La secuencia muestra también cómo los vehículos se desplazan en diferentes direcciones después del accidente, lo que indica que la colisión fue un evento inesperado y que los conductores tuvieron que reaccionar rápidamente para evitar más daños o accidentes. La secuencia muestra también cómo los vehículos se desplazan en diferentes direcciones después del accidente, lo que indica que la colisión fue un evento inesperado y que los conductores tuvieron que reaccionar rápidamente para evitar más daños o accidentes. La secuencia muestra también cómo los vehículos se desplazan en diferentes dire",1,12402.7,592.0,11604.2,927,1024,88.2
104,000724,no_accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico nocturno. En el primer fotograma (t=1), se observa una carretera con vehículos en movimiento. A medida que avanzamos en la secuencia, se puede ver cómo uno de los vehículos pierde control y colisiona con otro vehículo, lo que se traduce en un impacto fuerte en el tercer fotograma (t=3). En el cuarto fotograma (t=4), se observan daños visibles en uno de los vehículos, como la rotura de cristales y la despliegue de airbag. La secuencia termina con la escena del accidente, donde se pueden ver los vehículos dañados y los escombros que han sido generados por el impacto.",0,3510.4,598.3,2688.1,927,244,90.8
105,000275,no_accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico en una carretera. Se observan varios vehículos que se encuentran en la misma posición en diferentes fotogramas, lo que indica que se ha producido un choque entre ellos. Además, se pueden ver daños visibles en los vehículos y despliegue de airbag en uno de ellos. La secuencia muestra el momento previo al accidente, durante el accidente y posteriormente, lo que permite identificar la causa del accidente.",0,2671.5,543.8,1927.5,927,175,90.8
106,001011,accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico en una carretera. Inicialmente, se observan dos vehículos en movimiento, uno detrás del otro. A medida que avanzamos en la secuencia, se puede ver cómo el segundo vehículo se despliega y se colisiona con el primero, lo que provoca un impacto fuerte. Posteriormente, ambos vehículos salen de la carretera y se desplazan hacia una zona de seguridad o parqueo. La secuencia muestra también cómo los airbags se despliegan en el interior del vehículo que ha sufrido el impacto. Finalmente, se observa un vehículo que sale de la carretera y se detiene en una zona de seguridad. La secuencia muestra también cómo la carretera es bloqueada por los vehículos involucrados en el accidente.",1,3740.2,545.0,3006.4,927,271,90.1
107,002378,no_accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico en una carretera. Se observan varios vehículos que se encuentran en la carretera y uno de ellos ha sufrido daños significativos, como el despliegue del airbag y el cristal rotado. La secuencia muestra cómo los vehículos se mueven erráticamente después del impacto, lo que indica un accidente de tráfico. Además, la posición de los vehículos en diferentes fotogramas muestra cómo se despliega el vehículo dañado y cómo se produce una parada brusca en la carretera.",0,3023.0,540.8,2287.5,927,206,90.1
