indice,video_id,label_real,prediccion,confianza,descripcion,correcto,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
258,001869,no_accidente,no_accidente,0.95,"No hay evidencia de colisión repentina, vehículo fuera de la carretera o despliegue de airbag en los fotogramas analizados.",1,18406.9,2571.1,15081.5,6748,545,36.1
259,001098,accidente,no_accidente,0.95,Las imágenes muestran un flujo de tráfico regular con vehículos en sus carriles respectivos y semáforos funcionando correctamente sin interrupciones bruscas o colisiones visibles.,0,15948.3,2580.6,12681.6,6748,459,36.2
260,002568,no_accidente,no_accidente,0.95,Los vehículos se detuvieron en rojo y avanzaron de forma ordenada al cambiar el semáforo a verde sin interrupciones abruptas o colisiones.,1,13746.9,2584.6,10448.9,6748,379,36.3
261,000856,accidente,accidente,0.95,"Se observa un impacto frontal entre dos vehículos en la carretera central, generando daños visibles y escombros dispersos posteriormente.",1,12811.5,2648.1,9407.4,6748,341,36.2
262,002769,no_accidente,no_accidente,0.95,"La secuencia muestra un cruce vacío con semáforos rojos activos en todos los vehículos visibles, sin interacción entre ellos ni cambios abruptos de velocidad o dirección que indiquen una colisión.",1,5452.8,2518.2,2174.9,6748,81,37.2
263,000661,no_accidente,accidente,0.95,"Evento repentina con explosión/luz intensa en t=4/9, seguido de fuego intenso sin daños visibles inmediatos en vehículos circulantes.",0,18044.2,2590.8,14808.7,6748,535,36.1
264,001299,no_accidente,no_accidente,0.95,"Vehículos se mueven de forma predecible a través de intersecciones con semáforos, sin cambios abruptos o daños visibles.",1,13543.2,2649.3,10094.8,6748,366,36.3
265,002118,no_accidente,accidente,0.85,"Vehículos frenando bruscamente (luces de freno encendidas en t=6/9 y t=7/9) seguido por la llegada de emergencias (ambulancia, policía) a una zona con daños visibles en el último fotograma. Condiciones lluviosas podrían haber influido.",0,15026.0,2553.2,11804.2,6748,427,36.2
266,001048,no_accidente,no_accidente,0.95,Vehículos siguiendo ordenadamente las señales de tráfico y permitiendo el paso a peatones en la intersección sin movimientos erráticos o colisiones observados.,1,13763.0,2530.5,10474.2,6748,380,36.3
267,001128,no_accidente,accidente,1.0,"Se observa un flujo normal de tráfico en una ciudad con vehículos detenidos y moviéndose gradualmente, sin cambios abruptos o señales de colisión.",0,5173.1,2576.0,1875.5,6748,70,37.3
268,001264,accidente,accidente,0.95,"Colisión frontal repentina entre dos vehículos en carriles adyacentes, con daños evidentes en el parabrisa del vehículo de la cámara y escombros visibles posteriormente.",1,12889.2,2577.3,9649.8,6748,350,36.3
269,001140,accidente,no_accidente,0.95,"Las imágenes muestran un flujo de tráfico regular en una calle con nieve, sin cambios abruptos o colisiones visibles entre vehículos.",0,21934.1,2625.3,18556.2,6748,665,35.8
270,001516,no_accidente,no_accidente,0.95,El taxi mantiene una trayectoria estable y detiene correctamente al cambiar el semáforo a rojo sin interacciones peligrosas ni daños visibles.,1,11213.6,2631.5,7750.5,6748,282,36.4
271,001316,accidente,no_accidente,0.95,"No se observa impacto repitido, vehículos fuera de la carretera o daños visibles en los fotogramas analizados.",0,16286.3,2568.8,13087.8,6748,473,36.1
272,002319,no_accidente,no_accidente,0.95,"Las imágenes muestran un flujo de tráfico nocturno con vehículos manteniendo sus carriles y distancias seguras sin cambios abruptos en la velocidad o dirección. No hay evidencia de impacto, daños visibles ni despliegue de airbags.",1,17880.0,2539.6,14551.8,6748,525,36.1
273,001241,no_accidente,no_accidente,0.95,"El vehículo se mueve de manera constante a través del cruce escolar, deteniéndose correctamente ante el semáforo rojo en los últimos fotogramas sin evidencia alguna de colisión o emergencias.",1,13876.4,2556.7,10610.1,6748,385,36.3
274,000415,no_accidente,no_accidente,0.95,"No se observa impacto repitido, despliegue de airbag ni daños visibles en los fotogramas analizados.",1,12846.2,2623.2,9427.9,6748,343,36.4
275,000791,accidente,accidente,0.75,"En los últimos fotogramas (t=8/9 y t=9/9), se observa un vehículo detenido abruptamente con posibles escombros o daños en la calzada, lo que sugiere una colisión reciente aunque no hay evidencia clara de impacto directo.",1,15494.4,2621.0,12043.2,6748,436,36.2
276,002322,no_accidente,no_accidente,0.95,"El flujo de tráfico es constante y ordenado, sin cambios abruptos en la velocidad o dirección que indiquen un choque.",1,12471.6,2565.2,9220.3,6748,334,36.2
277,000861,accidente,no_accidente,0.95,"El vehículo mantiene una velocidad constante en carriles separados, con distancia segura entre vehículos y sin cambios abruptos de dirección o frenado.",0,5006.3,2568.3,1790.8,6748,67,37.4
278,001380,no_accidente,no_accidente,0.95,"Se observa un flujo vehicular normal en una autopista nocturna con iluminación artificial, sin cambios abruptos de velocidad o dirección que indiquen colisión o frenado brusco.",1,5326.1,2635.3,2069.9,6748,77,37.2
279,001874,no_accidente,no_accidente,0.95,"Se observa un aumento gradual en la intensidad de los frenos (luces rojas activadas) sin cambios abruptos o colisiones visibles entre vehículos, lo que sugiere una posible parada brusca anticipativa pero no evidencia física directa de accidente.",1,15124.0,2629.6,11765.3,6748,427,36.3
280,000831,no_accidente,no_accidente,0.95,"Las imágenes muestran un flujo de tráfico normal con vehículos deteniéndose y avanzando según las señales del semáforo, sin cambios abruptos en la velocidad ni daños visibles que indiquen una colisión.",1,18862.2,2640.9,15549.1,6748,560,36.0
281,000050,no_accidente,accidente,0.85,Colisión repentina entre vehículos con daños visibles en el fotograma t=3/9 y despliegue de airbags o movimiento errático posterior.,0,12404.5,2568.5,9083.5,6748,330,36.3
282,000122,no_accidente,no_accidente,0.95,Vehículos siguiendo ordenadamente las señales de tráfico y movimientos predecibles sin impactos o despliegues abruptos.,1,12893.3,2485.5,9617.6,6748,349,36.3
283,001051,accidente,accidente,0.95,"Se observa un vehículo que pierde control y cruza repentinamente de una calzada a otra, provocando reacciones bruscas en otros vehículos (como frenazos abruptos o cambios de dirección). En los fotogramas posteriores se evidencian daños visibles en el suelo (posiblemente escombros) y un flujo trafico interrumpido.",1,20271.4,2627.8,16917.2,6748,609,36.0
284,000427,no_accidente,no_accidente,0.95,"Vehículos transitando en orden cronológico sin interrupciones abruptas, cambios de dirección repentinos o colisiones visibles.",1,11781.7,2615.8,8442.4,6748,307,36.4
285,000335,accidente,accidente,0.95,Vehículo blanco detiene repentinamente en la carretera con presencia de policía posteriormente; posibilidad de colisión previa o evento que requirió atención policial.,1,17314.9,2581.1,14090.0,6748,509,36.1
286,002882,no_accidente,accidente,0.95,"Se observa un vehículo que detiene abruptamente (t=4/9), seguido de escombros dispersos en la carretera y daños visibles en vehículos posteriores, incluyendo puertas abiertas y deformaciones.",0,15882.0,2572.6,12528.0,6748,453,36.2
287,000207,no_accidente,no_accidente,0.95,Los vehículos se mueven en carriles separados sin interacción directa ni cambios abruptos de velocidad o dirección que indiquen un accidente.,1,5080.1,2618.1,1770.2,6748,66,37.3
288,001442,accidente,no_accidente,0.95,"Vehículos mantienen trayectorias estables y distancias seguras en condiciones de lluvia con visibilidad reducida; no se observa impacto repente, desplazamiento errático o daños.",0,13711.7,2610.5,10457.8,6748,379,36.2
289,001278,accidente,accidente,0.95,"El conductor muestra un movimiento brusco hacia adelante en t=7/9, seguido de vidrios rotos y escombros visibles en el parabrisas (t=8-9). Esto sugiere una colisión repentina con otro vehículo o objeto.",1,14254.0,2597.6,11009.8,6748,398,36.1
290,000263,accidente,accidente,0.95,"Se observa un vehículo que parece haber salido de la carretera o vuelto en el fotograma t=2/9, seguido por escombros y daños visibles en laterales del camino (t=7/9). La progresión indica una colisión previa con efectos secundarios como despliegue de airbag no visible pero inferible por la dinámica.",1,16941.0,2545.3,13620.8,6748,492,36.1
291,001474,no_accidente,no_accidente,0.95,"Vehículos circulan normalmente en una calle de ciudad con intersecciones reguladas; no se observa colisión, frenado brusco o alteración del flujo vehicular.",1,11831.3,2562.8,8591.2,6748,312,36.3
292,001571,no_accidente,no_accidente,0.95,"Vehículos mantienen velocidad constante y distancia segura en una intersección controlada por semáforos, sin cambios abruptos de dirección o frenado brusco que indiquen colisión.",1,16662.5,2629.6,13284.5,6748,479,36.1
293,001455,no_accidente,no_accidente,0.95,"Las imágenes muestran un flujo de tráfico regular con semáforos funcionando correctamente, vehículos deteniéndose y avanzando sin interrupciones abruptas o colisiones visibles. No hay evidencia de daños en los vehículos ni comportamientos erráticos que indiquen un accidente.",1,16718.4,2561.9,13489.0,6748,487,36.1
294,001445,accidente,accidente,0.95,"El vehículo blanco con la inscripción 'Доставка Обедов' muestra daños en el costado derecho (t=6/9) sin evidencia de colisión directa con otros vehículos previa, lo que sugiere un impacto lateral o contra algún obstáculo fijo no visible. La falta de escombros dispersos y la continuidad del tráfico normal indican una posible colisión aislada.",1,23459.3,2596.9,20100.6,6748,722,35.9
295,002756,no_accidente,accidente,0.95,"En los fotogramas t=4/9 a t=8/9 se observa un choque frontal entre dos vehículos rojos en una intersección, seguido de daños visibles y escombros posteriores (t=7/9-t=9/9). La parada brusca y el impacto repente son indicativos claros de accidente.",0,14200.0,1923.7,11558.4,6748,437,37.8
296,000702,accidente,no_accidente,0.95,"Vehículos mantienen trayectorias estables con distancias de seguridad adecuadas; no se observa impacto, frenado brusco o desplazamiento anormal en los fotogramas.",0,15992.7,2032.3,13281.9,6748,528,39.8
297,002125,no_accidente,no_accidente,1.0,"Se observa un flujo normal de tráfico en una intersección con semáforos, vehículos detenidos y movimientos anticipados a la señal verde sin alteraciones abruptas o colisiones.",1,4584.1,1875.5,1958.4,6748,79,40.3
298,000595,no_accidente,accidente,0.95,"Progresión de movimiento errático del vehículo blanco en t=6/9 hacia el vehículo gris, seguido por una colisión repentina entre ambos vehículos en t=7/9 y t=8/9.",0,16508.8,2100.4,13691.0,6748,543,39.7
299,001061,no_accidente,no_accidente,0.95,"No se observa impacto repitido, vehículos fuera de la carretera o paradas bruscas en los fotogramas analizados.",1,12096.5,2074.5,9339.7,6748,371,39.7
300,000201,no_accidente,no_accidente,0.95,"Vehículos transitando normalmente en una intersección con semáforos funcionando correctamente, sin cambios abruptos de dirección o velocidad que indiquen colisión.",1,10335.1,1879.0,7719.4,6748,307,39.8
301,000425,accidente,accidente,0.95,"En el fotograma t=3 se observa un vehículo volcado sobre su techo en medio de la calzada, lo que indica una colisión repentina o pérdida de control del conductor. Posteriormente (t=4-6) aparecen vehículos de emergencia y personas acercándose al lugar del incidente.",1,13009.1,1957.8,10310.8,6748,409,39.7
302,001160,accidente,no_accidente,0.0,"No se observa impacto repitido, despliegue de airbag ni daños visibles en los fotogramas analizados.",0,12062.3,1882.5,9450.4,6748,375,39.7
303,000419,accidente,accidente,0.95,"En t=6/9 se observa un impacto repente del vehículo rojo al girar izquierda y colisionar con algo fuera de la vista, seguido por escombros visibles en t=7/9 y t=8/9 (posible vidrio rotado o partes dañadas).",1,14276.1,2117.0,11528.1,6748,457,39.6
304,001330,accidente,accidente,0.95,"Se observa un choque frontal entre dos vehículos al llegar simultáneamente a una intersección con semáforo rojo para uno de ellos, seguido por movimiento errático y daños visibles en el último fotograma.",1,13536.3,1886.7,10869.3,6748,432,39.7
305,000330,accidente,no_accidente,0.95,"Se observan vehículos acercándose y evitando colisiones mediante frenado brusco (luces de freno encendidas) en t=6/9, sin daños visibles ni despliegue de airbag.",0,15717.9,2128.4,12850.8,6748,509,39.6
306,000677,accidente,no_accidente,0.95,"No se observa impacto, despliegue de airbag ni daños visibles en los fotogramas posteriores. El vehículo muestra movimiento errático temporal pero no hay evidencia de colisión o accidente.",0,10539.7,2017.4,7852.0,6748,312,39.7
307,000149,no_accidente,no_accidente,0.95,Vehículos deteniéndose abruptamente y frenando en una carretera mojada sin evidencia de colisión directa o daños visibles.,1,11544.2,2180.4,8606.2,6748,341,39.6
308,002617,no_accidente,accidente,1.0,(truncado),0,3335.3,2039.8,611.6,6748,25,40.9
309,000565,no_accidente,accidente,1.0,"Los vehículos mantienen una distancia segura, con movimiento constante y orden en la carretera sin interrupciones abruptas o colisiones.",0,4286.1,1928.2,1610.8,6748,65,40.4
310,001835,no_accidente,no_accidente,0.95,"Se observa un flujo vehicular normal en una carretera nocturna con luces de freno activadas ocasionalmente, pero no hay evidencia de colisión repentina, vuelco o daños visibles.",1,4793.2,2096.1,2040.6,6748,82,40.2
311,000321,accidente,no_accidente,0.95,Vehículos en movimiento regular con congestión leve; el vehículo rojo detiene temporalmente pero no hay evidencia de impacto o daño visible.,0,17289.8,2119.1,14267.3,6748,565,39.6
312,000252,no_accidente,no_accidente,0.95,"Se observa un flujo constante de vehículos en una carretera nocturna con señalización adecuada (señales de peatones). No hay evidencia de impacto, vuelco o parada brusca entre los fotogramas analizados. Los vehículos mantienen distancias seguras y no se registra movimiento errático.",1,5529.8,2093.5,2720.8,6748,109,40.1
313,000620,accidente,no_accidente,0.95,"Vehículos mantienen trayectorias estables en carretera con flujo de tráfico normal; no se observa impacto, vuelco ni despliegue de seguridad.",0,13665.9,2070.6,10918.8,6748,433,39.7
314,001268,no_accidente,no_accidente,0.95,"Vehículos detenidos abruptamente en la zona de cruce, sin evidencia visible de colisión o daño.",1,11214.6,2084.6,8453.3,6748,336,39.7
315,001370,accidente,accidente,0.95,"Colisión repentina entre un vehículo blanco y otro estacionado, generando daños visibles en ambos vehículos (rotura de vidrios y deformación) con escombros dispersos posteriormente.",1,10635.2,2033.5,7815.4,6748,310,39.7
316,000102,accidente,no_accidente,0.95,"Las imágenes muestran un flujo de tráfico que se detiene abruptamente debido a una zona con obras en la carretera (visible equipo y señalización), lo que provoca congestión temporal sin colisiones ni daños visibles entre vehículos.",0,17013.1,2107.2,14148.3,6748,559,39.5
317,001205,no_accidente,no_accidente,0.95,"Vehículos siguiendo trayectorias predecibles en intersecciones con semáforos verdes, sin cambios abruptos de velocidad o dirección que indiquen colisión.",1,27309.8,2086.1,24399.3,6748,960,39.3
318,000603,accidente,accidente,0.0,"Okay, let's take a look at this dashcam footage to determine if there was an accident. The user provided nine frames labeled from t=1/9 to t=9/9.  Starting with the first frame (t=1), I see a clear road ahead on what looks like a multi-lane highway or major street during daytime, maybe early morning",1,28938.1,2070.3,26075.7,6748,1024,39.3
319,001739,no_accidente,accidente,0.0,"Okay, let's take a look at these dashcam images to determine if there was an accident. The user provided nine frames labeled from t=1/9 up to t=9/9.  First, I'll go through each frame step by step and note any changes or events that might indicate an accident based on the given criteria: sudden impa",0,28990.7,2087.5,26066.7,6748,1024,39.3
320,001390,accidente,no_accidente,0.95,"Las imágenes muestran un flujo de tráfico regular en condiciones lluviosas sin cambios abruptos, colisiones visibles o señales de emergencia como airbags desplegados.",0,15266.1,1884.9,12566.7,6748,497,39.5
321,000669,no_accidente,no_accidente,0.95,"Las imágenes muestran un flujo de tráfico nocturno constante sin cambios abruptos en la posición o movimiento de los vehículos, ni evidencia visible de daños como escombros, roturas o impactos repentina.",1,16291.3,2056.6,13493.1,6748,533,39.5
322,001820,no_accidente,no_accidente,0.95,"Los vehículos mantienen una distancia segura, con movimiento constante y sin cambios abruptos en la posición o velocidad.",1,4220.0,2087.5,1465.9,6748,59,40.2
323,000502,no_accidente,no_accidente,0.95,"Los vehículos mantienen una trayectoria recta y velocidad constante sin cambios abruptos, colisiones ni despliegues de airbag observables en los fotogramas analizados.",1,16406.7,2102.1,13659.6,6748,540,39.5
324,001792,no_accidente,no_accidente,0.95,"No se observa impacto repitido, vehículos fuera de la carretera o daños visibles en los fotogramas analizados.",1,14319.4,1883.8,11575.4,6748,458,39.6
325,001075,accidente,no_accidente,0.95,"Las imágenes muestran vehículos en movimiento regular con frenado gradual (indicado por luces de freno activas) pero sin impactos, vuelcos o daños visibles entre t=1/9 y t=9/9.",0,14779.0,2071.5,12011.0,6748,476,39.6
326,002689,no_accidente,no_accidente,0.95,"Las imágenes muestran un flujo de tráfico regular con semáforos en verde y vehículos moviéndose sin interrupciones abruptas o señales visibles de colisión, daño material ni despliegue de sistemas de seguridad.",1,13745.3,2124.7,10909.1,6748,433,39.7
327,000917,no_accidente,no_accidente,0.95,"Se observa un flujo vehicular normal en una intersección con semáforos funcionando correctamente, sin cambios abruptos de velocidad o dirección que indiquen colisión.",1,4390.4,1997.4,1789.5,6748,72,40.2
328,000941,accidente,accidente,0.95,"Colisión frontal entre dos vehículos al cruzar una intersección rural sin semáforo, con parada brusca y daños visibles en los fotogramas posteriores.",1,16140.2,1958.9,13442.8,6748,533,39.6
329,000963,accidente,no_accidente,0.95,"Se observa un vehículo que realiza una maniobra evasiva para evitar colisionar con otro automóvil en la calzada, sin causar daños ni activación de sistemas de seguridad como airbags o rotura de vidrios.",0,4948.7,2038.7,2145.2,6748,86,40.1
330,001290,no_accidente,no_accidente,0.95,"No se observa impacto repitido, despliegue de airbag ni daños visibles en vehículos o infraestructura. La trayectoria del vehículo es consistente y no presenta movimientos erráticos significativos.",1,14557.5,2018.9,11846.9,6748,469,39.6
331,002680,no_accidente,accidente,95.0,"El vehículo mantiene una trayectoria recta y velocidad constante en condiciones de lluvia, con frenos activados gradualmente antes del cruce semáforo rojo visible en t=8/9.",0,4778.7,2038.0,1992.0,6748,80,40.2
332,000221,accidente,no_accidente,0.95,"Vehículo con cambios bruscos de dirección hacia el guardarrail en t=4/9 y t=5/9, posibles daños visuales posteriores (t=6/9), pero sin evidencia clara de colisión directa o impacto entre vehículos.",0,15503.0,2017.8,12801.3,6748,507,39.6
333,001900,no_accidente,no_accidente,0.95,"El vehículo mantiene una trayectoria estable y sin cambios abruptos en la velocidad o dirección a lo largo de los fotogramas, no se observan otros vehículos ni objetos que indiquen colisión o parada repentina.",1,13474.6,2080.6,10634.2,6748,422,39.7
334,000896,accidente,no_accidente,0.95,Vehículos mantienen distancia segura y movimiento constante sin cambios abruptos o colisiones detectables en la secuencia de imágenes.,0,13983.2,2096.9,11198.3,6748,444,39.6
335,000416,accidente,no_accidente,0.5,"Vehículos muy próximos en t=7/9 con posible contacto leve, pero sin evidencia de daño estructural o elementos como airbags desplegados.",0,12883.0,2045.0,10111.4,6748,401,39.7
336,000914,accidente,accidente,0.0,"Okay, let's take a look at these dashcam images to determine if there was an accident.  Starting with t=1/9: and moving forward. The first image shows the truck approaching from behind as it turns right onto another road or lane change? Wait, actually looking closer, maybe not turning but just slowi",1,28700.5,1880.1,26057.9,6748,1024,39.3
337,002801,no_accidente,no_accidente,0.95,"Momento de proximidad entre dos vehículos en un túnel, con frenado repentino y posterior separación sin daños visibles ni despliegue de airbag.",1,11064.3,2140.3,8207.5,6748,326,39.7
338,000984,accidente,accidente,0.95,"Colisión repentina entre vehículo motorizado y automóvil, con despliegue de airbag evidenciado por vidrios rotos en el último fotograma.",1,11825.3,2054.3,9103.9,6748,361,39.7
339,000184,no_accidente,no_accidente,0.95,"Las imágenes muestran un flujo de tráfico nocturno en una ciudad con vehículos moviéndose regularmente por sus carriles respectivos sin cambios abruptos, colisiones visibles o señales de emergencia como airbags desplegados.",1,16044.1,2060.1,13290.5,6748,526,39.6
340,000433,accidente,accidente,0.95,"Un vehículo de color oscuro (camión) realiza un movimiento errático y colisiona repentinamente con otro vehículo delante, causando daños visibles en ambos vehículos.",1,13356.8,2116.7,10419.5,6748,413,39.6
341,001105,accidente,accidente,0.9,"Un vehículo negro aparece repentinamente en el carril contrario, realizando un movimiento errático y colisionando contra la pared de concreto divisoria (t=4/9). Posteriormente se observa escombros y daños visibles cerca del área donde ocurrió el impacto.",1,16901.2,2046.5,14214.4,6748,562,39.5
342,000951,accidente,no_accidente,0.95,"Se observa tráfico denso con vehículos en movimiento regular, sin impactos repentina ni daños visibles.",0,13811.3,2114.6,11005.6,6748,436,39.6
343,002505,no_accidente,no_accidente,0.95,"Vehículos circulando normalmente en una intersección con semáforos rojos, sin cambios abruptos de velocidad o dirección que indiquen colisión.",1,4460.1,1971.7,1734.0,6748,70,40.4
344,000928,no_accidente,no_accidente,0.95,"La secuencia muestra un flujo normal de tráfico nocturno en una calle con semáforos funcionando correctamente. No se observan impactos, vuelcos ni despliegues de airbag. Los vehículos mantienen distancias seguras y no hay escombros o daños visibles.",1,5196.6,1946.0,2463.0,6748,99,40.2
345,001072,accidente,accidente,0.95,"Incremento progresivo de la proximidad entre dos vehículos en carriles adyacentes, con el vehículo detrás acercándose peligrosamente al delante sin espacio suficiente para evitar una colisión.",1,14375.9,2084.4,11626.0,6748,461,39.7
346,000413,accidente,no_accidente,0.95,"El vehículo muestra un cambio abrupto de dirección en t=8/9, pero no hay evidencia clara de colisión o daño inmediato visible en los fotogramas posteriores.",0,16208.5,2099.9,13345.7,6748,527,39.5
347,000163,accidente,no_accidente,0.95,"Las imágenes muestran un flujo de tráfico regular con vehículos manteniendo sus carriles y distancias seguras entre sí, sin cambios abruptos en la velocidad o dirección que indiquen una colisión reciente.",0,19521.2,2087.3,16760.4,6748,662,39.5
348,000371,accidente,accidente,1.0,(truncado),1,3337.7,2034.2,607.5,6748,25,41.2
349,000970,accidente,no_accidente,0.95,Vehículos mantienen velocidad constante y distancia segura en todo el recorrido del túnel sin interrupciones abruptas ni daños visibles.,0,11109.9,2081.0,8287.9,6748,330,39.8
350,001064,accidente,no_accidente,0.95,"Las imágenes muestran tráfico en condiciones lluviosas con vehículos moviéndose de forma regular y sin interrupciones abruptas o daños visibles, a pesar de la presencia ocasional de peatones cruzando cerca de camiones estacionados.",0,13183.3,2097.3,10420.0,6748,413,39.6
351,000737,no_accidente,accidente,0.95,"Colisión repentina entre vehículos al cruzar una intersección con semáforo en rojo, evidenciada por el impacto frontal y escombros visibles posteriormente.",0,11340.7,2041.5,8492.8,6748,337,39.7
352,001829,no_accidente,no_accidente,0.95,"Las imágenes muestran un flujo de tráfico ordenado en una zona con obras, sin colisiones repentina ni daños visibles.",1,11096.6,2053.0,8319.5,6748,330,39.7
353,000715,no_accidente,no_accidente,0.95,"No se observa impacto o daño visible en vehículos; el efecto de luz brillante entre t=2/9 y t=3/9 probablemente sea reflejo de luces urbanas, no explosión ni colisión.",1,14543.4,2075.6,11821.3,6748,467,39.5
354,002232,no_accidente,accidente,0.95,"El vehículo pierde control al aproximarse a una zona con nieve acumulada, desviándose abruptamente hacia el borde de la carretera y chocando contra obstáculos como árboles o barreras en t=3/9. Se observan escombros dispersos y daños visibles en los fotogramas posteriores.",0,13953.5,2101.6,11164.6,6748,442,39.6
355,001461,no_accidente,no_accidente,0.95,Flujo de tráfico regular con un vehículo parado en la carretera (posiblemente detenido legalmente o por descanso) y otros vehículos circulando sin alteraciones bruscas ni colisiones observadas.,1,13985.4,2144.5,11120.2,6748,440,39.6
356,000957,accidente,no_accidente,0.95,"El vehículo blanco en la carretera central muestra un movimiento errático y una posición inusual (t=6/9), posiblemente debido a condiciones de lluvia que afectan su control, pero no hay evidencia de colisión directa o daños visibles. Los demás vehículos mantienen trayectorias normales sin interrupciones abruptas.",0,21676.5,2086.4,18896.2,6748,745,39.4
357,000437,accidente,no_accidente,0.85,"El vehículo muestra movimientos erráticos y cambios bruscos de dirección en las imágenes t=6/9 a t=7/9, pero no hay evidencia de colisión directa con otros vehículos ni daños visibles como escombros o roturas. La trayectoria posterior indica recuperación del control sin impacto.",0,15247.8,1876.9,12569.4,6748,497,39.5
358,000417,accidente,no_accidente,0.95,"No se observa impacto repente, vehículo fuera de la carretera o despliegue de airbag en ninguna etapa del video.",0,18447.5,1927.4,15761.7,6748,622,39.5
359,000711,no_accidente,accidente,0.95,"En el fotograma t=8/9 se observan vehículos muy cerca y en movimiento errático, seguido de un impacto repente entre una camioneta blanca y otro vehículo oscuro en t=9/9.",0,17264.3,1896.1,14565.0,6748,577,39.6
360,001222,accidente,accidente,0.95,"En los fotogramas posteriores (t=7 y t=9), se observa un vehículo deteniéndose abruptamente en la carretera central, seguido de otro que lo aborda por detrás con una trayectoria errática. En el último fotograma (t=9) aparecen escombros dispersos entre las pistas opuestas y daños visibles al vehículo frontal.",1,15674.3,2132.3,12870.6,6748,509,39.5
361,000674,accidente,accidente,75.0,"Se observa un impacto repentina entre vehículos en t=7/9, con cambios abruptos de posición y dirección que sugieren una colisión.",1,13072.1,2134.6,10238.7,6748,405,39.6
362,000709,accidente,no_accidente,0.95,"Las imágenes muestran un flujo de tráfico regular sin cambios abruptos en la posición o velocidad de los vehículos, ni evidencia visible de daños o escombros que sugieran una colisión reciente.",0,14760.7,2006.3,12107.8,6748,479,39.6
363,000741,no_accidente,accidente,1.0,"La secuencia muestra un vehículo detenido en una intersección con semáforos rojos, sin cambios abruptos de velocidad o dirección que indiquen colisión o movimiento errático.",0,4556.3,2052.7,1794.8,6748,72,40.1
364,000777,no_accidente,no_accidente,0.95,"Todos los vehículos mantienen una velocidad y distancia constante entre sí, sin cambios abruptos en la posición o dirección que indiquen un choque o frenado brusco.",1,11773.6,1960.5,9091.1,6748,361,39.7
365,001314,accidente,no_accidente,0.75,"No se observa colisión directa ni despliegue de airbag; sin embargo, hay vehículos que cambian bruscamente su trayectoria o velocidad en respuesta a eventos inesperados (como el ingreso repente del vehículo blanco en t=8/9). No hay evidencia clara de daños visibles o escombros.",0,22818.5,2101.4,19888.9,6748,783,39.4
366,001310,accidente,accidente,0.85,Se observa un vehículo entrando abruptamente en el marco de la cámara (t=4/9) y otro con posible daño frontal moviéndose rápidamente hacia la cámara posteriormente (t=7/9). Estos eventos sugieren una colisión previa o movimiento errático debido a condiciones climáticas adversas.,1,21805.4,2075.8,19014.4,6748,751,39.5
367,001917,no_accidente,no_accidente,0.95,"Los vehículos mantienen una trayectoria regular en el cruce, con distancia segura entre ellos y sin cambios abruptos de velocidad o dirección que indiquen un evento accidentológico.",1,4594.1,2115.3,1812.2,6748,73,40.3
368,000650,accidente,no_accidente,0.95,"El flujo de tráfico se mantiene constante sin cambios abruptos en la velocidad o dirección, ni evidencia de colisiones, daños visibles o escombros.",0,12266.5,2062.3,9543.6,6748,379,39.7
369,001250,accidente,no_accidente,0.85,"Vehículos mantienen trayectorias estables con distancias seguras hasta el último fotograma, donde se observa una aproximación cercana en la última carretera pero sin colisión ni frenado brusco.",0,15555.6,2137.1,12671.6,6748,502,39.6
370,002238,no_accidente,accidente,0.95,"En el fotograma t=3/9 se observa un impacto repentina con proyección de escombros y daños visibles en los siguientes marcos, indicando colisión entre vehículos.",0,13886.6,2110.4,11072.9,6748,439,39.6
371,001055,no_accidente,no_accidente,0.95,"Se observa un flujo vehicular normal en una carretera con condiciones de lluvia, sin interrupciones abruptas o eventos que indiquen colisión.",1,4406.1,1887.6,1757.5,6748,71,40.4
372,001281,no_accidente,no_accidente,0.95,"Se observa un flujo constante de vehículos en una carretera nocturna con iluminación artificial, sin cambios abruptos en la posición o velocidad de los vehículos que indiquen colisión o frenado brusco.",1,4930.7,2076.8,2112.9,6748,85,40.2
373,000890,accidente,accidente,0.95,"Colisión repentina entre una motocicleta y un vehículo de color negro en la última imagen, con daños visibles en ambos vehículos tras el impacto.",1,14033.0,2026.2,11251.1,6748,446,39.6
374,001400,accidente,accidente,0.9,"Se observa un vehículo con movimiento errático y posteriormente escombros en la carretera, indicando una colisión repentina seguida de daños visibles.",1,15451.2,2082.3,12686.5,6748,503,39.6
375,000306,no_accidente,no_accidente,0.95,"Vehículos en movimiento constante sin impactos, cambios abruptos o daños visibles. Condiciones de lluvia nocturna con reflejos regulares y trayectorias predecibles.",1,12034.7,2055.4,9218.7,6748,365,39.6
376,001536,no_accidente,no_accidente,0.95,"El conductor muestra reacción defensiva ante un vehículo que se aproxima rápidamente por detrás, sin evidencia de colisión o daño visible en los fotogramas posteriores.",1,12254.0,2103.1,9462.7,6748,375,39.6
377,000121,no_accidente,no_accidente,0.95,"No se observa impacto repitido, parada brusca o daños visibles en los fotogramas analizados.",1,12103.6,2091.8,9327.5,6748,370,39.7
