indice,video_id,label_real,prediccion,confianza,descripcion,correcto,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
422,000424,no_accidente,no_accidente,0.98,"La secuencia visual muestra un flujo de tráfico continuo y estable a través de todos los fotogramas (t=1/9 hasta t-9/9). No se observan paradas bruscas, colisiones entre vehículos, ni cambios erráticos en la trayectoria del coche o el taxi amarillo. La distancia intervehicular permanece constante y las luces de freno no indican frenado repentino.",1,7288.6,464.3,6371.6,607,431,67.6
423,001276,no_accidente,no_accidente,0.95,"La secuencia muestra una conducción estable sin cambios bruscos en velocidad o trayectoria entre los fotogramas t=1 a t=9; no se observan impactos, frenadas de emergencia ni desviaciones del carril.",1,7671.9,508.6,6638.5,607,459,69.1
424,001433,accidente,ERROR,0.0,,0,15957.1,420.8,15058.6,607,1024,68.0
425,000695,accidente,no_accidente,0.95,"La secuencia muestra un entorno urbano con tráfico fluido y presencia de peatones cruzando o siendo atendidos por agentes en la acera. No se observan impactos entre vehículos, vuelcos, despliegue de airbags ni escombros; el movimiento del vehículo grabador parece controlado sin frenadas bruscas que indiquen una colisión.",0,9919.0,436.6,8895.6,607,607,68.2
426,001447,accidente,ERROR,0.0,,0,15993.3,498.0,15019.5,607,1024,68.2
427,002948,no_accidente,ERROR,0.0,,0,15984.7,496.3,14982.7,607,1024,68.3
428,002973,no_accidente,no_accidente,0.98,La secuencia muestra una escena estática de vehículos estacionados en un aparcamiento nocturno sin cambios bruscos en la posición o movimiento repentino entre los fotogramas.,1,12520.2,420.9,11595.9,607,794,68.5
429,000768,accidente,accidente,0.95,"La secuencia muestra un evento crítico donde el vehículo grabador cae bruscamente entre los fotogramas t=6 y t=7. La cámara pasa de una posición normal a estar inclinada casi horizontalmente con el capó visible en primer plano (t=8), indicando que el coche ha sufrido un vuelco o colisión fuerte, perdiendo su estabilidad vertical.",1,9713.1,450.8,8822.6,607,607,68.8
430,001053,no_accidente,no_accidente,0.95,"El análisis de la secuencia muestra una conducción continua y estable a través de una calle urbana nevada. No se observan impactos, paradas bruscas ni vehículos saliendo del carril que indiquen un accidente.",1,6659.4,505.1,5726.8,607,393,68.6
431,001418,no_accidente,no_accidente,0.95,La secuencia muestra un tráfico urbano lento y estable con condiciones invernales (nieve). El vehículo negro delante mantiene una distancia constante sin paradas bruscas ni movimientos erráticos que indiquen colisión o accidente.,1,12906.1,510.6,11900.9,607,824,69.2
432,000667,accidente,ERROR,0.0,,0,15688.6,513.3,14703.4,607,1024,69.6
433,002804,no_accidente,no_accidente,0.98,"Análisis de secuencia: El vehículo principal (sedán azul) mantiene una trayectoria estable en su carril a lo largo de los fotogramas t=1/9 hasta t=9/9. No se observa frenado brusco ni colisión con el vehículo adyacente. Las condiciones climáticas adversas (nieve/humedad) están presentes, pero no hay evidencia física de impacto o desviación del vehículo.",1,8556.6,526.6,7561.4,607,523,69.2
434,000573,accidente,ERROR,0.0,,0,15601.9,463.1,14677.5,607,1024,69.8
435,001067,accidente,ERROR,0.0,,0,15754.2,492.0,14772.7,607,1024,69.3
436,000814,accidente,accidente,0.95,"El análisis secuencial muestra una progresión normal hasta t=6 donde la bicicleta está erguida y en movimiento. En el fotograma t=7 se observa un cambio brusco de postura del ciclista que indica una caída o pérdida de control inmediato, seguido por posiciones bajas del cuerpo en los frames siguientes (t=8, t=9), confirmando un accidente de caída.",1,7647.8,462.8,6729.2,607,468,69.5
437,000390,accidente,no_accidente,0.98,La secuencia muestra un avance continuo y fluido del vehículo a través de una intersección urbana sin detenciones bruscas ni colisiones con otros vehículos.,0,7970.2,467.7,7039.1,607,490,69.6
438,000286,no_accidente,no_accidente,0.95,"La secuencia muestra un vehículo avanzando por una carretera nocturna con tráfico fluido y seguro. No se observan colisiones, frenadas bruscas ni daños en los vehículos circundantes a lo largo de la progresión temporal.",1,7330.8,506.5,6361.1,607,441,69.3
439,000733,no_accidente,no_accidente,0.95,La secuencia muestra un avance continuo y fluido a través de una intersección con semáforos rojos en condiciones nevadas. La trayectoria (línea púrpura) es constante sin paradas bruscas ni desviaciones del carril que indiquen colisión o pérdida de control.,1,14364.1,506.1,13375.7,607,927,69.3
440,000381,no_accidente,no_accidente,0.98,"La secuencia muestra una conducción estable en un puente durante el atardecer. El vehículo delantero mantiene su posición relativa sin frenadas bruscas ni cambios de trayectoria erráticos. No se observan escombros, daños o paradas repentinas entre los fotogramas t=1/9 y t=9/9.",1,6913.8,504.1,5855.1,607,405,69.2
441,000847,accidente,no_accidente,0.95,La secuencia muestra una maniobra normal de adelantamiento por detrás de un autobús verde sin colisión ni daño a los vehículos involucrados.,0,6136.4,509.6,5174.9,607,359,69.4
442,001072,no_accidente,no_accidente,0.95,"La progresión de fotogramas muestra un vehículo conduciendo por una calle urbana estrecha con tráfico ligero (taxis amarillos y coches negros). Aunque se observa la aproximación de un coche negro desde el lado izquierdo en los últimos fotogramas (t=7/9 a t=8/9), no hay evidencia de impacto, colisión repentina o daño vehicular. El flujo del tráfico parece mantenerse estable sin eventos críticos.",1,8856.2,515.2,7883.3,607,544,69.0
443,000460,accidente,accidente,0.95,"El vehículo grabado sufre un impacto cruzado por parte de un coche rojo que gira desde la izquierda (visible en t=4 a t=6). El golpe lateral provoca una pérdida inmediata del control y el chasis rota violentamente hacia la derecha entre los fotogramas 7 y 8, indicando una colisión severa.",1,9223.6,523.1,8266.3,607,569,68.8
444,001166,accidente,no_accidente,0.95,"Se observa la aproximación de un vehículo rojo desde el lateral izquierdo (t=4 a t=6) que cruza frente al vehículo grabador en los fotogramas siguientes (t=7). Aunque hay una proximidad extrema y movimiento rápido del coche rojo para evitarlo o ser esquivado, no se detecta impacto físico, deformación de vehículos ni parada brusca. El tráfico continúa su curso normal después del evento.",0,9075.3,417.3,8222.7,607,565,68.7
445,001464,accidente,ERROR,0.0,,0,15875.3,508.7,14876.8,607,1024,68.8
446,000329,accidente,no_accidente,0.95,"La secuencia muestra un trayecto continuo y estable por carretera nocturna sin detección de colisiones, desviaciones bruscas del vehículo o escombros en el entorno.",0,8803.4,451.6,7943.1,607,546,68.7
447,001309,accidente,accidente,0.95,"Se observa una expulsión violenta de un ocupante desde la ventana lateral izquierda hacia el vehículo que grababa (t=7), indicando una colisión o pérdida de control del vehículo blanco previo.",1,8255.3,453.3,7304.2,607,506,69.3
448,001546,no_accidente,no_accidente,0.95,La secuencia muestra un entorno estacionario o movimiento muy lento sin cambios en las posiciones relativas entre vehículos ni señales de frenado brusco.,1,8320.0,509.1,7351.7,607,506,68.8
449,000248,no_accidente,ERROR,0.0,,0,15724.1,438.6,14780.2,607,1024,69.3
450,002980,no_accidente,no_accidente,0.98,"La secuencia muestra un tráfico urbano estable con vehículos detenidos o moviéndose lentamente en condiciones de lluvia. No se observa impacto, frenado brusco ni cambios repentinos en la posición relativa entre los coches a lo largo del tiempo.",1,6502.0,555.8,5439.6,607,376,69.1
451,001194,accidente,accidente,0.95,"El vehículo se acerca peligrosamente a un camión azul por la derecha (t=1-6). A partir de t=7, el contacto lateral es evidente y el impacto desvía al coche contra el costado del camión hasta completar la colisión en los fotogramas finales.",1,12647.4,502.1,11662.1,607,802,68.8
452,001288,accidente,ERROR,0.0,,0,15892.7,448.7,14986.9,607,1024,68.3
453,002445,no_accidente,ERROR,0.0,,0,15703.5,415.7,14824.1,607,1024,69.1
454,000627,accidente,no_accidente,0.95,"La secuencia muestra un tráfico fluido en una intersección urbana bajo lluvia nocturna. No se observan impactos, vuelcos, paradas bruscas por colisión ni escombros; los vehículos mantienen trayectorias predecibles y el flujo del tráfico continúa sin interrupciones violentas.",0,8622.9,518.8,7612.9,607,525,69.0
455,001562,no_accidente,no_accidente,0.95,La secuencia visual no presenta indicios de colisión o accidente grave; el tráfico fluye con normalidad y las distancias entre vehículos se mantienen estables a lo largo del tiempo.,1,5554.5,520.8,4533.0,607,310,68.4
456,000001,no_accidente,no_accidente,0.95,"La secuencia muestra una escena estática o movimiento muy lento en un cruce urbano sin cambios bruscos en la posición relativa entre el vehículo rojo y negro adyacente; no hay indicios de impacto, frenado repentino ni desviación del carril.",1,8316.7,496.3,7332.3,607,504,68.7
457,001083,accidente,accidente,0.95,"La secuencia muestra una aproximación progresiva hacia un camión de gran tamaño que se encuentra en la vía. En los fotogramas finales (t=7/9 y t=8/9), el vehículo del observador reduce su velocidad drásticamente o choca contra la parte trasera/lateral derecha del camión, resultando en una vista extremadamente cercana y distorsionada por el impacto inminente.",1,11020.4,433.3,10053.8,607,683,67.9
458,000315,no_accidente,no_accidente,0.98,La secuencia muestra un flujo de tráfico constante y ordenado bajo una pasarela elevada sin cambios bruscos en la velocidad o posición de los vehículos.,1,6282.1,482.1,5287.9,607,362,68.5
459,001090,accidente,no_accidente,0.98,"La progresión de los fotogramas muestra una conducción estable y continua por un carril derecho en condiciones invernales (nieve a los lados). No se observan impactos, frenadas bruscas ni desviaciones del vehículo que indiquen un accidente.",0,6593.1,537.7,5629.1,607,381,67.7
460,000266,accidente,accidente,0.95,"El análisis muestra un evento de pérdida de control progresivo: el vehiculo grabador toma una curva a alta velocidad (t=1-3), seguido por una inclinación violenta y rotacional del chasis entre t=4 y t=6, indicando que el coche ha salido de la carretera o está volcando. Los fotogramas finales (t=8-t=9) muestran una perspectiva invertida/casi vertical y la presencia de otro vehiculo en proximidad inmediata durante este movimiento erratico, confirmando un accidente grave.",1,11448.1,504.6,10542.1,607,719,68.2
461,000776,no_accidente,ERROR,0.0,,0,15953.2,510.6,14843.7,607,1024,69.0
462,000442,accidente,no_accidente,0.95,"La secuencia muestra un acercamiento progresivo entre vehículos en la autopista sin evidencia física de colisión, impacto o daño estructural visible hasta el último fotograma.",0,6807.3,422.8,5930.6,607,408,68.8
463,000934,accidente,no_accidente,0.98,"La progresión de los fotogramas muestra un flujo de tráfico estable y fluido en una autopista urbana. El vehículo grabador mantiene su trayectoria sin paradas bruscas ni cambios erráticos de velocidad. No se observan colisiones, vehículos volcados o escombros en el asfalto durante la secuencia analizada.",0,6402.7,423.2,5468.0,607,377,68.9
464,000807,accidente,accidente,0.95,"Se observa una colisión repentina entre un vehículo plateado que se desplaza rápidamente desde la izquierda hacia el carril derecho y otro vehículo oscuro en su trayectoria, evidenciando un impacto frontal visible a partir del fotograma t=7.",1,7490.5,525.8,6473.7,607,443,68.4
465,000338,no_accidente,no_accidente,0.98,La secuencia muestra una maniobra de incorporación fluida a la carretera principal y un avance estable en el carril derecho sin colisiones ni paradas bruscas.,1,5880.3,502.5,4888.8,607,335,68.5
466,001323,no_accidente,no_accidente,0.98,"La secuencia de fotogramas muestra un flujo de tráfico urbano normal y estable en una intersección. No se observan colisiones entre vehículos ni peatones, frenadas bruscas o movimientos erráticos que indiquen un accidente.",1,6380.9,467.7,5420.5,607,373,68.8
467,001077,accidente,no_accidente,0.98,La secuencia muestra un flujo de tráfico fluido en una carretera rural con nieve sin detenciones bruscas ni colisiones entre los vehículos observados.,0,6339.5,514.1,5352.7,607,369,68.9
468,002082,no_accidente,no_accidente,0.95,"La secuencia muestra una conducción estable y continua sin eventos de impacto, frenadas bruscas o salida de vía en ningún fotograma.",1,5744.7,463.0,4729.8,607,325,68.7
469,000576,no_accidente,ERROR,0.0,,0,15763.6,501.6,14815.2,607,1024,69.1
470,000835,accidente,accidente,0.98,La secuencia muestra una caída violenta entre t=5/9 y t=6/9 donde la cámara se orienta hacia el cielo indicando que la moto ha sido lanzada al aire o volcada bruscamente antes de caer sobre su lateral en los fotogramas finales.,1,8707.9,442.5,7836.6,607,539,68.8
471,001305,no_accidente,no_accidente,0.95,La secuencia muestra un tráfico estable y continuo sin eventos anómalos; los vehículos mantienen sus trayectorias constantes y no hay signos de colisión o frenadas bruscas entre fotogramas.,1,6665.6,508.4,5694.6,607,396,69.5
472,000800,accidente,no_accidente,0.95,"La secuencia de fotogramas muestra un flujo vehicular estable y continuo sin detección de colisiones, paradas bruscas o maniobras erráticas entre los vehículos observados.",0,5837.8,499.4,4809.3,607,334,69.4
473,000105,no_accidente,no_accidente,0.95,La secuencia muestra un movimiento lineal constante del vehículo sobre el asfalto sin vibraciones bruscas ni cambios repentinos en la trayectoria que indiquen una colisión o pérdida de control.,1,7656.7,512.6,6594.0,607,454,68.9
474,001362,no_accidente,no_accidente,0.98,"La secuencia muestra un vehículo avanzando por una calle oscura sin incidentes; no se observa impacto, frenado brusco ni salida de la carretera en ningún fotograma.",1,6683.8,479.8,5763.3,607,402,69.8
475,001076,accidente,no_accidente,0.15,"El vehiculo pesado realiza una maniobra de giro o cruce en la calzada ocupando el carril central durante los fotogramas t=3 a t=6, pero no se observa impacto con el vehiculo grabador ni vuelco; el camion completa su trayectoria y se aleja sin colisionar.",0,11561.8,430.6,10659.1,607,731,68.6
476,000393,accidente,accidente,0.95,"Se observa una colisión frontal entre dos vehículos en el carril central durante los fotogramas t-4/9 y t-5/9, seguido de un desplazamiento lateral del vehículo impactado hacia la derecha y una parada brusca confirmada en los fotogramas subsiguientes.",1,8751.5,520.4,7763.0,607,534,68.8
477,000740,no_accidente,no_accidente,0.98,"El análisis de la secuencia temporal muestra una conducción suave y continua sin eventos violentos. No se observan impactos entre vehículos, ni frenadas bruscas que indiquen colisión inminente o ocurrida, ni salida del vehículo de su carril.",1,6574.9,476.7,5633.2,607,391,69.4
478,000409,accidente,no_accidente,0.95,"El análisis secuencial muestra un flujo de tráfico urbano normal con desaceleración progresiva en los últimos fotogramas (t=7/9 a t-9/9), pero sin colisiones, vuelcos o escombros visibles.",0,6345.2,451.7,5473.4,607,380,69.4
479,002632,no_accidente,no_accidente,0.95,"La secuencia muestra una conducción continua y estable a través de un entorno urbano nocturno sin detección de impactos, paradas bruscas o maniobras erráticas entre los fotogramas analizados.",1,6342.6,551.6,5360.7,607,369,68.8
480,001853,no_accidente,no_accidente,0.98,"El vehículo avanza de manera fluida y controlada por el carril derecho a través del cruce sin mostrar paradas bruscas, colisiones con otros vehículos ni salida de la vía.",1,7296.6,422.2,6372.0,607,440,69.1
481,001628,no_accidente,no_accidente,0.98,"La secuencia muestra una progresión fluida y constante del tráfico sin eventos anómalos como colisiones, frenadas bruscas o desviaciones de trayectoria.",1,6957.8,434.7,6077.2,607,417,68.6
482,001680,no_accidente,ERROR,0.0,,0,15772.0,513.6,14779.7,607,1024,69.3
483,001033,no_accidente,no_accidente,0.98,"La secuencia muestra una conducción continua y estable por un carril derecho en una calle residencial. La distancia al vehículo que precede se mantiene constante o aumenta ligeramente sin frenazos bruscos. No hay colisiones, desviaciones repentinas ni vehículos saliendo de la vía.",1,7409.4,427.5,6514.3,607,448,68.8
484,002178,no_accidente,no_accidente,0.95,"Se observa una maniobra de estacionamiento o salida torpe del vehículo blanco (t=1 a t=3), pero no hay colisión física con otros vehículos ni daños visibles en los fotogramas subsiguientes.",1,11267.5,497.6,10340.8,607,713,68.9
485,002595,no_accidente,ERROR,0.0,,0,15799.9,434.5,14835.1,607,1024,69.0
486,000549,no_accidente,no_accidente,0.98,La secuencia muestra una escena estática de un estacionamiento nocturno sin movimiento repentino ni colisiones entre los vehículos observados.,1,5976.0,567.6,4958.8,607,343,69.2
487,000557,accidente,ERROR,0.0,,0,15761.1,454.4,14839.0,607,1024,69.0
488,001268,accidente,no_accidente,0.95,,0,11887.2,508.9,10929.2,607,750,68.6
489,000698,no_accidente,no_accidente,0.95,"La secuencia muestra una conducción normal hacia una intersección con semáforos bajo condiciones lluviosas. No se observan colisiones, frenadas bruscas ni vehículos erráticos en los fotogramas proporcionados.",1,6195.5,515.8,5204.1,607,358,68.8
490,001335,accidente,no_accidente,0.98,"La secuencia muestra un flujo de tráfico normal en una carretera rural sin eventos críticos. Aunque se observa a una motocicleta y otros vehículos distantes, el vehículo grabador mantiene su trayectoria estable, no hay frenadas bruscas ni colisiones visibles entre los fotogramas t=1/9 y t=9/9.",0,8970.9,417.8,8080.2,607,556,68.8
491,001660,no_accidente,ERROR,0.0,,0,15884.8,571.8,14892.6,607,1024,68.8
492,002781,no_accidente,no_accidente,0.95,"La secuencia muestra un trayecto continuo sin interrupciones bruscas, frenadas repentinas o colisiones entre los fotogramas t=1/9 y t=9/9; el vehículo mantiene una trayectoria estable bajo puentes elevados con tráfico fluido.",1,14104.9,505.5,13128.0,607,902,68.7
493,000084,accidente,accidente,0.95,"La secuencia muestra una colisión clara en los fotogramas finales (t=7 a t=9). El vehículo del conductor de la cámara impacta contra el lateral izquierdo del coche plateado que iba delante o este gira bruscamente hacia la izquierda chocando con un obstáculo, evidenciándose el evento violento y repentino característico de un accidente.",1,8493.3,476.9,7534.8,607,515,68.3
494,000039,accidente,no_accidente,0.95,"El vehiculo plateado realiza una maniobra de giro o cambio de carril que ocupa parte del espacio vial frente a la camara, pero no hay impacto, frenada brusca ni colision en ningun fotograma.",0,6580.3,467.3,5666.0,607,390,68.8
495,002586,no_accidente,no_accidente,0.98,"La secuencia visual no presenta colisiones, paradas bruscas ni vehículos en movimiento errático; el tráfico fluye normalmente a lo largo de la calle residencial.",1,5263.9,513.0,4276.0,607,291,68.1
496,000788,accidente,accidente,0.98,"Se observa una colisión lateral frontal entre un vehículo sedán y un camión pesado. En los primeros fotogramas (t=1 a t-3) la distancia es segura, pero en el intervalo de tiempo posterior al camión se acerca peligrosamente hasta impactar contra la parte trasera/lateral del coche blanco visible desde t-6 a t-9.",1,7024.2,457.4,6008.3,607,409,68.1
497,000817,accidente,no_accidente,0.85,"Se observa un camón de gran tamaño que se acerca rápidamente desde el carril contrario (t=4/9 a t-6/9). En los fotogramas finales (t=7/9 a t-9/9), el vehículo pasa justo al lado o sale del encuadre sin evidencia visible de impacto directo, escombros en el parabrisas ni daños estructurales inmediatos en la cámara.",0,10588.4,478.4,9681.1,607,662,68.4
498,001580,no_accidente,no_accidente,0.98,"La progresión temporal desde t=1/9 hasta t=9/9 muestra un flujo de tráfico estable y predecible en una calle urbana nocturna. No se observan frenadas bruscas (parpadeo intenso de luces rojas), colisiones entre vehículos, ni desviaciones del carril que indiquen pérdida de control o accidente.",1,10935.9,472.9,9953.7,607,679,68.2
499,000491,no_accidente,no_accidente,0.95,"La secuencia muestra una conducción continua y fluida bajo condiciones de lluvia intensa con visibilidad reducida. No se observan colisiones entre vehículos, ni salidas del asfalto, ni paradas bruscas que indiquen un accidente.",1,10785.1,430.3,9894.2,607,678,68.5
500,000146,no_accidente,no_accidente,0.95,La secuencia muestra tráfico denso pero estable sin cambios bruscos de posición o impacto entre los fotogramas analizados.,1,5725.9,464.3,4749.7,607,322,67.8
501,000650,no_accidente,no_accidente,0.98,"La progresión de los fotogramas muestra una trayectoria lineal y estable del vehículo a lo largo de la calle nocturna. No se observan vibraciones bruscas, cambios repentinos en el ángulo de cámara (indicativos de impacto), ni aparición repentina de escombros o vehículos dañados que sugieran un accidente.",1,6295.3,484.6,5376.3,607,364,67.7
502,000844,accidente,accidente,0.95,"La secuencia muestra un accidente de tráfico con daños visibles en los vehículos blancos (posiblemente cristales rotos) y escombros dispersos por la carretera, lo que indica una colisión o impacto significativo entre los vehículos involucrados.",1,11303.7,468.7,10399.0,607,706,67.9
503,000862,no_accidente,no_accidente,0.98,La secuencia muestra una trayectoria estable y continua sin desviaciones bruscas ni colisiones; el vehículo se acerca a un coche estacionado de manera segura.,1,7023.4,576.3,5959.4,607,407,68.3
504,001934,no_accidente,no_accidente,0.98,"La minivan gris mantiene una trayectoria estable y predecible a lo largo de todos los fotogramas (t=1/9 hasta t=9/9). No se observa frenado brusco, desviación del carril o colisión con otros vehículos; el flujo del tráfico es normal.",1,6610.3,478.3,5684.3,607,389,68.4
505,000161,accidente,no_accidente,0.98,La secuencia visual muestra una trayectoria lineal y estable del vehículo principal sin paradas bruscas ni colisiones con otros vehículos en el intervalo de tiempo analizado.,0,5953.2,493.0,4981.3,607,341,68.5
506,001425,accidente,no_accidente,0.95,"Análisis secuencial muestra vehículos estacionados/movimiento lento sin cambios bruscos, deformación estructural ni escombros entre fotogramas t=1/9 y t=8/9.",0,14816.4,422.7,13879.7,607,952,68.6
507,001177,accidente,accidente,0.95,"La secuencia muestra la aparición súbita de un vehículo blanco justo delante del coche-cámara (t=4), seguido de una reducción drástica de distancia y contacto físico directo entre ambos vehículos en los fotogramas subsiguientes (t=5 a t=6). Este patrón indica claramente una colisión frontal o por alcance trasero, probablemente causada por la pérdida de tracción en nieve.",1,8787.9,513.7,7826.4,607,534,68.2
508,000828,no_accidente,no_accidente,0.95,"La secuencia visual muestra una conducción continua y estable a través de un entorno urbano residencial sin detección de colisiones, paradas bruscas o movimientos erráticos entre los fotogramas t=1/9 y t=9/9.",1,5862.6,421.7,5011.1,607,343,68.4
509,001259,no_accidente,no_accidente,0.95,"La secuencia muestra una escena estática sin cambios en la posición relativa del vehículo con respecto al entorno inmediato (edificios y vehículos estacionados). No se observan movimientos bruscos, impactos o alteraciones físicas que indiquen un accidente.",1,6743.6,437.9,5859.0,607,400,68.3
510,001804,no_accidente,no_accidente,0.98,"La secuencia muestra un flujo de tráfico urbano continuo y estable sin eventos anómalos como impactos, paradas bruscas o movimientos erráticos entre los fotogramas.",1,6134.1,435.8,5149.6,607,354,68.7
511,002960,no_accidente,no_accidente,0.98,La secuencia muestra un trayecto urbano nocturno donde el vehículo se detiene ante semáforos rojos y observa a otros vehículos en la intersección sin colisiones ni movimientos erráticos.,1,6969.6,475.9,6065.0,607,415,68.4
512,000115,accidente,no_accidente,0.85,"El análisis muestra una secuencia donde un vehículo pierde tracción y se desliza lateralmente debido a las condiciones de lluvia (aquaplaning), pero no hay evidencia visual clara de impacto con otro objeto o vuelco en los fotogramas finales; el movimiento es errático pero controlado por la inercia del deslizamiento.",0,14984.0,511.8,13975.0,607,956,68.4
513,000697,accidente,accidente,0.95,"El vehículo oscuro en el carril derecho muestra una trayectoria errática y violenta entre t=4 y t=6, girando bruscamente fuera de su carril hacia la derecha sin colisionar frontalmente con el grabador.",1,6917.5,485.7,5972.8,607,410,68.6
514,000927,no_accidente,no_accidente,0.98,La secuencia muestra una conducción continua y estable en autopista con nieve a los lados; el vehículo de delante mantiene su trayectoria sin cambios bruscos ni colisiones.,1,6030.3,503.5,4972.4,607,341,68.6
515,001169,accidente,no_accidente,0.95,"La secuencia muestra un camión volquete moviéndose a través de una intersección con tráfico fluido y sin incidentes visibles como colisiones, vuelcos o paradas bruscas.",0,6344.5,434.4,5409.7,607,376,69.5
516,000030,accidente,accidente,0.98,La secuencia muestra un vehículo cruzando la intersección (t=4 a t=6) que choca frontalmente con otro camión que entra desde el lado izquierdo en los fotogramas finales (t=7 a t-9). Se observa deformación estructural inmediata y levantamiento de escombros tras el impacto.,1,8582.8,426.1,7692.7,607,536,69.7
517,002843,no_accidente,no_accidente,0.98,"La secuencia visual es estatica y segura; el vehiculo permanece detenido en su posicion durante todos los fotogramas (t=1/9 a t=9/9) sin ningun impacto, frenado brusco o movimiento erratico.",1,5298.1,481.7,4339.6,607,300,69.1
518,001007,accidente,accidente,0.95,"El vehículo rojo realiza una maniobra brusca desde el carril derecho hacia el izquierdo en un entorno residencial estrecho (t=4 a t=6), invadiendo la trayectoria de otros vehículos y acercándose peligrosamente al observador hasta quedar fuera del control normal.",1,6851.0,486.2,5899.7,607,408,69.2
519,001095,no_accidente,no_accidente,0.95,"La progresión visual muestra una conducción suave y continua a través de una intersección urbana nocturna sin colisiones, frenadas bruscas o desviaciones del camino.",1,5904.1,478.9,4926.8,607,342,69.4
520,002314,no_accidente,accidente,0.95,"El vehículo oscuro en el lado derecho pierde control y cruza la barrera central hacia las carriles opuestos (t=3/9 a t-6/9). En los fotogramas finales (t-7/9), se observa una colisión violenta con un vehículo de sentido contrario, seguida de lo que parece ser una explosión o incendio debido al impacto.",0,9497.4,451.9,8581.5,607,594,69.2
521,001241,accidente,no_accidente,0.95,"La secuencia muestra una conducción fluida y estable sin colisiones, frenadas bruscas o desviaciones repentinas de trayectoria entre los fotogramas analizados.",0,6902.5,457.8,5983.1,607,412,68.9
522,002727,no_accidente,no_accidente,0.98,La secuencia muestra una conducción estable a través de una intersección urbana sin cambios bruscos en la trayectoria del vehículo ni impacto con otros objetos.,1,6921.5,560.8,5856.4,607,408,69.7
523,000807,no_accidente,no_accidente,0.95,"La secuencia muestra un vehículo transitando por una intersección residencial con movimiento fluido y constante a lo largo de los fotogramas t=1/9 hasta t-9/9. No se observan signos de frenado brusco, colisión, salida de la carretera o presencia repentina de otros vehículos que indiquen un accidente.",1,6195.7,573.2,5192.5,607,361,69.5
524,001793,no_accidente,no_accidente,0.98,"La secuencia muestra la conducción normal de un vehículo por una calle urbana con nieve en los bordes hasta detenerse suavemente frente a un letrero STOP visible en los últimos fotogramas (t=8/9 y t=9/9). No se observan impactos, colisiones, vehículos que salen de control ni escombros. La trayectoria del vehículo es estable y predecible.",1,10745.3,434.2,9845.4,607,674,68.5
525,000890,no_accidente,no_accidente,0.98,La secuencia muestra una interacción controlada entre un vehículo rojo y un autobús en un entorno urbano sin colisiones o movimientos erráticos.,1,5526.3,524.0,4576.6,607,319,69.7
526,000699,accidente,no_accidente,0.95,"La secuencia muestra un flujo de tráfico normal en una intersección o rotonda sin colisiones físicas, vuelcos ni paradas bruscas entre los fotogramas.",0,8595.6,506.0,7637.4,607,530,69.4
527,000253,accidente,no_accidente,0.95,"Se observa un vehículo blanco invadiendo temporalmente el carril izquierdo (t=4), pero no se detecta impacto físico, deformación de vehículos ni detención brusca en los fotogramas subsiguientes; la secuencia muestra tráfico fluido sin colisión.",0,9539.5,540.7,8492.8,607,588,69.2
528,000758,accidente,accidente,0.85,"El vehiculo se acerca peligrosamente al camion delantero y luego realiza una maniobra brusca a la derecha (t=7/9), entrando en contacto lateral con otro gran camión azul, indicando un impacto o colision.",1,15619.5,522.2,14672.3,607,1009,68.8
529,000074,accidente,accidente,0.95,"En los fotogramas finales (t=7/9 a t-9/9), se observa claramente un vehículo oscuro que choca frontalmente contra la parte delantera de un autobús azul grande en una intersección nevada.",1,7302.4,577.2,6258.2,607,428,68.4
530,001026,accidente,no_accidente,0.95,"La secuencia muestra un movimiento lineal y constante del vehículo de la cámara a lo largo de los fotogramas t=1/9 hasta t=9/9. No se observan cambios bruscos en la trayectoria, impactos con otros vehículos ni salida de la carretera.",0,10644.3,472.5,9620.2,607,666,69.2
531,000759,accidente,ERROR,0.0,,0,15926.8,543.3,14850.1,607,1024,69.0
532,001695,no_accidente,no_accidente,0.98,La progresion de los fotogramas muestra una conduccion estable y lineal sin eventos criticos como colisiones o frenadas bruscas.,1,5406.7,512.9,4398.6,607,306,69.6
533,000218,no_accidente,no_accidente,0.92,"Los fotogramas muestran un vehículo conduciendo por una calle urbana lluviosa de noche con las luces de freno encendidas. No se observa impacto, colisión ni movimiento errático; el tráfico parece fluido y estable a lo largo del tiempo.",1,9418.4,424.9,8545.0,607,591,69.2
534,001008,no_accidente,ERROR,0.0,,0,15685.7,474.0,14761.4,607,1024,69.4
535,000046,no_accidente,no_accidente,0.98,"La secuencia muestra tráfico urbano denso con vehículos detenidos o moviéndose lentamente en una parada semafórica o congestión. No se observan impactos, paradas bruscas violentas ni daños a los vehículos entre t=1/9 y t=9/9.",1,10145.3,541.8,9117.6,607,628,68.9
536,002053,no_accidente,no_accidente,0.95,Se observa un vehículo amarillo ingresando desde la derecha y desplazándose hacia el carril izquierdo sin que ocurra ningún impacto o colisión con los vehículos presentes en la escena.,1,6745.6,550.8,5731.7,607,397,69.3
537,000524,accidente,no_accidente,0.95,"La secuencia muestra flujo de tráfico continuo y controlado en una intersección urbana sin detección de colisiones, frenadas bruscas o movimientos erráticos entre los fotogramas t=1/9.",0,9635.4,491.2,8699.3,607,593,68.2
