indice,video_id,label_real,prediccion,confianza,descripcion,correcto,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
213,001022,crash,no_crash,0.95,"The sequence shows a vehicle driving through wet urban conditions approaching slow-moving or stopped traffic ahead (brake lights visible on the dark SUV). There are no signs of impact, such as sudden deceleration relative to other vehicles, debris scattering, airbag deployment, or damage to any vehicles. The progression is smooth and consistent with normal traffic congestion.",0,23052.5,550.6,22017.0,541,1515,68.8
214,002630,no_crash,no_crash,0.98,"The video frames show a vehicle driving on a multi-lane road at dusk/dawn. The sequence depicts normal traffic flow: following a box truck in the initial frames (t=1/2), and then approaching an intersection with overhead wires where traffic lights are visible (red/yellow) from t=4 onwards. There is no evidence of sudden impact, erratic movement, debris, or vehicles leaving the road. The progression appears smooth and consistent with standard driving behavior.",1,41676.4,565.6,40671.6,541,2795,68.7
215,000055,crash,no_crash,0.98,"The sequence shows a static or very slow-moving traffic scene in winter conditions with snow on the roadside. The camera vehicle is behind another dark sedan which has brake lights illuminated, indicating stopped or slowing traffic at an intersection/crosswalk. A large flatbed truck occupies the left lane and remains stationary relative to the frame throughout the clip. There are no signs of sudden impact, erratic movement, debris, airbag deployment, or vehicles leaving the roadway.",0,69129.4,554.0,68095.5,541,4632,68.0
216,001208,no_crash,ERROR,0,,0,121584.6,576.9,120519.4,541,8096,67.2
217,001417,crash,ERROR,0,,0,122202.9,569.7,121094.2,541,8096,66.9
218,001523,no_crash,no_crash,0.95,"The sequence shows continuous forward motion through an urban intersection at night in winter conditions (snow visible on ground). The vehicle approaches a green light and proceeds into traffic where it slows down behind other vehicles with red taillights. There is no evidence of sudden impact, airbag deployment, debris, or erratic movement consistent with a crash; the change in perspective appears to be due to passing buildings or slight camera adjustment rather than collision.",1,60420.0,591.1,59321.3,541,4040,68.1
219,001999,no_crash,no_crash,0.98,"The video frames show a continuous sequence of congested traffic flow without any signs of collision. The silver vehicle ahead maintains its lane position and trajectory relative to the ego vehicle throughout all timestamps (t=1/9 to t=9/9). There is no evidence of sudden braking leading to impact, erratic steering maneuvers, or debris on the road surface.",1,23219.8,604.3,22119.9,541,1531,69.2
220,000004,crash,ERROR,0,,0,121751.4,556.7,120758.2,541,8096,67.0
221,001196,crash,ERROR,0,,0,121706.0,561.7,120658.8,541,8096,67.1
222,000819,no_crash,no_crash,0.95,"The sequence shows continuous driving through dense urban traffic under an elevated structure (likely a train track or highway). The camera vehicle navigates slowly between lanes and parked/stopped vehicles along the curb. There are no signs of sudden impact, erratic swerving, airbag deployment, or debris on the road. Traffic flow remains consistent with stop-and-go congestion throughout the frames.",1,77493.2,575.7,76368.4,541,5197,68.1
223,000349,crash,crash,0.95,"An oncoming dark grey SUV (Audi) appears in the distance at t=2/3 but rapidly crosses into the ego vehicle's lane between frames t=6 and t=7, likely turning left across traffic without a signal or right of way. By frame t=8, this vehicle is extremely close to the ego car, indicating an imminent collision or side-swipe impact has occurred.",1,52524.4,550.8,51434.8,541,3521,68.5
224,000443,crash,ERROR,0,,0,121930.4,547.5,120882.0,541,8096,67.0
225,000945,crash,crash,0.95,"Normal traffic flow is observed in early frames (t=1-3). Between t=3 and t=4, a sudden impact occurs on the left side of the road involving multiple vehicles, evidenced by an immediate eruption of dust/debris and smoke rising from the wreckage site. Subsequent frames show stationary damaged vehicles amidst debris.",1,31728.1,603.9,30617.4,541,2106,68.8
226,001431,crash,no_crash,0.95,"The vehicle maintains a steady trajectory along the snowy road towards a gas station entrance. There is no evidence of sudden braking, collision with stationary objects or other vehicles, loss of control, or debris impact. The wipers are active due to weather conditions but do not indicate an accident.",0,30853.4,542.5,29766.0,541,2042,68.6
227,001249,crash,crash,0.85,"In frames t=7/9 through t=9/9, a collision event is visible on the left side of the road near the guardrail. Two vehicles appear in close proximity with erratic positioning and potential damage/debris, indicating an accident has occurred adjacent to the ego vehicle's path.",1,62085.1,623.7,61004.4,541,4151,68.0
228,000147,no_crash,no_crash,0.95,The sequence shows consistent traffic flow with no sudden impacts or erratic movements between the yellow taxi and silver van; relative positions remain stable throughout all frames.,1,12872.1,536.2,11820.6,541,823,69.6
229,000647,crash,crash,0.92,"The vehicle ahead is driving steadily in foggy conditions until t=6/9. Between frames t=7/9 and t=8/9, the vehicle abruptly veers sharply to the left and leaves the paved roadway, disappearing from view as it goes off-road.",1,16517.2,601.1,15483.7,541,1076,69.5
230,000231,no_crash,no_crash,0.95,"The sequence depicts normal driving conditions at night during rainfall. The vehicle approaches an intersection with green traffic lights (visible t=4/6) and proceeds through it smoothly. There is no evidence of sudden impact, erratic steering, airbag deployment, or debris on the road/windshield that would indicate a collision.",1,85285.7,667.6,84145.5,541,5700,67.7
231,001311,no_crash,ERROR,0,,0,121330.3,539.5,120249.0,541,8096,67.3
232,000441,crash,crash,0.98,"A dark pickup truck merges aggressively from the right shoulder/lane into traffic, colliding with a silver SUV already traveling in the lane. The collision is evident as significant vehicle overlap and deformation visible in frames t=5/6, followed by debris or damaged parts entering the camera's field of view at t=7.",1,73705.3,629.3,72557.6,541,4912,67.7
233,000124,crash,no_crash,0.95,"The sequence shows a vehicle driving on a snowy road with brake lights illuminated due to low traction conditions (ice/snow). The lead vehicle maintains its lane position and does not exhibit erratic movement or impact. There is no sudden deceleration indicative of a collision, nor any debris or damage visible in the later frames.",0,82248.1,573.3,81149.0,541,5501,67.8
234,000065,no_crash,no_crash,0.95,"The vehicle is driving through an underground parking structure. The sequence shows the car navigating turns and lanes between pillars with yellow/black safety stripes. There are no signs of impact such as debris on the hood (visible at bottom), broken glass, or erratic swerving motion following a collision. The surrounding infrastructure (pillars, red beams) appears intact throughout all frames.",1,40600.0,528.6,39490.3,541,2710,68.6
235,001115,no_crash,ERROR,0,,0,121344.4,586.1,120262.3,541,8096,67.3
236,000870,crash,no_crash,0.92,"The sequence depicts heavy trucks navigating wet highway conditions in adjacent lanes. While there is close lateral proximity between vehicles during overtaking maneuvers (visible in frames t=5/6 and t=7-9), the vehicles maintain their trajectories without impact or collision. No signs of sudden braking, debris, or vehicle instability are observed.",0,62314.7,634.7,61178.1,541,4169,68.1
237,000121,crash,crash,0.95,"A large white bus enters from the right side of the intersection and turns left across the ego vehicle's path, cutting it off abruptly. The camera car collides with the front/side corner of the bus as seen in frames t=7/9 through t=9/9 where the view is obstructed by the other vehicle.",1,33604.9,644.1,32535.0,541,2235,68.7
238,001372,no_crash,no_crash,0.95,"The sequence displays a vehicle navigating through heavy urban traffic conditions (rush hour). Brake lights are illuminated on multiple vehicles ahead and to the sides, indicating slow-moving or stopped traffic flow typical of congestion. There is no evidence of sudden impact, collision damage, debris, airbag deployment, or erratic movement between frames that would indicate an accident.",1,83390.2,643.4,82314.2,541,5595,68.0
239,000916,no_crash,no_crash,0.98,"The sequence shows a consistent view of congested traffic with vehicles maintaining their lanes and relative positions throughout the frames. There is no evidence of sudden impact, erratic movement, airbag deployment, or vehicle departure from the roadway.",1,13402.9,607.4,12249.8,541,849,69.3
240,000136,no_crash,no_crash,0.95,"The sequence depicts a vehicle approaching an intersection at night while stationary or moving slowly behind other traffic under red lights (t=1 to t=8). Brake lights are visible in the distance, indicating normal queueing behavior. In the final frame (t=9), the overhead traffic signals change from red to green/cyan, which is consistent with a standard signal cycle transition rather than an accident event. No impact, debris, or erratic vehicle movement is observed.",1,39702.5,584.8,38702.9,541,2666,68.9
241,000177,crash,ERROR,0,,0,121706.9,630.1,120583.2,541,8096,67.1
242,001037,no_crash,no_crash,0.98,"The vehicle smoothly executes a right-hand turn into a driveway or side road. Throughout the sequence (t=1/9 to t=9/9), there are no signs of sudden impact, erratic steering, abrupt braking, or collision with other vehicles. The surrounding traffic and environment remain stable.",1,15521.5,587.7,14347.4,541,994,69.3
243,001065,no_crash,no_crash,0.95,"Analysis of the frame sequence shows consistent vehicle spacing and lane positioning throughout all timestamps (t=1/9 to t=9/9). The brake lights fluctuate in intensity due to traffic stop-and-go behavior typical of urban congestion at night, but there is no evidence of sudden impact, lateral movement indicating a sideswipe, or erratic braking associated with an accident. Vehicles remain stationary or moving slowly within their respective lanes without collision.",1,19821.0,632.7,18751.5,541,1294,69.0
244,001796,no_crash,no_crash,0.95,"The sequence shows a vehicle driving down a wet street at night, passing commercial establishments (McDonald's, Mr. Pizza). A dark SUV is visible on the right side in later frames (t=7-9), appearing to be parked or stopped near the curb/parking area of 'Mr. Pizza'. The camera vehicle passes this SUV safely without impact. There are no signs of sudden deceleration, debris, smoke, airbag deployment, or erratic movement indicative of a collision.",1,114701.9,589.5,113593.1,541,7623,67.1
245,000892,crash,ERROR,0,,0,120581.3,557.0,119508.8,541,8096,67.7
246,000754,crash,ERROR,0,,0,121385.5,577.1,120294.7,541,8096,67.3
247,002126,no_crash,ERROR,0,,0,121738.7,608.0,120641.7,541,8096,67.1
248,001244,crash,ERROR,0,,0,121690.1,628.3,120504.7,541,8096,67.2
249,001162,crash,crash,0.95,"The sequence shows normal traffic flow until t=6/9, where vehicles emerge from a side street on the right near a parked white box truck. By t=7/9, two vehicles (a blue sedan and a dark SUV) are seen entangled and damaged in that location, indicating a collision occurred between frames 5 and 7.",1,41962.0,608.3,40834.5,541,2795,68.4
250,001246,crash,ERROR,0,,0,122125.8,538.6,121018.7,541,8096,66.9
251,000377,no_crash,no_crash,0.95,"The sequence shows normal driving progression through an urban environment with construction barriers on the right side (frames t=1 to t=3). Traffic density increases as other vehicles appear in adjacent lanes and merging traffic is observed (t=4 to t=6), but there are no signs of sudden impact, vehicle departure from roadway, debris, or erratic movement indicative of a collision. The sequence concludes with the camera vehicle clearing the area.",1,40098.4,548.7,38956.8,541,2677,68.7
252,001054,no_crash,no_crash,0.98,"The vehicle is following another car along a wet, curving road in rainy conditions. Throughout the sequence (t=1/9 to t=9/9), there are no signs of sudden braking, collision, or erratic movement. The wipers operate normally to clear rain from the windshield, and both vehicles maintain their lanes without incident.",1,14289.6,568.8,13263.6,541,924,69.7
253,000973,crash,crash,0.95,"The grey sedan turns left across the path of the cyclist. In frames t=8/9 and t=9/9, the cyclist's front wheel makes contact with the rear bumper of the turning vehicle, causing a collision.",1,20236.6,546.3,19192.0,541,1329,69.2
254,001103,crash,ERROR,0,,0,121375.4,563.5,120345.4,541,8096,67.3
255,002549,no_crash,crash,0.9,"Large debris/object observed sliding across the right lane in frames t=5 and t=6, indicating an impact event nearby that displaced roadway infrastructure or cargo into the vehicle's path.",0,93335.7,599.3,92232.6,541,6250,67.8
256,000979,no_crash,crash,0.92,"The sequence shows a progression towards an intersection in rainy conditions. In later frames (t=8/9 and t=9/9), flashing blue and red emergency lights are visible on the wet pavement ahead, indicating police or emergency vehicles responding to an incident. The traffic appears stopped or significantly slowed around this scene, consistent with the aftermath of a collision.",0,51936.3,544.8,50920.2,541,3473,68.2
257,002771,no_crash,no_crash,0.95,"Analysis of the frame sequence shows normal urban traffic flow at an intersection with multiple cyclists navigating crosswalks and lanes. There are no signs of sudden impact, vehicle collisions, debris on the road, or erratic braking maneuvers between frames t=1/9 through t=9/9.",1,35303.0,548.9,34202.6,541,2353,68.8
258,001869,no_crash,no_crash,0.98,"The sequence shows smooth, continuous forward motion of the ego-vehicle and surrounding traffic (blue sedan, red SUV) down a city street. There are no signs of impact, sudden stops, debris, or erratic vehicle behavior; all vehicles maintain their lanes and relative positions consistently throughout the frames.",1,55792.9,540.0,54774.3,541,3748,68.4
259,001098,crash,no_crash,0.95,"The sequence shows an aggressive cut-in maneuver by a dark SUV from the left lane into the ego vehicle's path (visible at t=2/9), causing sudden braking and slowing of traffic ahead (bright brake lights in subsequent frames). However, no physical impact or collision between vehicles is observed. The traffic continues to flow slowly towards an intersection with green lights in later frames without visible debris, smoke, or damage indicative of a crash.",0,119980.1,548.9,118958.5,541,7984,67.1
260,002568,no_crash,no_crash,0.95,"The sequence shows vehicles stationary in traffic with illuminated brake lights for the majority of the frames (t=1/9 to t-6/9), indicating a stop at an intersection or heavy congestion. The relative positions between the ego vehicle and the car ahead remain stable without sudden impact vectors. In later frames, the brake intensity decreases as if preparing to move when the traffic signal turns green (visible in distance). No debris, broken glass, or erratic swerving is observed.",1,32973.4,557.8,31932.2,541,2195,68.7
261,000856,crash,crash,0.95,The sequence shows a collision occurring between two vehicles at an intersection/merge area on the right side of the road (visible in frame t=-1). Subsequent frames display debris scattered across the roadway and damaged vehicles stopped at abnormal angles.,1,84654.5,610.9,83540.5,541,5645,67.6
262,002769,no_crash,no_crash,0.95,"The sequence displays continuous forward motion through a wet urban intersection without any signs of collision. There is no sudden deceleration, erratic steering, debris on the road, or impact between vehicles observed across the frames.",1,24061.0,579.1,22987.5,541,1583,68.9
263,000661,no_crash,no_crash,0.95,"The sequence shows a vehicle approaching and passing an intersection at night with traffic signals visible overhead (red light in t=6/9). The road markings remain consistent, the vehicle stays within its lane between yellow lines, and there is no evidence of impact, debris, or erratic movement suggesting a collision. The change in lighting suggests passing under gantries or streetlights rather than an accident.",1,46991.1,620.1,45944.1,541,3146,68.5
264,001299,no_crash,no_crash,0.98,"The sequence shows a red SUV crossing an intersection from left to right smoothly across frames t=1/9 and t=2/9 without any signs of impact or erratic movement. By frame t=3/9, the vehicle has cleared the immediate view area (likely turning or exiting), and subsequent frames show normal traffic flow with no debris, broken glass, or sudden stops indicative of a collision.",1,25244.5,551.2,24160.5,541,1670,69.1
265,002118,no_crash,ERROR,0,,0,121494.8,615.1,120418.1,541,8096,67.2
266,001048,no_crash,ERROR,0,,0,122121.0,572.7,120993.9,541,8096,66.9
267,001128,no_crash,no_crash,0.98,"The vehicle maintains a consistent lane position with brake lights illuminated throughout the sequence (t=1/9 to t=9/9). There is no evidence of sudden impact, erratic movement, loss of control, or debris. The surrounding traffic remains stable and in expected positions relative to the ego-vehicle.",1,16834.9,550.2,15805.9,541,1088,68.8
268,001264,crash,ERROR,0,,0,121807.9,560.0,120748.6,541,8096,67.0
269,001140,crash,ERROR,0,,0,121455.6,579.3,120391.9,541,8096,67.2
270,001516,no_crash,ERROR,0,,0,121743.7,541.9,120697.7,541,8096,67.1
271,001316,crash,no_crash,0.98,"The sequence shows a motorcycle riding ahead and various vehicles merging from side roads or parking lots into the main traffic flow near a dealership area. Traffic moves smoothly with consistent speeds (approx 21 km/h) and no signs of collision, sudden braking, debris, or vehicle damage are observed in any frame.",0,28340.9,606.8,27243.1,541,1875,68.8
272,002319,no_crash,no_crash,0.95,"The sequence shows continuous forward motion on a highway at night. An illuminated sign passes overhead in the first two frames. Subsequent frames show steady traffic flow with visible red taillights ahead and consistent lane positioning. There is no evidence of sudden deceleration, erratic steering, collision debris, or vehicle departure from the roadway.",1,22432.2,580.6,21423.4,541,1477,68.9
273,001241,no_crash,no_crash,0.95,"The sequence shows a vehicle driving through an intersection at night. The car approaches crosswalks marked with 'SCHOOL' signage earlier in the clip and proceeds to stop as red traffic signals become visible in frames t=7/8/9. There is no evidence of collision, erratic movement, or debris.",1,25607.6,580.4,24586.4,541,1700,69.1
274,000415,no_crash,no_crash,0.95,"The vehicle maintains a steady trajectory behind the lead SUV throughout all frames (t=1/9 to t=9/9). There are no signs of sudden braking, erratic steering, impact, or debris on the road. Traffic flow remains consistent and stable.",1,22187.9,551.0,21159.0,541,1458,68.9
275,000791,crash,crash,0.95,"In the later frames of the sequence (t=7/9 through t=9/9), a dark sedan is seen stopped at an angle near the curb and sidewalk next to a red brick building. By frame t=9/9, figures are visible lying on the ground adjacent to the vehicle's front bumper area, indicating that an accident involving pedestrians or occupants has occurred.",1,59520.8,611.3,58464.8,541,3997,68.4
276,002322,no_crash,ERROR,0,,0,122074.8,635.4,120959.4,541,8096,66.9
277,000861,crash,crash,0.95,"The sequence shows normal driving until t=6/9 where intense bright lights (headlights) suddenly appear extremely close to the camera on the right side, indicating a collision with an intruding vehicle or head-on impact as another car merges aggressively into the lane. Frames 7-9 show significant glare and visual distortion consistent with direct light exposure from headlights following impact.",1,46730.4,627.2,45639.4,541,3110,68.1
278,001380,no_crash,ERROR,0,,0,121949.7,551.5,120885.6,541,8096,67.0
279,001874,no_crash,no_crash,0.95,"The sequence shows a vehicle driving in congested traffic behind other cars (a VW wagon and a black SUV). The brake lights of the vehicles ahead are illuminated from t=4/9 onwards, indicating stopped or slow-moving traffic. There is no evidence of sudden impact, erratic movement, airbag deployment, or debris throughout the frames.",1,30000.9,546.1,28922.2,541,1996,69.0
280,000831,no_crash,ERROR,0,,0,121950.9,562.5,120873.2,541,8096,67.0
281,000050,no_crash,no_crash,0.95,"The sequence shows a dashcam view of a vehicle driving through a residential neighborhood. While there is maneuvering traffic (a dark SUV pulling out or turning near the curb), there are no signs of impact such as sudden stops, debris, airbag deployment, or visible damage to vehicles between frames t=1 and t=9.",1,122016.7,596.8,120901.3,541,8080,66.8
282,000122,no_crash,no_crash,0.95,"The sequence shows a vehicle approaching and stopping at an intersection with no signs of impact, collision, or erratic movement throughout the frames.",1,7388.6,556.2,6286.4,541,438,69.7
283,001051,crash,crash,0.95,"The vehicle is observed driving on a paved road in the initial frames but abruptly veers off onto an unpaved dirt/gravel surface starting around frame t=6/9, indicating a run-off-road incident or loss of control.",1,15869.9,570.6,14884.0,541,1030,69.2
284,000427,no_crash,ERROR,0,,0,121869.7,565.6,120742.2,541,8096,67.1
285,000335,crash,ERROR,0,,0,121929.5,567.9,120843.3,541,8096,67.0
286,002882,no_crash,ERROR,0,,0,122091.2,581.0,120976.1,541,8096,66.9
287,000207,no_crash,ERROR,0,,0,122019.1,610.8,120833.8,541,8096,67.0
288,001442,crash,ERROR,0,,0,122075.6,546.6,121064.1,541,8096,66.9
289,001278,crash,crash,0.95,"The sequence depicts a collision event. Frames t=1/3 show normal driving on a wet road approaching traffic ahead. In frames t=4/5, the vehicle approaches a dark van directly in front which appears to be slowing or stopped (brake lights visible). Frame t=6 shows an abrupt obstruction and impact with that vehicle or another object as the view is blocked by its bodywork. Frames t=7-9 show violent interior shaking, debris flying inside the cabin consistent with airbag deployment, confirming a crash.",1,89127.1,586.7,87949.0,541,5922,67.3
290,000263,crash,no_crash,0.95,"The sequence shows a vehicle driving through normal traffic conditions towards an intersection or roundabout exit. The relative positions of the vehicles ahead (dark SUV and white pickup) change gradually consistent with slow-speed urban driving or stop-and-go flow. There is no evidence of sudden impact, debris scattering, airbag deployment, or abrupt stopping that would indicate a collision.",0,38202.3,608.8,37102.3,541,2564,69.1
291,001474,no_crash,no_crash,0.98,"The sequence shows a vehicle driving steadily through city streets with parked cars on both sides and light moving traffic. The camera movement is smooth and consistent throughout the frames (t=1/9 to t=9/9), indicating no sudden braking or impact. There are no signs of collision, debris, airbag deployment, or erratic vehicle behavior.",1,92231.7,606.5,91128.5,541,6175,67.8
292,001571,no_crash,no_crash,0.98,"The sequence shows a vehicle driving through an intersection at night under green traffic lights and subsequently slowing down/stopping in traffic (indicated by brake lights). There is no evidence of sudden impact, collision, erratic movement, or debris consistent with a crash.",1,43136.1,550.9,42022.3,541,2887,68.7
293,001455,no_crash,ERROR,0,,0,121861.2,557.4,120847.1,541,8096,67.0
294,001445,crash,ERROR,0,,0,121938.7,515.2,120914.2,541,8096,67.0
295,002756,no_crash,ERROR,0,,0,121976.7,604.4,120820.6,541,8096,67.0
296,000702,crash,ERROR,0,,0,122060.9,543.6,121010.4,541,8096,66.9
297,002125,no_crash,no_crash,0.95,"The sequence shows a vehicle driving in heavy nighttime traffic approaching other cars with brake lights illuminated. There is no sudden impact, collision, debris, or erratic movement observed; the vehicles maintain consistent spacing and braking patterns typical of congestion.",1,12893.1,613.3,11729.5,541,810,69.1
298,000595,no_crash,ERROR,0,,0,122306.2,594.2,121203.0,541,8096,66.8
299,001061,no_crash,no_crash,0.98,"The sequence shows normal traffic flow in an urban environment with snow on the sides of the road. The camera vehicle follows a line of cars (t=1/2), approaches an intersection marked by stop signs and crosswalks (t=3-5), and proceeds through/clearly past it into open lanes (t=6-9). There are no visible impacts, debris, erratic movements, or damage to vehicles. The traffic appears orderly throughout the clip.",1,49508.8,542.4,48363.4,541,3300,68.2
300,000201,no_crash,ERROR,0,,0,121985.9,570.2,120962.8,541,8096,66.9
301,000425,crash,ERROR,0,,0,120831.9,549.3,119748.3,541,8096,67.6
302,001160,crash,no_crash,0.98,"The vehicle maintains a steady trajectory down a multi-lane road with consistent speed and lane position throughout the sequence. No sudden deceleration, swerving, impact debris, or erratic movement of surrounding traffic is observed.",0,25956.4,551.7,24845.0,541,1709,68.8
303,000419,crash,crash,0.95,"The sequence shows normal driving initially, but by frame t=7/9 and continuing to t=9/9, the red/orange vehicle on the right has stopped abruptly next to scattered debris (bicycle parts) and a person lying on the road surface, indicating an accident involving a cyclist.",1,23935.4,628.4,22911.2,541,1584,69.1
304,001330,crash,crash,0.92,"A silver SUV crosses the intersection from right to left between frames t=3/9 and t=4/9, entering directly into the path of the ego vehicle. This leads to a sudden impact or near-miss event, evidenced by the abrupt obscuration of the view with red lights (likely brake lights through broken glass) and chaotic motion blur in frames t=5/9 onwards.",1,35244.7,544.7,34215.6,541,2358,68.9
305,000330,crash,ERROR,0,,0,121668.3,539.9,120652.1,541,8096,67.1
306,000677,crash,ERROR,0,,0,121558.1,545.6,120522.5,541,8096,67.2
307,000149,no_crash,no_crash,0.95,"The sequence shows a vehicle driving at night in heavy rain approaching an exit ramp (Exit 24). Traffic ahead is slowing down with brake lights illuminated, which is consistent with normal traffic flow near an interchange or congestion. There are no signs of sudden impact, loss of control, debris, or vehicles leaving the roadway.",1,23793.5,553.0,22760.0,541,1575,69.2
308,002617,no_crash,no_crash,0.95,"The video sequence shows a vehicle navigating through dense traffic at night during heavy rainfall. The frames depict slow-moving or stopped vehicles with consistent spacing and stable positions relative to one another throughout the timeline. There are no signs of sudden impact, erratic swerving, airbag deployment, or debris on the road that would indicate an accident.",1,28909.6,579.2,27824.3,541,1913,68.8
309,000565,no_crash,no_crash,0.95,"Analysis of the video sequence reveals a scene of heavy urban traffic with multiple vehicles (taxis, sedans, trucks) in close proximity but maintaining lane discipline. There is no evidence of sudden impact, vehicle deformation, debris on the road, or erratic movement indicative of an accident. The relative positions of the dark sedan and yellow taxi remain consistent across frames, suggesting slow-moving stop-and-go traffic rather than a collision.",1,69441.2,595.8,68266.4,541,4695,68.8
310,001835,no_crash,no_crash,0.95,"The sequence shows a vehicle driving through residential traffic at night during rain/snow conditions. From t=4/9 onwards, brake lights are visible on vehicles ahead (a white sedan and a silver pickup truck), indicating stopped or slow-moving queues of traffic. The camera movement is smooth with no signs of sudden impact, erratic steering, debris, or airbag deployment. The progression depicts normal driving behavior in congested conditions.",1,105088.6,531.1,104061.8,541,7002,67.3
311,000321,crash,ERROR,0,,0,121817.6,569.0,120706.0,541,8096,67.1
312,000252,no_crash,no_crash,0.95,"The sequence displays a static night-time driving scene with no sudden changes in vehicle position or speed. The relative positions of street lights and other vehicles remain consistent across all frames (t=1/9 to t=9/9), indicating steady traffic flow without impact, erratic movement, or debris.",1,14921.1,621.3,13822.0,541,959,69.4
313,000620,crash,ERROR,0,,0,121771.9,624.4,120695.6,541,8096,67.1
314,001268,no_crash,ERROR,0,,0,122132.4,580.0,121087.7,541,8096,66.9
315,001370,crash,ERROR,0,,0,122101.8,553.1,120919.0,541,8096,67.0
316,000102,crash,ERROR,0,,0,121918.4,597.8,120802.1,541,8096,67.0
317,001205,no_crash,ERROR,0,,0,122105.2,546.5,121076.1,541,8096,66.9
318,000603,crash,crash,0.85,"The sequence shows normal driving conditions initially. However, in frame t=8/9, a figure is observed tumbling and falling off-road into the vegetation on the right side of the road. This sudden appearance of a person crashing or being thrown from the roadway indicates an accident involving loss of control or impact with roadside obstacles.",1,45186.1,578.2,44079.2,541,3014,68.4
319,001739,no_crash,no_crash,0.95,"The vehicle approaches an intersection and comes to a stop behind other traffic at red lights. Throughout the sequence (t=1/9 to t=9/9), there is no evidence of sudden impact, erratic movement, debris, or vehicles leaving their lanes consistent with a crash event.",1,15877.4,619.8,14733.7,541,1020,69.2
320,001390,crash,no_crash,0.98,"The sequence shows a vehicle driving through an urban intersection on wet roads during rainy weather. Traffic flows steadily with no sudden impacts, collisions, or erratic movements observed between frames. The vehicles maintain their lanes and spacing appropriately for the conditions.",0,66600.0,666.5,65481.1,541,4452,68.0
321,000669,no_crash,ERROR,0,,0,121580.3,642.3,120472.2,541,8096,67.2
322,001820,no_crash,no_crash,0.98,"The sequence shows normal driving conditions at night on an elevated roadway or bridge. The camera vehicle maintains its lane and passes a black SUV in the adjacent right lane (or follows it), separated by clear white dashed lines throughout the clip. There is no evidence of collision, erratic braking, swerving, or debris.",1,44010.4,601.5,42842.5,541,2941,68.6
323,000502,no_crash,no_crash,0.98,"The sequence shows a vehicle maintaining steady forward motion in traffic at night. There is no evidence of sudden braking, swerving, impact with another object, or debris appearing on the road. The relative position to surrounding lights and vehicles remains consistent throughout the clip.",1,16042.0,550.7,15021.7,541,1036,69.0
324,001792,no_crash,ERROR,0,,0,122202.6,622.8,121033.6,541,8096,66.9
325,001075,crash,no_crash,0.95,"The video frames show a vehicle driving through a residential area with narrow roads and parked vehicles/trams nearby. The camera car maintains its lane behind another sedan which brakes gradually at an intersection or due to traffic congestion (visible brake lights in t=3/6). There is no sudden impact, debris on the road, airbag deployment, or erratic movement indicative of a crash. The large yellow vehicle seen in frames 1-2 appears to be passing parallel or turning off-screen without collision.",0,102967.1,637.8,101817.4,541,6871,67.5
326,002689,no_crash,ERROR,0,,0,122000.3,552.0,120946.5,541,8096,66.9
327,000917,no_crash,no_crash,0.95,"The sequence shows a vehicle driving through wet urban streets with snow on curbs (winter conditions). Traffic is congested ahead of the camera car, indicated by multiple brake lights in frames t=4/9 to t=6/9 and t=7/9 to t=9/9. The vehicles are braking gradually for an intersection or slow-moving traffic rather than stopping abruptly due to impact. A large semi-truck is visible in the initial frames (t=1-3) but appears to be passed safely without incident, as it disappears from view by frame t=4. There is no evidence of collision, debris, airbag deployment, or erratic vehicle movement.",1,89952.2,552.2,88909.9,541,6012,67.6
328,000941,crash,ERROR,0,,0,122047.2,610.7,120939.7,541,8096,66.9
329,000963,crash,ERROR,0,,0,121905.3,564.0,120806.3,541,8096,67.0
330,001290,no_crash,no_crash,0.95,"The vehicle drives smoothly across the bridge structure, transitioning from the concrete approach to the steel truss span. The camera captures passing under suspension cables and alongside structural towers without any sudden stops, collisions with infrastructure (like the yellow barrels), or erratic movements indicative of an accident.",1,17459.4,626.8,16284.8,541,1123,69.0
331,002680,no_crash,ERROR,0,,0,122188.8,548.8,121188.8,541,8096,66.8
332,000221,crash,ERROR,0,,0,121696.2,517.3,120662.2,541,8096,67.1
333,001900,no_crash,no_crash,0.98,"The vehicle approaches an intersection and proceeds smoothly through the junction towards a small structure at the end of the cross street. There is no evidence of sudden braking, impact, debris on the road, or erratic movement indicative of a collision.",1,14184.7,608.4,13095.6,541,910,69.5
334,000896,crash,ERROR,0,,0,121982.9,546.7,120937.5,541,8096,66.9
335,000416,crash,crash,0.92,"Between frames t=4/9 and t=5/9, a white vehicle (Kia Soul) appears suddenly in the immediate front-left vicinity of the ego-vehicle, indicating it merged aggressively from a side street or left turn lane. The abrupt proximity to the camera lens suggests an impact or cut-off collision event occurred during this merge.",1,93413.9,612.9,92310.2,541,6230,67.5
336,000914,crash,ERROR,0,,0,121535.3,643.7,120402.3,541,8096,67.2
337,002801,no_crash,no_crash,0.95,"The sequence depicts normal driving behavior in heavy traffic within a tunnel. The ego-vehicle approaches and gradually slows down behind another stationary or slow-moving sedan (indicated by constant brake lights). There is no sudden impact, vehicle deformation, airbag deployment, or erratic movement observed; the gap between vehicles closes smoothly as part of stop-and-go traffic flow.",1,22410.4,516.2,21358.8,541,1475,69.1
