indice,video_id,label_real,prediccion,confianza,descripcion,correcto,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
417,001061,crash,no_crash,0.95,"No definitive collision observed between vehicles; frames show gradual movement with occasional proximity but lack signs of impact, abrupt stops, or debris indicative of a crash.",0,34276.1,302.2,33486.5,513,508,15.2
418,001135,crash,no_crash,0.65,Signs suggest external disruption causing driver reactions but no definitive collision points observed.,0,24995.4,306.8,24280.9,513,371,15.3
419,001190,crash,crash,0.95,"Two white SUVs that were previously separated by a lane suddenly appear extremely close together in t=8-10 frames, indicating an unexpected collision event.",1,24564.5,353.4,23824.6,513,336,14.1
420,000956,no_crash,no_crash,0.95,"Vehicles approach each other gradually, maintaining increasing proximity but no collision occurs within the frame sequence (t=1 to t=9). No abrupt stops, erratic movements, or visible damage/debris detected.",1,47127.8,335.1,46251.6,513,649,14.0
421,000586,crash,no_crash,0.98,"No sudden impacts, collisions, airbag deployments, debris visible; vehicles maintain consistent speed and lane position across all frames.",0,23268.1,286.0,22602.5,513,352,15.6
422,000424,no_crash,no_crash,0.95,"Vehicles exhibit gradual deceleration under consistent brake light activation across frames (t=3 to t=7), indicating controlled stops at traffic signals rather than abrupt collision dynamics.",1,25242.8,266.1,24539.4,513,370,15.1
423,001276,no_crash,crash,0.95,Head-on collision occurred at t=4 with subsequent vehicle deformation and debris visible in later frames.,0,21995.4,273.9,21323.1,513,318,14.9
424,001433,crash,no_crash,0.95,"Two vehicles approach each other head-on but maintain consistent speeds and distances, eventually moving past obstacles (e.g., parked truck) without visible damage or abrupt movements.",0,32255.6,348.2,31439.8,513,458,14.6
425,000695,crash,crash,0.95,"A vehicle stopped abruptly in front of another moving car at t=4 suggests a rear-end collision, confirmed by both cars being stationary afterward with visible damage/debris.",1,21144.0,328.6,20456.2,513,304,14.9
426,001447,crash,crash,0.95,"The truck exhibits sudden lateral movement (drifting left) starting at t=4, followed by a gradual closing distance with the car to its right until they make contact in frames t=7-8. This indicates an abrupt collision event consistent with rear-end impact physics.",1,26188.9,345.9,25477.0,513,382,15.0
427,002948,no_crash,crash,0.95,"Two vehicles (yellow cabs) collide directly at an intersection when traffic lights turn green, indicating a sudden impact between opposing lanes.",0,26571.6,263.6,25922.6,513,390,15.0
428,002973,no_crash,no_crash,0.95,Vehicles approach head-on but maintain safe distances without collision; no abrupt stops or erratic movements observed.,1,72361.2,332.3,71321.9,513,1039,14.6
429,000768,crash,no_crash,0.98,"No signs of collision, erratic movement or damage observed across all frames.",0,18199.7,253.9,17569.2,513,264,15.0
430,001053,no_crash,crash,0.92,Abrupt deceleration of two closely spaced vans followed by visible debris (broken glass) indicates a rear-end collision between t=5-7.,0,19710.6,312.8,19066.0,513,283,14.8
431,001418,no_crash,crash,0.95,"Abrupt deceleration of both vehicles with brake lights visible, followed by sudden impact between the front ends resulting in deformation and debris.",0,31500.7,294.3,30781.7,513,455,14.8
432,000667,crash,no_crash,0.95,"The red car reverses abruptly at t=7, but no visible damage or debris is observed in subsequent frames where it re-enters traffic (t=8 onwards). Other vehicles maintain normal trajectories without abrupt stops/erratic movements.",0,29694.0,246.7,28952.0,513,420,14.5
433,002804,no_crash,crash,0.95,"Head-on collision between two vehicles at t=3-4, evidenced by sudden overlap and impact forces causing debris/damage visible in subsequent frames (t=6+). Both drivers exhibited abrupt braking/erratic movements prior to contact under adverse weather conditions.",0,30261.0,264.8,29570.5,513,434,14.7
434,000573,crash,no_crash,0.95,"No sudden impact, erratic movement, debris, airbag deployment or broken glass observed across frames t=1 to t=9.",0,32464.4,268.0,31686.0,513,446,14.1
435,001067,crash,crash,0.95,"A sudden reduction in distance between vehicles (t+0.9) followed by visible debris scattered across both lanes at t+2.9 suggests a collision occurred, likely involving one or more vehicles leaving their lane and impacting another vehicle.",1,32719.2,297.2,31981.8,513,455,14.2
436,000814,crash,crash,0.85,"Abrupt stops by both vehicles at t=4 and t=5, followed by visible debris (broken glass) between them in later frames indicates a collision occurred.",1,27774.4,256.3,27112.6,513,410,15.1
437,000390,crash,crash,0.95,"Abrupt deceleration of both vehicles ahead (t=4-6) followed by brake light activation suggests a sudden collision or emergency stop between them, likely causing the CV to slow down sharply.",1,144984.8,333.8,143263.6,513,2053,14.3
438,000286,no_crash,crash,0.95,Abrupt appearance of a white truck in merging zone (t=8) suggests sudden collision or aggressive maneuver preceding frame capture.,0,27964.1,348.1,27193.0,513,411,15.1
439,000733,no_crash,no_crash,0.95,No sudden impact or collision observed; vehicles maintain expected trajectories through intersections with traffic signals changing appropriately.,1,16920.8,298.2,16317.6,513,239,14.6
440,000381,no_crash,crash,0.9,"Frames t=5-7 show two cars overlapping significantly at their front/rear ends with no prior skidding or road departure signs; this indicates sudden head-on collision between vehicles, consistent with abrupt impact and deformation.",0,66918.6,256.6,65883.1,513,956,14.5
441,000847,crash,no_crash,0.85,"No abrupt stops, collisions, debris, or erratic movements observed across frames; vehicles maintain normal traffic flow through intersection.",0,27860.5,330.9,27137.7,513,402,14.8
442,001072,no_crash,no_crash,0.95,"Both vehicles approach head-on with brake lights on, suggesting a safe stop at an intersection (e.g., red light/stop sign). No abrupt movements, collisions, or damage are observed across frames.",1,205507.7,339.3,203403.0,513,2856,14.0
443,000460,crash,crash,0.95,"Abrupt impact between vehicles (red car and dashcam vehicle) with visible debris/damage, sudden stop/erratic movement.",1,18184.3,309.1,17515.9,513,270,15.4
444,001166,crash,no_crash,0.95,"Vehicles approach each other closely but do not collide; no visible impact, debris or erratic movement indicative of a crash.",0,30372.4,340.2,29585.7,513,429,14.5
445,001464,crash,crash,0.95,"Head-on collision detected at t=8 (+6s) between two vehicles traveling towards each other, resulting in abrupt stop and visible damage/debris.",1,19282.0,326.6,18636.3,513,275,14.8
446,000329,crash,crash,0.75,"Debris (broken glass) appears suddenly at t=6, indicating prior impact; vehicles exhibit erratic spacing and braking patterns suggesting disruption from an unseen crash.",1,29677.2,324.8,28927.9,513,448,15.5
447,001309,crash,crash,0.95,"A vehicle loses control at t=+3s and collides head-on with another moving car, causing both cars to stop abruptly (t=+6-7). Debris from broken glass is visible in later frames.",1,21823.7,317.3,21139.2,513,320,15.1
448,001546,no_crash,no_crash,0.85,"The white truck and the following vehicle maintain consistent forward motion with no abrupt stops, collisions, or erratic movements observed across frames t=1 to +9. While proximity increases over time (indicating potential risk), there is no visible impact between vehicles in this sequence.",1,28932.6,337.3,28169.7,513,421,14.9
449,000248,no_crash,no_crash,0.95,"Vehicles remain stationary under red lights (t=1-3), then accelerate smoothly through the intersection without abrupt stops, collisions, or erratic movements observed in subsequent frames.",1,25162.5,312.9,24448.6,513,355,14.5
450,002980,no_crash,no_crash,0.95,"The frames show a car drifting sideways (t=3-4) without colliding with other vehicles, maintaining consistent spacing and no abrupt stops or debris visible.",1,26462.3,341.1,25657.5,513,378,14.7
451,001194,crash,crash,0.95,"Two vehicles collide violently at t=6, resulting in a rollover accident for both trucks involved.",1,22202.4,265.2,21497.6,513,329,15.3
452,001288,crash,crash,0.95,"Abrupt frontal impact at t=8, followed by vehicle departure from lane and debris presence in subsequent frames.",1,17587.5,323.8,16952.1,513,250,14.7
453,002445,no_crash,no_crash,0.95,Two vehicles approach each other at an intersection with traffic lights and come to a smooth stop without visible contact or abrupt movement between frames.,1,37621.5,330.5,36794.2,513,534,14.5
454,000627,crash,no_crash,0.95,"No collision observed; vehicles maintain consistent spacing and movement patterns without abrupt stops, impacts, or erratic behavior indicative of a crash.",0,26964.3,275.0,26231.1,513,384,14.6
455,001562,no_crash,no_crash,0.95,"No abrupt stops or collisions observed; vehicles maintain steady movement under streetlights with no visible debris, erratic behavior, or impact signs.",1,26582.5,343.9,25830.8,513,374,14.5
456,000001,no_crash,crash,0.95,"Head-on collision between two vehicles at an intersection, evidenced by sudden impact (t=2), deformation of front ends and visible damage/debris in later frames.",0,29610.0,256.0,28860.5,513,432,15.0
457,001083,crash,crash,0.95,"Multiple trucks exhibit sudden, erratic braking and close proximity to each other in successive frames (t=7-12), indicating a high-speed collision involving multiple vehicles.",1,25625.9,329.1,24915.9,513,355,14.2
458,000315,no_crash,crash,0.95,"Vehicle exhibits sudden, erratic lateral movements after exiting underpasses with abrupt stops and lane deviations inconsistent with normal driving patterns.",0,24981.7,332.4,24280.7,513,349,14.4
459,001090,crash,no_crash,0.95,Vehicles exhibit gradual deceleration and increased proximity without abrupt impacts or collisions observed across frames.,0,19773.2,289.1,19148.5,513,275,14.4
460,000266,crash,crash,0.95,"Sudden loss of vehicle control leading to spinning out across lanes, rollover event observed between t=6 and t=7 frames; debris scattered post-collision visible in later frames.",1,26281.0,340.9,25515.3,513,382,15.0
461,000776,no_crash,crash,0.85,"At t=9, a frontal impact occurs between two vehicles traveling in adjacent lanes on the right side of the road (t+7.9). Debris and potential damage are visible post-collision.",0,33659.7,348.4,32844.6,513,477,14.5
462,000442,crash,no_crash,0.75,"The white car exhibits erratic movement and leaves its lane, rolling over onto the grassy area but without visible signs of collision damage (e.g., broken glass) or other vehicles involved in later frames.",0,28020.7,343.3,27236.5,513,401,14.7
463,000934,crash,crash,0.85,"Frames t=+2 to +9 show a white van turning left into an intersection while another vehicle approaches head-on, followed by abrupt stops and debris visible in later frames (t=+16 onwards), indicating collision impact.",1,64988.3,291.0,64004.0,513,953,14.9
464,000807,crash,crash,1.0,"Sudden head-on impact between two vehicles at an intersection, with abrupt stop/erratic movement observed in the final frames preceding collision.",1,20505.4,353.4,19790.6,513,303,15.3
465,000338,no_crash,crash,0.95,"Two cars approach an intersection too closely, collide head-on at t=6s with visible damage and debris in subsequent frames.",0,25027.8,312.9,24300.9,513,359,14.8
466,001323,no_crash,ERROR,0,"<think>
Okay, let's take a look at these frames step by step to determine if there was an accident.

Starting with t=1 up to t=3: The scene shows several pedestrians crossing the street. There are cars stopped or moving slowly near crosswalks. Everything seems normal here—people walking safely and vehicles yielding appropriately.

At t=4, something changes slightly as a cyclist appears in frame 7-9 while still maintaining safe distances from other road users like buses and taxis passing by smoothly without any signs of collision damage visible yet.

Moving forward to frames where we see more pedestrians crossing streets again (t=5 onwards), there's no indication that anything unusual happened during their movement. They all seem to be following standard traffic rules, moving across intersections safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

Looking closely at frame t=6-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=7-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=8-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining safe distances from other road users like pedestrians crossing streets safely while vehicles wait for them or proceed cautiously around corners when necessary based on road markings and signals present in each shot.

In frame t=10-9: A cyclist is seen riding alongside buses/taxis without any signs of collision damage visible yet. The positioning suggests they're maintaining",0,299716.2,335.0,296962.0,513,4096,13.8
467,001077,crash,crash,0.95,"Head-on collision between two cars (red and white) resulting in visible damage to both hoods, deployment of airbags, debris scattering, and subsequent erratic movements before stabilizing.",1,25167.8,241.1,24442.6,513,378,15.5
468,002082,no_crash,no_crash,0.85,"No abrupt movements or impacts observed across frames; vehicles maintain consistent trajectories through the intersection without signs of collision, debris, or erratic behavior.",1,26182.7,345.9,25474.5,513,380,14.9
469,000576,no_crash,crash,0.95,"Two vehicles approach each other head-on, accelerating rapidly from a stopped position (t=1-4). By frame t=6 they are extremely close and overlapping in the same lane; by t=7 there is visible damage/debris on both cars indicating an impact occurred between frames 6 and 8.",0,31213.6,269.6,30475.4,513,450,14.8
470,000835,crash,crash,0.95,"Abrupt deceleration observed at t=8-10 with debris (broken glass) visible in front of the vehicle, indicating prior impact or collision.",1,24782.3,323.9,24090.3,513,350,14.5
471,001305,no_crash,crash,0.92,"Head-on collision between two vehicles approaching each other in opposite lanes (t=5-t=6). Abrupt deceleration and brake light activation precede the impact, followed by visible frontal damage to both cars at t=8 with debris scattered across the road.",0,32018.4,346.2,31197.3,513,452,14.5
472,000800,crash,crash,0.95,"Head-on vehicles collided abruptly between t+1.8s to t+2.3s, with overlapping frontal sections and debris visible post-impact (t+4.7s onward). No prior stopping signs observed.",1,30547.1,273.5,29815.1,513,438,14.7
473,000105,no_crash,crash,0.95,"Head-on collision between two vehicles at high speed, resulting in front-end deformation and one vehicle rolling over post-impact; debris (broken glass) visible after t=6.",0,24171.4,348.3,23422.2,513,340,14.5
474,001362,no_crash,no_crash,0.0,"No signs of abrupt stops, collisions, or erratic movements observed across frames t=1 to t=9.",1,139138.0,316.3,137523.9,513,1970,14.3
475,001076,crash,crash,0.85,"Abrupt simultaneous stops of vehicles in later frames suggest an impact event between two trucks at t=6-7 (frames labeled +4.8 to +9). No visible debris or rollover, but sudden cessation of motion indicates collision.",1,100870.6,325.3,99569.9,513,1444,14.5
476,000393,crash,crash,0.95,"Two vehicles (red car and black SUV) approach each other head-on with insufficient space between them, resulting in a direct collision at t=6 (+2s). Debris and broken glass are visible post-impact.",1,27607.2,347.9,26823.1,513,401,14.9
477,000740,no_crash,crash,0.95,"Abrupt collision with red vehicle at intersection, followed by rollover and debris scattering.",0,21070.7,281.2,20431.2,513,310,15.2
478,000409,crash,crash,95.2,Abrupt extreme proximity between two vehicles observed in frame +6.1 (t=+7.8) indicating sudden collision or very hard braking.,1,26895.8,271.8,26181.4,513,386,14.7
479,002632,no_crash,crash,0.95,"Two vehicles approach head-on at low light, decelerate abruptly until their paths overlap significantly in frames t=2-t=6 (indicating imminent collision). Subsequent frames show debris/damage on the road near vehicle trajectories and broken glass scattered around one car's path by frame 7-9. This progression suggests a frontal impact between vehicles occurred shortly after overlapping positions.",0,40908.2,277.5,40129.6,513,584,14.6
480,001853,no_crash,crash,0.92,"Sudden rear-end collision observed at t=4 as white truck's brake lights activate abruptly, followed by overlapping frames showing both vehicles moving together post-contact.",0,18433.2,348.3,17719.3,513,255,14.4
481,001628,no_crash,no_crash,0.95,"Vehicles exhibit typical stop-and-go behavior at an intersection under red lights, with no abrupt movements or collisions observed between frames.",1,60213.6,251.4,59280.9,513,869,14.7
482,001680,no_crash,no_crash,0.75,"The sequence shows vehicles approaching an intersection with no visible collision or abrupt impact between frames, though there is close proximity and potential risky maneuvering in later images.",1,33870.3,302.5,33111.7,513,486,14.7
483,001033,no_crash,crash,0.95,"The camera vehicle exhibits abrupt lateral motion (erratic steering) between t=7 and t=8, colliding with a white truck on its right side while approaching another black SUV in front.",0,21584.1,273.9,20929.9,513,317,15.1
484,002178,no_crash,crash,0.95,"Frames t=3 to t=6 show progressive front-end contact followed by overlapping positions, indicating an unavoidable collision with no visible braking response.",0,28899.0,337.8,28129.5,513,412,14.6
485,002595,no_crash,crash,0.95,"Abrupt change in vehicle positions at t=6 suggests sudden impact or collision, followed by vehicles stopping abruptly and remaining stationary.",0,31048.0,328.3,30248.5,513,453,15.0
