ruta,etiqueta,categoria_predicha,confianza,descripcion,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02166.jpg,none,none,1.0,"La imagen es de baja calidad y nocturna, lo que dificulta la detección de señales de fuego. No se pueden distinguir focos incandescentes o manchas brillantes de humo debido a la calidad de la fotografía.",1911.4,563.2,1215.4,1448,111,91.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02171.jpg,none,none,1.0,"La imagen es de baja calidad y nocturna, lo que dificulta la detección de señales de fuego. No se pueden distinguir focos incandescentes o puntos brillantes visibles, ni humo a distancia ni texturas grisáceas tenues que obscurezcan el fondo/horizonte. La imagen parece ser una fotografía de un paisaje natural durante el día, con nubes y vegetación en primer plano.",2455.5,582.1,1738.3,1448,159,91.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02190.jpg,none,none,1.0,"La imagen es de baja calidad y nocturna, lo que dificulta la detección de señales de fuego. No se pueden distinguir elementos como columnas de humo, llamas o distorsión térmica debido a la calidad de la fotografía. Además, no hay ninguna fuente de luz artificial estructurada que permita diferenciar el humo de las nubes. La imagen parece ser una fotografía de un paisaje natural durante el día, con una serie de vehículos en movimiento y algunas estructuras en la distancia. No se pueden identificar elementos relevantes para la detección de incendios.",2937.3,564.7,2237.7,1448,205,91.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02213.jpg,none,none,1.0,"La imagen es de baja calidad y nocturna, lo que dificulta la detección de señales de fuego. No se pueden distinguir focos incandescentes o manchas brillantes visibles debido a la calidad de la fotografía. Además, el entorno parece ser un área rural con vegetación y estructuras que no muestran ninguna señal de fuego. La imagen no proporciona suficiente información para realizar un análisis detallado.",2525.3,560.6,1827.2,1448,169,92.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02214.jpg,none,none,1.0,"La imagen es de baja calidad y nocturna, lo que dificulta la detección de señales de fuego. No se pueden distinguir focos incandescentes o puntos brillantes visibles, ni humo a distancia. La iluminación artificial es estructurada y no parece haber fuentes de fuego irregulares en el entorno. Además, la vegetación y las nubes son visibles y no muestran patrones anormales que indiquen un humo o focos de fuego. La imagen no proporciona información suficiente para realizar una evaluación precisa sobre la presencia de fuentes de fuego.",2954.6,574.6,2240.7,1448,207,92.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02215.jpg,none,none,0.0,"La imagen es de baja calidad y nocturna, lo que dificulta la detección de señales de fuego. No se pueden distinguir focos incandescentes o puntos brillantes visibles, ni humo a distancia. La iluminación artificial es estructurada y no parece haber fuentes de fuego irregulares. Además, la vegetación y el horizonte están obscurecidos por la niebla y la lluvia, lo que dificulta la identificación del humo o las llamas. La imagen no proporciona suficientes datos para realizar un análisis de incendios.",2851.9,545.2,2170.3,1448,202,93.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02219.jpg,none,none,1.0,"La imagen es de baja calidad y nocturna, lo que dificulta la detección de señales de fuego. No se pueden distinguir focos incandescentes o puntos brillantes visibles, ni humo a distancia ni texturas difuminadas y neblinosas. La iluminación artificial es estructurada y no hay ninguna fuente de luz que sugiere un punto caliente o una mancha brillante. No se puede determinar con certeza si hay algún otro tipo de incendio, pero la imagen no proporciona información suficiente para hacerlo.",2799.7,568.8,2087.1,1448,192,92.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02224.jpg,none,none,1.0,"La imagen es de baja calidad y nocturna, lo que dificulta la detección de señales de fuego. No se pueden distinguir focos incandescentes o puntos brillantes visibles, ni humo a distancia. La iluminación artificial es estructurada y no muestra patrones irregulares o anormales que indiquen la presencia de un foco de fuego. No se pueden identificar ninguna señal de fuego en esta imagen.",2496.6,578.2,1779.7,1448,164,92.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02231.jpg,none,none,1.0,"La imagen es de baja calidad y nocturna, lo que dificulta la detección de señales de fuego. No se pueden distinguir focos incandescentes o puntos brillantes visibles, ni humo a distancia ni texturas difuminadas y neblinosas. La imagen parece ser una fotografía de un paisaje nocturno con luz artificial y nubes, pero no hay evidencia clara de la presencia de un incendio.",2489.4,584.6,1762.7,1448,162,91.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02233.jpg,none,none,1.0,"La imagen es de baja calidad y nocturna, lo que dificulta la detección de señales de fuego. No se pueden distinguir focos incandescentes o puntos brillantes visibles, ni humo a distancia ni texturas difuminadas y neblinosas. La imagen parece ser una fotografía de una ciudad nocturna con iluminación artificial, pero no hay elementos que indiquen la presencia de un incendio.",2422.5,572.1,1709.3,1448,157,91.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02237.jpg,none,none,0.0,"La imagen es de baja calidad y nocturna, lo que dificulta la detección de señales de fuego. No se pueden distinguir focos incandescentes o puntos brillantes visibles, ni humo a distancia. La iluminación artificial es estructurada y no parece haber ningún indicio de un evento de incendio en la imagen.",2217.5,565.8,1509.4,1448,139,92.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02239.jpg,none,none,0.0,"La imagen es de baja calidad y nocturna, lo que dificulta la detección de señales de fuego. No se pueden distinguir focos incandescentes ni manchas brillantes visibles. La iluminación artificial es estructurada y no parece haber ningún punto caliente o humo en el entorno.",2089.1,552.2,1397.4,1448,129,92.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02257.jpg,none,none,1.0,No hay señales de fuego en la imagen proporcionada.,1407.1,584.2,679.8,1448,63,92.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02265.jpg,none,none,1.0,La imagen muestra una vista panorámica de un paisaje natural con vegetación y edificios en el fondo. No hay señales de fuego visibles en la imagen.,1667.1,575.3,950.6,1448,88,92.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02268.jpg,none,none,1.0,No hay señales de fuego en la imagen proporcionada.,1424.3,594.8,686.0,1448,63,91.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02269.jpg,none,none,1.0,No hay señales de fuego en la imagen proporcionada.,1424.8,593.9,687.3,1448,63,91.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02271.jpg,none,none,1.0,No hay señales de fuego en la imagen.,1375.4,595.5,633.8,1448,58,91.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02275.jpg,none,none,1.0,No hay señales de fuego en la imagen proporcionada.,1420.4,598.0,682.6,1448,63,92.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02289.jpg,none,none,1.0,No hay señales de fuego en la imagen proporcionada.,1401.7,572.8,679.7,1448,63,92.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02295.jpg,none,none,1.0,La imagen muestra una vista panorámica de un área urbanizada con vegetación y edificios. No hay señales claras de humo o focos incandescentes que indiquen la presencia de un incendio en el momento de toma de la fotografía.,1910.4,571.3,1193.2,1448,110,92.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02297.jpg,none,none,1.0,No hay señales de fuego en la imagen proporcionada.,1422.9,594.2,679.6,1448,63,92.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02299.jpg,none,none,1.0,No hay señales de fuego en la imagen proporcionada.,1409.4,579.9,683.7,1448,63,92.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02307.jpg,none,none,1.0,La imagen muestra una ciudad con un paisaje urbano y natural. No hay señales de fuego visibles en la fotografía.,1548.7,571.3,830.7,1448,77,92.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02311.jpg,none,none,1.0,No hay señales de fuego en la imagen proporcionada.,1402.6,574.6,680.4,1448,63,92.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02314.jpg,none,none,1.0,"La imagen es muy borrosa y de baja calidad, lo que dificulta la detección de señales de fuego. No se pueden distinguir elementos claros o estructurados que permitan identificar humo, llamas o focos incandescentes.",1937.9,570.1,1239.8,1448,113,91.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02317.jpg,none,none,1.0,No hay señales de fuego en la imagen proporcionada.,1441.5,588.2,679.5,1448,63,92.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02318.jpg,none,none,1.0,No hay señales de fuego en la imagen proporcionada.,1394.7,570.6,677.8,1448,63,93.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02324.jpg,none,none,1.0,"La imagen es de baja calidad y nocturna, lo que dificulta la detección de señales de fuego. No se pueden distinguir focos incandescentes o puntos brillantes visibles, ni humo a distancia ni texturas difuminadas y neblinosas. La imagen parece ser una fotografía de un entorno urbano con un cielo parcialmente nublado y algunas estructuras que podrían ser edificios o torres. No hay evidencia clara de la presencia de un incendio en esta imagen.",2689.5,580.3,1961.7,1448,181,92.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02326.jpg,none,none,1.0,"La imagen es de baja calidad y nocturna, lo que dificulta la detección de señales de fuego. No se pueden distinguir focos incandescentes o puntos brillantes visibles, ni humo a distancia ni texturas difuminadas y neblinosas. La imagen parece ser una fotografía de un entorno urbano con algunos elementos que podrían ser parte de la infraestructura eléctrica, pero no hay evidencia clara de un incendio en curso.",2602.9,589.6,1862.0,1448,172,92.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02333.jpg,none,none,0.0,"La imagen es de baja calidad y nocturna, lo que dificulta la detección de señales de fuego. No se pueden distinguir las fuentes de luz natural o artificial, ni los patrones de humo o focos de fuego. La iluminación parece ser artificial y no hay elementos que indiquen un evento de incendio en la imagen.",2228.4,578.7,1499.1,1448,137,91.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02357.jpg,none,none,1.0,La imagen muestra una escena de un paisaje natural con vegetación y un cielo parcialmente nublado. No hay señales claras de fuego en la imagen.,1686.5,569.7,967.2,1448,89,92.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02359.jpg,none,none,0.0,"La imagen es de baja calidad y nocturna, lo que dificulta la detección de señales de fuego. No se pueden distinguir focos incandescentes o puntos brillantes visibles, ni humo a distancia. La iluminación artificial es estructurada y no parece haber fuentes de fuego irregulares en el entorno. Además, la vegetación y los edificios son claros y no muestran ninguna señal de incendio. Por lo tanto, no se puede determinar con certeza si hay un incendio o no.",2759.8,599.7,2013.5,1448,185,91.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02362.jpg,none,none,1.0,No hay señales de fuego en la imagen proporcionada.,1432.9,598.8,680.3,1448,63,92.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02363.jpg,none,none,0.0,"La imagen es de baja calidad y nocturna, lo que dificulta la detección de señales de fuego. No se pueden distinguir elementos como columnas de humo, llamas o distorsión térmica debido a la calidad de la fotografía.",1959.8,594.1,1220.5,1448,112,91.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02373.jpg,none,none,1.0,"La imagen es de baja calidad y nocturna, lo que dificulta la detección de señales de fuego. No se pueden distinguir focos incandescentes o puntos brillantes visibles, ni humo a distancia. La iluminación artificial es estructurada y no parece haber fuentes de fuego irregulares en el entorno. Además, la vegetación y los edificios son claros y no hay ningún indicio de humo o focos incandescentes. Por lo tanto, no se pueden detectar señales de fuego en esta imagen.",2782.3,595.0,2036.2,1448,188,92.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02378.jpg,none,none,0.0,"La imagen es de baja calidad y nocturna, lo que dificulta la detección de señales de fuego. No se pueden distinguir focos incandescentes o puntos brillantes visibles, ni humo a distancia. La iluminación artificial es estructurada y no parece haber fuentes de fuego irregulares en el entorno. Además, la vegetación y los edificios son claros y no hay nubes visibles que puedan confundirse con humo. Por lo tanto, no se puede determinar si hay un incendio o no en esta imagen.",2775.7,579.9,2048.3,1448,189,92.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02380.jpg,none,none,1.0,"La imagen es muy borrosa y de baja calidad, lo que dificulta la detección de señales de fuego. No se pueden distinguir focos incandescentes o manchas brillantes visibles, ni humo a distancia. La iluminación artificial no está claramente identificable debido al estado de la imagen. Por lo tanto, no es posible determinar con certeza si hay un incendio en esta zona.",2378.4,573.6,1662.4,1448,153,92.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02382.jpg,none,none,1.0,"La imagen es de baja calidad y nocturna, lo que dificulta la detección de señales de fuego. No se pueden distinguir focos incandescentes o puntos brillantes visibles, ni humo a distancia. La iluminación artificial es estructurada y no parece haber fuentes de fuego irregulares en el entorno.",2218.8,589.1,1483.6,1448,135,91.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02387.jpg,none,none,1.0,No hay señales de fuego en la imagen proporcionada.,1419.4,592.5,687.8,1448,63,91.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02398.jpg,none,none,1.0,"La imagen es de baja calidad y nocturna, lo que dificulta la detección de señales de fuego. No se pueden distinguir focos incandescentes o puntos brillantes visibles, ni humo a distancia. La iluminación artificial es estructurada y no parece haber fuentes de fuego irregulares en el entorno. Además, la vegetación y los edificios son claros y no hay ningún indicio de humo o focos incandescentes. Por lo tanto, no se puede determinar con certeza si hay un incendio en esta imagen.",2817.2,578.9,2093.4,1448,193,92.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02400.jpg,none,none,1.0,No hay señales de fuego en la imagen proporcionada.,1402.5,568.1,686.1,1448,63,91.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02403.jpg,none,none,1.0,La imagen muestra una paisaje natural con vegetación y un cielo parcialmente nublado. No hay señales de fuego visibles en la fotografía.,1638.8,577.7,922.5,1448,85,92.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02405.jpg,none,none,1.0,No hay señales de fuego en la imagen proporcionada.,1422.3,597.0,685.0,1448,63,92.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02409.jpg,none,none,1.0,"La imagen es de baja calidad y nocturna, lo que dificulta la detección de señales de fuego. No se pueden distinguir focos incandescentes o puntos brillantes visibles, ni humo en malas condiciones. La iluminación artificial es estructurada y no parece haber fuentes de fuego irregulares. Además, la vegetación y el horizonte están oscurecidos por la niebla, lo que dificulta la identificación del humo. Por lo tanto, no se puede determinar con certeza si hay un incendio en esta imagen.",2818.4,592.0,2085.6,1448,192,92.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02411.jpg,none,none,1.0,No hay señales de fuego en la imagen proporcionada.,1408.9,576.3,685.5,1448,63,91.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02412.jpg,none,none,0.0,"La imagen es muy borrosa y de baja calidad, lo que dificulta la detección de señales de fuego. No se pueden distinguir focos incandescentes o manchas brillantes visibles, ni humo a distancia. La calidad de la imagen no permite una evaluación confiable.",2043.8,575.8,1333.6,1448,123,92.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02413.jpg,none,none,1.0,La imagen es demasiado borrosa y de baja calidad para detectar cualquier señal de fuego. No se pueden distinguir detalles suficientes para realizar un análisis preciso.,1731.2,543.3,1046.0,1448,96,91.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02417.jpg,none,none,1.0,"La imagen es de baja calidad y nocturna, lo que dificulta la detección de señales de fuego. No se pueden distinguir focos incandescentes o puntos brillantes visibles, ni humo a distancia. La iluminación artificial es estructurada y no parece haber fuentes de fuego irregulares en el entorno. Además, la vegetación y los edificios son claros y no hay nubes visibles que puedan confundirse con humo. Por lo tanto, no se puede determinar si hay un incendio o no.",2755.8,572.3,2033.1,1448,185,91.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02421.jpg,none,none,1.0,"La imagen es de baja calidad y nocturna, lo que dificulta la detección de señales de fuego. No se pueden distinguir focos incandescentes o puntos brillantes visibles, ni humo a distancia ni texturas difuminadas y neblinosas. La imagen parece ser una fotografía de un paisaje natural durante el día, con nubes y vegetación en primer plano.",2332.1,581.2,1613.9,1448,148,91.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02423.jpg,none,none,1.0,"La imagen es de baja calidad y nocturna, lo que dificulta la detección de señales de fuego. No se pueden distinguir focos incandescentes o puntos brillantes visibles, ni humo a distancia. La iluminación artificial es estructurada y no parece haber fuentes de fuego irregulares en el entorno. Por lo tanto, la categoría predicha es 'none' con una confianza del 100%.",2474.7,581.0,1756.2,1448,161,91.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02424.jpg,none,none,1.0,"La imagen es de baja calidad y nocturna, lo que dificulta la detección de señales de fuego. No se pueden distinguir focos incandescentes o puntos brillantes visibles, ni humo a distancia. La iluminación artificial es estructurada y parece ser una fuente artificial regular, lo que no indica la presencia de un incendio. Además, la vegetación y el horizonte son claros y no se observan patrones anormales o texturas difuminadas que pudieran indicar humo. La imagen no muestra ninguna señal de fuego.",2802.2,564.6,2095.4,1448,194,92.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02425.jpg,none,none,1.0,"La imagen es de baja calidad y nocturna, lo que dificulta la detección de señales de fuego. No se pueden distinguir focos incandescentes o manchas brillantes visibles debido a la calidad de la fotografía.",1910.0,578.3,1191.7,1448,110,92.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02438.jpg,none,none,1.0,"La imagen es de baja calidad y nocturna, lo que dificulta la detección de señales de fuego. No se pueden distinguir focos incandescentes o puntos brillantes visibles, ni humo a distancia. La iluminación artificial es estructurada y no parece haber una fuente de fuego irregular. Además, la vegetación y el horizonte no muestran ninguna textura difuminada o neblinosas que puedan indicar humo. Por lo tanto, no se puede determinar con certeza si hay un incendio en esta imagen.",2784.1,589.1,2057.2,1448,189,91.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02439.jpg,none,none,1.0,"La imagen es de baja calidad y nocturna, lo que dificulta la detección de señales de fuego. No se pueden distinguir focos incandescentes o manchas brillantes visibles, ni humo a distancia. La iluminación artificial es estructurada y no parece haber fuentes de fuego irregulares en el entorno. Por lo tanto, no hay evidencia suficiente para determinar si hay un incendio o no.",2470.8,581.8,1742.4,1448,161,92.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02452.jpg,none,none,0.0,"La imagen es de baja calidad y nocturna, lo que dificulta la detección de señales de fuego. No se pueden distinguir focos incandescentes o puntos brillantes visibles, ni humo a distancia ni texturas difuminadas y neblinosas. La imagen parece ser una fotografía de un paisaje natural con vegetación y un cielo parcialmente nublado.",2299.5,552.5,1600.7,1448,147,91.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02453.jpg,none,none,1.0,La imagen es muy borrosa y no se pueden distinguir detalles claros que permitan identificar señales de fuego o humo.,1595.3,581.5,872.9,1448,80,91.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02460.jpg,none,none,1.0,"La imagen es muy borrosa y de baja calidad, lo que dificulta la detección de señales de fuego. No se pueden distinguir focos incandescentes o manchas brillantes de humo debido a la calidad de la fotografía.",1928.6,585.0,1208.8,1448,111,91.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02467.jpg,none,none,1.0,"La imagen es de baja calidad y nocturna, lo que dificulta la detección de señales de fuego. No se pueden distinguir focos incandescentes o puntos brillantes visibles, ni humo a distancia. La iluminación artificial es estructurada y no parece haber ningún punto caliente o mancha brillante en el entorno. La vegetación y la arquitectura son visibles, pero no hay señales de fuego que sean claras en esta imagen.",2547.5,585.7,1815.7,1448,167,92.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02468.jpg,none,none,1.0,"La imagen es muy borrosa y de baja calidad, lo que dificulta la identificación de cualquier señal de fuego. No se pueden distinguir detalles claros o nítidos en la fotografía.",1769.4,571.2,1066.8,1448,98,91.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02476.jpg,none,none,1.0,No hay señales de fuego en la imagen proporcionada.,1416.9,594.8,679.7,1448,63,92.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02479.jpg,none,none,1.0,No hay señales de fuego en la imagen proporcionada.,1429.6,599.4,683.9,1448,63,92.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02482.jpg,none,none,1.0,No hay señales de fuego en la imagen proporcionada.,1425.5,598.1,683.8,1448,63,92.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02490.jpg,none,none,1.0,No hay señales de fuego en la imagen proporcionada.,1413.5,580.5,688.9,1448,63,91.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02493.jpg,none,none,1.0,"La imagen es muy borrosa y de baja calidad, lo que dificulta la detección de señales de fuego. No se pueden distinguir focos incandescentes o manchas brillantes visibles, por lo tanto, no hay evidencia suficiente para determinar si hay humo, fuego o ambos.",2083.3,570.0,1382.8,1448,127,91.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02495.jpg,none,none,1.0,"La imagen es de baja calidad y nocturna, lo que dificulta la detección de señales de fuego. No se pueden distinguir focos incandescentes o puntos brillantes visibles, ni humo a distancia. La iluminación artificial es estructurada y no parece haber una fuente de fuego irregular en el entorno. Además, la vegetación y los edificios son claros y no hay ningún indicio de humo o focos de fuego en la imagen.",2597.4,595.6,1853.2,1448,170,91.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02499.jpg,none,none,1.0,No hay señales de fuego en la imagen proporcionada.,1406.8,584.2,677.5,1448,63,93.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02507.jpg,none,none,1.0,No hay señales de fuego en la imagen proporcionada.,1421.9,597.7,679.8,1448,63,92.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02510.jpg,none,none,1.0,No hay señales de fuego en la imagen proporcionada.,1398.6,575.0,680.3,1448,63,92.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02511.jpg,none,none,1.0,"La imagen es de baja calidad y nocturna, lo que dificulta la detección de señales de fuego. No se pueden distinguir focos incandescentes o puntos brillantes visibles, ni humo a distancia. La iluminación artificial es estructurada y no parece haber fuentes de fuego irregulares. Además, la vegetación y el horizonte están oscurecidos por la nube y la lluvia, lo que dificulta la identificación de cualquier señal de humo o foco de fuego. La imagen no proporciona suficientes detalles para realizar un análisis preciso.",2939.9,569.6,2240.4,1448,207,92.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02514.jpg,none,none,1.0,"La imagen es de baja calidad y nocturna, lo que dificulta la detección de señales de fuego. No se pueden distinguir focos incandescentes o puntos brillantes visibles, ni humo a distancia. La iluminación artificial es estructurada y no parece haber ningún indicio de un evento de incendio en la imagen.",2240.1,579.6,1505.1,1448,139,92.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02520.jpg,none,none,1.0,"La imagen es de baja calidad y nocturna, lo que dificulta la detección de señales de fuego. No se pueden distinguir focos incandescentes o puntos brillantes visibles, ni humo a distancia. La vegetación y el horizonte están oscurecidos por la iluminación artificial, lo que dificulta la identificación del humo. Además, no hay ninguna otra señal de fuego en la imagen.",2439.1,567.8,1725.8,1448,158,91.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02526.jpg,none,none,0.0,"La imagen es de baja calidad y nocturna, lo que dificulta la detección de señales de fuego. No se pueden distinguir focos incandescentes o puntos brillantes visibles, ni humo a distancia. La iluminación artificial es estructurada y no parece haber fuentes irregulares de fuego en el entorno. Además, la vegetación y los edificios son visibles y no muestran ninguna señal de incendio. Por lo tanto, no se puede determinar con certeza si hay un incendio o no.",2753.4,594.8,2009.8,1448,185,92.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02531.jpg,none,none,0.0,"La imagen es de baja calidad y nocturna, lo que dificulta la detección de señales de fuego. No se pueden distinguir focos incandescentes o manchas brillantes visibles debido a la calidad de la fotografía.",1912.3,574.8,1190.7,1448,110,92.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02539.jpg,none,none,1.0,No hay señales de fuego en la imagen proporcionada.,1405.2,579.4,678.6,1448,63,92.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02566.jpg,none,none,1.0,La imagen muestra una vista panorámica de un paisaje natural con vegetación y un cielo parcialmente nublado. No hay señales de fuego visibles en la imagen.,1718.6,573.4,996.0,1448,92,92.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02582.jpg,none,none,1.0,"La imagen muestra una vista panorámica de un paisaje natural con una serie de colinas o montañas en el fondo. No hay señales claras de fuego en la imagen, ya que no se observan columnas de humo, llamas ni distorsiones térmicas. La vegetación y las nubes son visibles y parecen estar en su lugar natural. La iluminación artificial es estructurada y no muestra patrones irregulares o anormales que indiquen la presencia de un foco incandescente o punto de fuego brillante.",2725.9,594.7,1981.4,1448,182,91.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02584.jpg,none,none,1.0,"La imagen es de baja calidad y nocturna, lo que dificulta la detección de señales de fuego. No se pueden distinguir focos incandescentes o puntos brillantes visibles, ni humo a distancia ni texturas difuminadas y neblinosas. La iluminación artificial es estructurada y no parece haber fuentes de fuego irregulares. Por lo tanto, la categoría predicha es 'none' con una confianza del 100%.",2561.5,590.5,1832.6,1448,168,91.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02604.jpg,none,none,1.0,La imagen muestra una ciudad con vegetación y edificios. No hay señales de fuego visibles en la fotografía.,1519.8,574.0,801.7,1448,74,92.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF02605.jpg,none,none,1.0,La imagen muestra una ciudad con vegetación y edificios. No hay señales de fuego visibles en la fotografía.,1510.6,573.9,794.8,1448,74,93.1
